Cluster,Step,Reward,Latency_P90,Latency_Avg,Replicas,CPU_Pct,RAM_Pct,Requests,Total_CPU,Total_RAM,Success,HPA_Target,Throughput,Enhancement,Forecast
C1,19,0.5578982426686252,32.4,25.2,1,4.4,17.1875,26.0,11.0,22.0,1.0,90,2.0,1,0.0
C1,20,0.6641844064673916,18.2,17.5,1,1.6,17.1875,11.0,4.0,22.0,1.0,90,1.0,0,0.0
C1,21,0.5495152498506344,33.4,26.4,1,4.8,17.1875,24.0,12.0,22.0,1.0,90,2.0,0,0.0
C1,22,0.6645151185065423,17.9,17.5,1,2.0,17.1875,16.0,5.0,22.0,1.0,90,1.0,0,0.0
C1,23,0.6641844064673916,17.8,17.5,1,1.6,17.1875,7.0,4.0,22.0,1.0,90,2.0,1,0.0
C1,24,0.6652003871959242,17.9,17.4,1,2.8,17.1875,8.0,7.0,22.0,1.0,90,3.0,2,0.0
C1,25,0.5547784077453712,32.800000000000004,26.5,1,4.8,17.1875,23.0,12.0,22.0,1.0,90,2.0,0,0.0
C1,26,0.6670591094997571,17.9,17.6,1,4.8,17.1875,14.0,12.0,22.0,1.0,90,3.0,0,0.0
C1,27,0.6641844064673916,17.8,17.5,1,1.6,17.1875,11.0,4.0,22.0,1.0,90,1.0,1,0.0
C1,28,0.5612622087651675,32.2,26.8,1,6.0,17.1875,20.0,15.0,22.0,1.0,90,3.0,0,0.0
C1,29,0.12377543565108132,56.300000000000004,39.9,1,4.4,17.1875,49.0,11.0,22.0,1.0,90,1.0,2,0.0
C1,30,0.6674569236982506,17.8,17.5,1,5.2,17.1875,13.0,13.0,22.0,1.0,90,3.0,1,0.0
C1,31,-0.011278861241162397,112.69999999999999,66.0,1,14.8,17.1875,64.0,37.0,22.0,1.0,90,3.0,0,0.0
C1,32,0.45590609643940216,43.9,31.9,1,3.2,17.1875,36.0,8.0,22.0,1.0,90,1.0,0,0.0
C1,33,0.0203756859029805,98.6,62.0,1,11.2,17.1875,50.0,28.0,22.0,1.0,90,3.0,1,0.0
C1,34,0.02837489897344142,92.7,46.0,1,4.8,17.1875,48.0,12.0,22.0,1.0,90,1.0,2,0.0
C1,35,-0.01833254998595993,110.60000000000001,61.199999999999996,1,5.2,17.1875,65.0,13.0,22.0,1.0,90,1.0,1,0.0
C1,36,-0.172304127307634,190.0,104.2,1,32.4,17.1875,131.0,81.0,22.0,1.0,90,3.0,0,0.0
C1,37,-0.19910335057157907,196.9,106.30000000000001,1,29.6,17.1875,133.0,74.0,22.0,1.0,90,3.0,0,0.0
C1,38,-0.00511963141120958,111.4,66.9,1,16.4,17.1875,68.0,41.0,22.0,1.0,90,3.0,0,0.0
C1,39,0.045089439995274566,99.9,53.6,1,5.6,17.1875,55.0,14.0,22.0,1.0,70,1.0,2,0.0
C1,40,0.5766178543586761,33.7,25.7,1,3.2,17.1875,27.0,8.0,22.0,1.0,70,1.0,2,0.0
C1,41,0.0692755118571856,100.2,55.199999999999996,1,14.0,17.1875,53.0,35.0,22.0,1.0,70,3.0,2,0.0
C1,42,0.7016961988277453,18.4,17.8,1,5.2,17.1875,13.0,13.0,22.0,1.0,70,3.0,2,0.0
C1,43,0.5853897841832374,32.7,26.8,1,3.2,17.1875,26.0,8.0,22.0,1.0,70,1.0,2,0.0
C1,44,0.6949342494879829,18.1,17.6,1,2.4,17.1875,16.0,6.0,22.0,1.0,70,1.0,1,0.0
C1,45,0.7451111920905775,33.099999999999994,25.8,1,5.6,17.1875,21.0,14.0,22.0,1.0,30,3.0,0,0.0
C1,46,0.6256708384078631,46.9,34.3,1,6.0,17.1875,32.0,15.0,22.0,1.0,30,2.0,2,0.0
C1,47,0.7395498976335675,32.599999999999994,25.7,1,3.2,17.1875,24.0,8.0,22.0,1.0,30,1.0,2,0.0
C1,48,0.8534405798950884,17.9,17.6,1,4.0,17.1875,15.0,10.0,22.0,1.0,30,2.0,2,0.0
C1,49,0.7404829029387052,32.300000000000004,25.4,1,2.8,17.1875,29.0,7.0,22.0,1.0,30,1.0,0,0.0
C1,50,0.7369741310088809,32.7,26.8,1,2.8,17.1875,22.0,7.0,22.0,1.0,30,1.0,0,0.0
C1,51,0.29992192946311946,59.7,42.0,1,3.6,17.1875,42.0,9.0,22.0,1.0,30,1.0,0,0.0
C1,52,0.21473353508729032,98.8,55.800000000000004,1,8.0,17.1875,54.0,20.0,22.0,1.0,30,2.0,0,0.0
C1,53,0.09059048848424359,154.29999999999998,93.5,1,14.4,17.1875,99.0,36.0,22.0,1.0,30,2.0,0,0.0
C1,54,0.02894736842105261,187.0,103.0,1,23.2,17.1875,101.0,58.0,22.0,1.0,30,3.0,0,0.0
C1,55,0.1983366826472593,100.2,56.4,1,4.8,17.1875,58.0,12.0,22.0,1.0,30,1.0,1,0.0
C1,56,0.02552631578947373,188.29999999999998,102.3,1,30.8,17.1875,124.0,77.0,22.0,1.0,30,3.0,2,0.0
C1,57,0.23322206743161197,100.1,54.6,1,14.4,17.1875,58.0,36.0,22.0,1.0,30,3.0,0,0.0
C1,58,0.7392138756297153,33.4,26.4,1,4.8,17.1875,23.0,12.0,22.0,1.0,30,2.0,1,0.0
C1,59,0.8567577352788383,17.9,17.5,1,4.8,17.1875,14.0,12.0,22.0,1.0,30,3.0,1,0.0
C1,60,0.8534405798950884,18.0,17.6,1,4.0,17.1875,15.0,10.0,22.0,1.0,30,2.0,2,0.0
C1,61,0.3372771845201001,54.5,41.4,1,9.6,17.1875,45.0,24.0,22.0,1.0,30,3.0,2,0.0
C1,62,0.7582862898429903,32.5,25.8,1,7.6,17.1875,27.0,19.0,22.0,1.0,30,3.0,1,0.0
C1,63,0.659821254385536,43.9,33.099999999999994,1,8.0,17.1875,30.0,20.0,22.0,1.0,30,3.0,1,0.0
C1,64,0.7395498976335675,32.599999999999994,26.5,1,3.2,17.1875,25.0,8.0,22.0,1.0,30,1.0,2,0.0
C1,65,0.8449503405842116,17.7,17.5,1,2.0,17.1875,13.0,5.0,22.0,1.0,30,1.0,2,0.0
C1,66,0.7435998405419961,32.9,26.1,1,4.8,17.1875,23.0,12.0,22.0,1.0,30,2.0,2,0.0
C1,67,0.10078947368421054,159.70000000000002,95.2,1,20.8,17.1875,95.0,52.0,22.0,1.0,30,3.0,1,0.0
C1,68,0.07210195613992193,153.0,95.5,1,8.0,17.1875,95.0,20.0,22.0,1.0,30,1.0,2,0.0
C1,69,0.1700568033201439,112.8,64.4,1,6.0,17.1875,63.0,15.0,22.0,1.0,30,1.0,2,0.0
C1,70,-0.050669122211041445,200.8,110.0,1,8.8,17.1875,111.0,22.0,22.0,1.0,30,1.0,1,0.0
C1,71,0.011616786570055715,178.79999999999998,102.3,1,10.0,17.1875,124.0,25.0,22.0,1.0,30,1.0,1,0.0
C1,72,0.06371384062026073,165.39999999999998,95.5,1,15.2,17.1875,95.0,38.0,22.0,1.0,30,2.0,1,0.0
C1,73,0.6360969380264248,44.2,34.9,1,2.8,17.1875,32.0,7.0,22.0,1.0,30,1.0,1,0.0
C1,74,0.13857864891386712,140.1,84.3,1,18.4,17.1875,83.0,46.0,22.0,1.0,30,3.0,2,0.0
C1,75,0.021228529494984827,180.2,102.0,1,14.0,17.1875,108.0,35.0,22.0,1.0,30,2.0,0,0.0
C1,76,0.22481255110772963,92.60000000000001,43.3,1,6.4,17.1875,46.0,16.0,22.0,1.0,30,2.0,2,0.0
C1,77,0.15038543280869698,129.20000000000002,75.5,1,12.4,17.1875,82.0,31.0,22.0,1.0,30,2.0,0,0.0
C1,78,0.1551487729257289,132.70000000000002,69.4,1,17.2,17.1875,70.0,43.0,22.0,1.0,30,3.0,0,0.0
C1,79,0.09742522437277548,140.4,77.8,1,6.0,17.1875,84.0,15.0,22.0,1.0,30,1.0,2,0.0
C1,80,0.12247374305284323,128.39999999999998,74.39999999999999,1,4.4,17.1875,71.0,11.0,22.0,1.0,30,1.0,1,0.0
C1,81,0.2537076833186477,80.4,55.800000000000004,1,5.6,17.1875,50.0,14.0,22.0,1.0,30,1.0,1,0.0
C1,82,0.7449690840218983,33.300000000000004,26.1,1,6.0,17.1875,20.0,15.0,22.0,1.0,30,3.0,2,0.0
C1,83,0.843222663187408,17.5,17.4,1,1.6,17.1875,5.0,4.0,22.0,1.0,30,2.0,0,0.0
C1,84,0.8483776397808107,18.0,17.6,1,2.8,17.1875,12.0,7.0,22.0,1.0,30,2.0,1,0.0
C1,85,0.8616357506885648,17.8,17.4,1,6.0,17.1875,16.0,15.0,22.0,1.0,30,3.0,0,0.0
C1,86,0.8632336037393085,17.6,17.4,1,6.4,17.1875,18.0,16.0,22.0,1.0,30,3.0,1,0.0
C1,87,0.8449503405842116,17.8,17.4,1,2.0,17.1875,10.0,5.0,22.0,1.0,30,1.0,2,0.0
C1,88,0.8600234727923319,17.7,17.4,1,5.6,17.1875,15.0,14.0,22.0,1.0,30,3.0,2,0.0
C1,89,0.8583972924502834,17.7,17.4,1,5.2,17.1875,14.0,13.0,22.0,1.0,30,3.0,1,0.0
C1,90,0.6641844064673916,17.6,17.3,1,1.6,17.1875,12.0,4.0,22.0,1.0,90,1.0,0,0.0
C1,91,0.5485337205292576,33.300000000000004,25.7,1,2.8,17.1875,27.0,7.0,22.0,1.0,90,1.0,0,0.0
C1,92,0.6638614604365336,17.6,17.3,1,1.2,17.1875,11.0,3.0,22.0,1.0,90,1.0,2,0.0
C1,93,0.6652003871959242,17.6,17.3,1,2.8,17.1875,11.0,7.0,22.0,1.0,90,2.0,1,0.0
C1,94,0.6648537330978317,17.8,17.5,1,2.4,17.1875,18.0,6.0,22.0,1.0,90,1.0,1,0.0
C1,95,0.6666701724931865,17.8,17.6,1,4.4,17.1875,16.0,11.0,22.0,1.0,90,2.0,0,0.0
C1,96,0.5582146347786627,32.5,26.0,1,5.6,17.1875,20.0,14.0,22.0,1.0,90,3.0,1,0.0
C1,97,0.6645151185065423,18.1,17.7,1,2.0,17.1875,14.0,5.0,22.0,1.0,90,1.0,0,0.0
C1,98,0.6645151185065423,17.9,17.6,1,2.0,17.1875,14.0,5.0,22.0,1.0,90,1.0,1,0.0
C1,99,0.6648537330978317,17.8,17.5,1,2.4,17.1875,4.0,6.0,22.0,1.0,90,3.0,1,0.0
C1,100,0.4003882500542819,50.0,17.6,1,0.8,17.1875,4.0,2.0,22.0,1.0,90,1.0,0,0.0
C1,101,0.6682797526248165,17.8,17.5,1,6.0,17.1875,16.0,15.0,22.0,1.0,90,3.0,1,0.0
C1,102,0.4000804301987622,50.0,17.8,1,0.4,17.1875,5.0,1.0,22.0,1.0,90,1.0,1,0.0
C1,103,0.40070356569969146,50.0,17.6,1,1.2,17.1875,4.0,3.0,22.0,1.0,90,2.0,0,0.0
C1,104,0.40070356569969146,50.0,17.6,1,1.2,17.1875,2.0,3.0,22.0,1.0,90,3.0,2,0.0
C1,105,0.6641844064673916,17.8,17.5,1,1.6,17.1875,4.0,4.0,22.0,1.0,90,3.0,0,0.0
C1,106,0.6666701724931865,17.8,17.5,1,4.4,17.1875,18.0,11.0,22.0,1.0,90,2.0,1,0.0
C1,107,0.6666701724931865,17.9,17.5,1,4.4,17.1875,12.0,11.0,22.0,1.0,90,3.0,0,0.0
C1,108,0.4003882500542819,50.0,17.7,1,0.8,17.1875,2.0,2.0,22.0,1.0,90,3.0,0,0.0
C1,109,0.40070356569969146,50.0,17.6,1,1.2,17.1875,7.0,3.0,22.0,1.0,90,1.0,0,0.0
C1,110,0.4000804301987622,50.0,17.6,1,0.4,17.1875,1.0,1.0,22.0,1.0,90,3.0,1,0.0
C1,111,0.6645151185065423,18.3,17.6,1,2.0,17.1875,14.0,5.0,22.0,1.0,90,1.0,0,0.0
C1,112,0.40070356569969146,50.0,17.4,1,1.2,17.1875,6.0,3.0,22.0,1.0,90,1.0,1,0.0
C1,113,0.40102651173054954,50.0,17.6,1,1.6,17.1875,3.0,4.0,22.0,1.0,90,3.0,0,0.0
C1,114,0.4000804301987622,50.0,17.5,1,0.4,17.1875,2.0,1.0,22.0,1.0,90,2.0,0,0.0
C1,115,0.4003882500542819,50.0,17.4,1,0.8,17.1875,6.0,2.0,22.0,1.0,90,1.0,0,0.0
C1,116,0.6641844064673916,17.7,17.4,1,1.6,17.1875,12.0,4.0,22.0,1.0,90,1.0,1,0.0
C1,117,0.6641844064673916,18.5,17.7,1,1.6,17.1875,4.0,4.0,22.0,1.0,90,3.0,1,0.0
C1,118,0.40070356569969146,50.0,17.7,1,1.2,17.1875,4.0,3.0,22.0,1.0,90,2.0,2,0.0
C1,119,0.4003882500542819,50.0,17.7,1,0.8,17.1875,2.0,2.0,22.0,1.0,90,2.0,2,0.0
C1,120,0.4003882500542819,50.0,17.5,1,0.8,17.1875,3.0,2.0,22.0,1.0,90,1.0,0,0.0
C1,121,0.5582146347786627,32.5,25.7,1,5.6,17.1875,21.0,14.0,22.0,1.0,90,3.0,0,0.0
C1,122,0.6655552192464198,17.9,17.6,1,3.2,17.1875,8.0,8.0,22.0,1.0,90,3.0,1,0.0
C1,123,0.40070356569969146,50.0,17.5,1,1.2,17.1875,8.0,3.0,22.0,1.0,90,1.0,0,0.0
C1,124,0.4003882500542819,50.0,17.6,1,0.8,17.1875,5.0,2.0,22.0,1.0,90,1.0,0,0.0
C1,125,0.6638614604365336,17.8,17.5,1,1.2,17.1875,10.0,3.0,22.0,1.0,90,1.0,0,0.0
C1,126,0.6655552192464198,17.5,17.3,1,3.2,17.1875,13.0,8.0,22.0,1.0,90,2.0,0,0.0
C1,127,0.6652003871959242,17.9,17.4,1,2.8,17.1875,11.0,7.0,22.0,1.0,90,2.0,1,0.0
C1,128,0.40070356569969146,50.0,17.5,1,1.2,17.1875,9.0,3.0,22.0,1.0,90,1.0,0,0.0
C1,129,0.6652003871959242,17.8,17.4,1,2.8,17.1875,12.0,7.0,22.0,1.0,90,2.0,0,0.0
C1,130,0.8517640347262774,17.5,17.3,1,3.6,17.1875,10.0,9.0,22.0,1.0,30,3.0,0,0.0
C1,131,0.8466688412521486,17.8,17.4,1,2.4,17.1875,18.0,6.0,22.0,1.0,30,1.0,1,0.0
C1,132,0.8534405798950884,18.0,17.6,1,4.0,17.1875,11.0,10.0,22.0,1.0,30,3.0,1,0.0
C1,133,0.8567577352788383,17.8,17.5,1,4.8,17.1875,13.0,12.0,22.0,1.0,30,3.0,0,0.0
C1,134,0.580064768450566,50.0,17.4,1,1.6,17.1875,4.0,4.0,22.0,1.0,30,2.0,2,0.0
C1,135,0.8449503405842116,18.0,17.5,1,2.0,17.1875,7.0,5.0,22.0,1.0,30,2.0,1,0.0
C1,136,0.7411598781407025,32.800000000000004,24.7,1,4.0,17.1875,24.0,10.0,22.0,1.0,30,2.0,2,0.0
C1,137,0.841486331264437,18.1,17.7,1,1.2,17.1875,11.0,3.0,22.0,1.0,30,1.0,1,0.0
C1,138,0.580064768450566,50.0,17.7,1,1.6,17.1875,8.0,4.0,22.0,1.0,30,1.0,1,0.0
C1,139,0.8449503405842116,18.1,17.5,1,2.0,17.1875,13.0,5.0,22.0,1.0,30,1.0,1,0.0
C1,140,0.780879367567938,27.5,18.2,1,2.4,17.1875,7.0,6.0,22.0,1.0,30,2.0,2,0.0
C1,141,0.8449503405842116,17.8,17.5,1,2.0,17.1875,16.0,5.0,22.0,1.0,30,1.0,0,0.0
C1,142,0.8466688412521486,20.0,17.6,1,2.4,17.1875,6.0,6.0,22.0,1.0,30,3.0,2,0.0
C1,143,0.8449503405842116,18.0,17.5,1,2.0,17.1875,15.0,5.0,22.0,1.0,30,1.0,0,0.0
C1,144,0.5783284365275949,50.0,17.6,1,1.2,17.1875,3.0,3.0,22.0,1.0,30,1.0,2,0.0
C1,145,0.8534405798950884,17.8,17.5,1,4.0,17.1875,12.0,10.0,22.0,1.0,30,3.0,1,0.0
C1,146,0.8500762134230411,18.1,17.5,1,3.2,17.1875,12.0,8.0,22.0,1.0,30,2.0,0,0.0
C1,147,0.8466688412521486,17.8,17.5,1,2.4,17.1875,7.0,6.0,22.0,1.0,30,3.0,0,0.0
C1,148,0.580064768450566,50.0,17.4,1,1.6,17.1875,7.0,4.0,22.0,1.0,30,1.0,1,0.0
C1,149,0.8466688412521486,17.8,17.4,1,2.4,17.1875,14.0,6.0,22.0,1.0,30,1.0,1,0.0
C1,150,0.8449503405842116,17.7,17.5,1,2.0,17.1875,6.0,5.0,22.0,1.0,30,2.0,2,0.0
C1,151,0.7446686500705271,32.4,25.4,1,4.0,17.1875,22.0,10.0,22.0,1.0,30,2.0,0,0.0
C1,152,0.580064768450566,50.0,17.4,1,1.6,17.1875,8.0,4.0,22.0,1.0,30,1.0,2,0.0
C1,153,0.8500762134230411,17.6,17.3,1,3.2,17.1875,13.0,8.0,22.0,1.0,30,2.0,2,0.0
C1,154,0.8449503405842116,17.5,17.3,1,2.0,17.1875,7.0,5.0,22.0,1.0,30,2.0,1,0.0
C1,155,0.8483776397808107,17.5,17.2,1,2.8,17.1875,10.0,7.0,22.0,1.0,30,2.0,2,0.0
C1,156,0.8517640347262774,17.4,17.2,1,3.6,17.1875,12.0,9.0,22.0,1.0,30,2.0,0,0.0
C1,157,0.843222663187408,18.5,17.5,1,1.6,17.1875,12.0,4.0,22.0,1.0,30,1.0,1,0.0
C1,158,0.6940263352002114,17.8,17.5,1,2.0,17.1875,11.0,5.0,22.0,1.0,70,1.0,0,0.0
C1,159,0.6940263352002114,18.2,17.5,1,2.0,17.1875,8.0,5.0,22.0,1.0,70,2.0,1,0.0
C1,160,0.7016961988277453,17.9,17.5,1,5.2,17.1875,14.0,13.0,22.0,1.0,70,3.0,1,0.0
C1,161,0.7058847962659864,17.6,17.3,1,6.8,17.1875,19.0,17.0,22.0,1.0,70,3.0,1,0.0
C1,162,0.695856543421489,17.8,17.4,1,2.8,17.1875,14.0,7.0,22.0,1.0,70,1.0,1,0.0
C1,163,0.7058847962659864,17.8,17.5,1,6.8,17.1875,19.0,17.0,22.0,1.0,70,3.0,0,0.0
C1,164,0.4290954344073689,50.0,17.4,1,1.2,17.1875,4.0,3.0,22.0,1.0,70,2.0,2,0.0
C1,165,0.4290954344073689,50.0,17.4,1,1.2,17.1875,4.0,3.0,22.0,1.0,70,2.0,1,0.0
C1,166,0.5836353982183252,32.9,26.3,1,3.2,17.1875,27.0,8.0,22.0,1.0,70,1.0,2,0.0
C1,167,0.4290954344073689,50.0,17.4,1,1.2,17.1875,9.0,3.0,22.0,1.0,70,1.0,2,0.0
C1,168,0.6987104359868719,17.8,17.4,1,4.0,17.1875,10.0,10.0,22.0,1.0,70,3.0,0,0.0
C1,169,0.6940263352002114,17.7,17.4,1,2.0,17.1875,17.0,5.0,22.0,1.0,70,1.0,1,0.0
C1,170,0.4290954344073689,50.0,17.3,1,1.2,17.1875,4.0,3.0,22.0,1.0,70,1.0,0,0.0
C1,171,0.6987104359868719,17.7,17.4,1,4.0,17.1875,17.0,10.0,22.0,1.0,70,2.0,0,0.0
C1,172,0.7037606996803916,17.6,17.3,1,6.0,17.1875,17.0,15.0,22.0,1.0,70,3.0,2,0.0
C1,173,0.6977445678438781,18.3,17.6,1,3.6,17.1875,10.0,9.0,22.0,1.0,70,3.0,0,0.0
C1,174,0.6940263352002114,17.7,17.4,1,2.0,17.1875,6.0,5.0,22.0,1.0,70,2.0,2,0.0
C1,175,0.6940263352002114,17.6,17.4,1,2.0,17.1875,13.0,5.0,22.0,1.0,70,1.0,1,0.0
C1,176,0.6996909593573912,17.8,17.5,1,4.4,17.1875,18.0,11.0,22.0,1.0,70,2.0,0,0.0
C1,177,0.4299748279240733,50.0,17.3,1,1.6,17.1875,8.0,4.0,22.0,1.0,70,1.0,0,0.0
C1,178,0.7037606996803916,17.6,17.4,1,6.0,17.1875,18.0,15.0,22.0,1.0,70,3.0,2,0.0
C1,179,0.6996909593573912,17.8,17.5,1,4.4,17.1875,12.0,11.0,22.0,1.0,70,3.0,2,0.0
C1,180,0.6949342494879829,18.4,17.5,1,2.4,17.1875,6.0,6.0,22.0,1.0,70,3.0,2,0.0
C1,181,0.485773915437322,44.5,34.4,1,4.8,17.1875,31.0,12.0,22.0,1.0,70,2.0,1,0.0
C1,182,0.6940263352002114,19.0,17.7,1,2.0,17.1875,8.0,5.0,22.0,1.0,70,2.0,2,0.0
C1,183,-0.0980684547415675,154.29999999999998,88.0,1,5.6,17.1875,82.0,14.0,22.0,1.0,70,1.0,2,0.0
C1,184,-0.1894393570931034,200.6,105.89999999999999,1,15.6,17.1875,109.0,39.0,22.0,1.0,70,2.0,0,0.0
C1,185,-0.17355624319805074,195.1,107.5,1,16.0,17.1875,108.0,40.0,22.0,1.0,70,2.0,0,0.0
C1,186,0.5871441701481498,32.5,26.3,1,3.2,17.1875,25.0,8.0,22.0,1.0,70,1.0,2,0.0
C1,187,0.49674315582074247,43.6,33.8,1,6.0,17.1875,33.0,15.0,22.0,1.0,70,2.0,1,0.0
C1,188,0.12930584889756552,69.1,43.7,1,6.8,17.1875,48.0,17.0,22.0,1.0,70,2.0,0,0.0
C1,189,0.05563349153368399,100.1,55.800000000000004,1,9.6,17.1875,59.0,24.0,22.0,1.0,70,2.0,0,0.0
C1,190,0.05813032769610606,107.6,64.69999999999999,1,16.4,17.1875,68.0,41.0,22.0,1.0,70,3.0,0,0.0
C1,191,0.06452324159770725,95.4,46.0,1,8.4,17.1875,42.0,21.0,22.0,1.0,70,2.0,0,0.0
C1,192,-0.01796853263956233,139.3,80.8,1,18.4,17.1875,84.0,46.0,22.0,1.0,70,3.0,1,0.0
C1,193,0.5911698830382714,32.599999999999994,25.4,1,5.2,17.1875,26.0,13.0,22.0,1.0,70,2.0,2,0.0
C1,194,0.5913175101707131,32.7,26.599999999999998,1,5.6,17.1875,28.0,14.0,22.0,1.0,70,2.0,0,0.0
C1,195,-0.053056301301333514,147.2,88.3,1,14.4,17.1875,83.0,36.0,22.0,1.0,70,2.0,2,0.0
C1,196,-0.017400147060146698,141.4,81.3,1,20.0,17.1875,84.0,50.0,22.0,1.0,70,3.0,1,0.0
C1,197,0.09373376791349672,84.3,48.099999999999994,1,8.4,17.1875,48.0,21.0,22.0,1.0,70,2.0,1,0.0
C1,198,0.033047087594629015,111.0,67.9,1,11.6,17.1875,69.0,29.0,22.0,1.0,70,2.0,0,0.0
C1,199,0.695856543421489,17.8,17.5,1,2.8,17.1875,11.0,7.0,22.0,1.0,70,2.0,2,0.0
C1,200,0.08528938335529301,83.1,44.900000000000006,1,4.0,17.1875,44.0,10.0,22.0,1.0,70,1.0,2,0.0
C1,201,0.16297122599618108,55.5,43.0,1,6.0,17.1875,41.0,15.0,22.0,1.0,70,2.0,2,0.0
C1,202,0.5830242926907246,33.300000000000004,26.9,1,4.4,17.1875,23.0,11.0,22.0,1.0,70,2.0,1,0.0
C1,203,0.6668040122412127,33.0,25.5,1,7.6,17.1875,28.0,19.0,22.0,1.0,50,3.0,1,0.0
C1,204,0.6481768569984807,33.0,24.2,1,3.2,17.1875,28.0,8.0,22.0,1.0,50,1.0,2,0.0
C1,205,0.5489459701943438,44.5,35.6,1,3.6,17.1875,34.0,9.0,22.0,1.0,50,1.0,1,0.0
C1,206,0.5905397265657522,43.1,33.7,1,10.4,17.1875,39.0,26.0,22.0,1.0,50,3.0,0,0.0
C1,207,0.5773145079976196,43.6,33.8,1,8.4,17.1875,30.0,21.0,22.0,1.0,50,3.0,0,0.0
C1,208,0.5853382588845977,44.1,34.7,1,11.2,17.1875,38.0,28.0,22.0,1.0,50,3.0,2,0.0
C1,209,0.5746829290502513,43.9,34.3,1,8.4,17.1875,30.0,21.0,22.0,1.0,50,3.0,1,0.0
C1,210,0.6634158647923247,32.599999999999994,26.3,1,6.0,17.1875,28.0,15.0,22.0,1.0,50,2.0,1,0.0
C1,211,0.10744488773732286,122.2,71.9,1,17.2,17.1875,75.0,43.0,22.0,1.0,50,3.0,1,0.0
C1,212,0.673810227552635,32.4,25.4,1,8.0,17.1875,28.0,20.0,22.0,1.0,50,3.0,0,0.0
C1,213,0.5559990508704307,32.800000000000004,25.1,1,6.0,17.1875,29.0,15.0,22.0,1.0,90,2.0,0,0.0
C1,214,0.45993312124262825,43.8,34.0,1,6.4,17.1875,35.0,16.0,22.0,1.0,90,2.0,2,0.0
C1,215,0.4573442360996604,44.3,33.6,1,8.0,17.1875,30.0,20.0,22.0,1.0,90,3.0,0,0.0
C1,216,0.46332580888858765,43.9,33.6,1,10.0,17.1875,38.0,25.0,22.0,1.0,90,3.0,0,0.0
C1,217,-0.008593422720076266,109.39999999999999,63.3,1,10.8,17.1875,61.0,27.0,22.0,1.0,90,2.0,2,0.0
C1,218,0.5613269632083887,32.5,25.9,1,8.4,17.1875,28.0,21.0,22.0,1.0,90,3.0,2,0.0
C1,219,0.5595078228002552,32.4,25.5,1,6.0,17.1875,29.0,15.0,22.0,1.0,90,2.0,1,0.0
C1,220,0.4578361892381827,43.6,33.5,1,2.4,17.1875,30.0,6.0,22.0,1.0,90,1.0,1,0.0
C1,221,-0.08166984335402216,141.9,85.9,1,18.4,17.1875,83.0,46.0,22.0,1.0,90,3.0,2,0.0
C1,222,0.16643806438764436,123.1,71.3,1,12.4,17.1875,74.0,31.0,22.0,1.0,30,2.0,0,0.0
C1,223,0.16963013546321337,126.0,74.0,1,16.0,17.1875,72.0,40.0,22.0,1.0,30,3.0,0,0.0
