Cluster,Step,Reward,Latency_P90,Latency_Avg,Replicas,CPU_Pct,RAM_Pct,Requests,Total_CPU,Total_RAM,Success,HPA_Target,Throughput,Enhancement,Forecast
C1,47,-0.15757829691380287,193.5,102.2,1,19.2,17.1875,124.0,48.0,22.0,1.0,70,2.0,0,0.0
C1,48,0.5992968135838774,32.4,25.4,1,7.6,17.1875,29.0,19.0,22.0,1.0,70,3.0,2,0.0
C1,49,-0.11960366295861175,188.9,107.30000000000001,1,25.6,17.1875,104.0,64.0,22.0,1.0,70,3.0,0,0.0
C1,50,0.16988919285778692,59.0,44.4,1,11.6,17.1875,45.0,29.0,22.0,1.0,70,3.0,0,0.0
C1,51,-0.11787751423896409,187.6,102.5,1,25.2,17.1875,107.0,63.0,22.0,1.0,70,3.0,1,0.0
C1,52,-0.018344563477503073,124.39999999999999,74.80000000000001,1,6.0,17.1875,71.0,15.0,22.0,1.0,70,1.0,1,0.0
C1,53,-0.17451816684386506,189.4,104.1,1,11.2,17.1875,148.0,28.0,22.0,1.0,70,1.0,0,0.0
C1,54,0.06460664783871588,97.60000000000001,65.10000000000001,1,10.4,17.1875,70.0,26.0,22.0,1.0,70,2.0,1,0.0
C1,55,-0.13408335667105387,169.6,95.5,1,7.2,17.1875,109.0,18.0,22.0,1.0,70,1.0,1,0.0
C1,56,-0.13837118398033404,191.6,109.3,1,22.8,17.1875,134.0,57.0,22.0,1.0,70,2.0,2,0.0
C1,57,0.15583903107139147,60.699999999999996,42.2,1,8.4,17.1875,45.0,21.0,22.0,1.0,70,2.0,0,0.0
C1,58,0.5037512802635942,41.9,33.2,1,2.8,17.1875,31.0,7.0,22.0,1.0,70,1.0,0,0.0
C1,59,-0.1334550799946772,181.5,103.8,1,17.2,17.1875,103.0,43.0,22.0,1.0,70,2.0,1,0.0
C1,60,-0.10140539146056796,180.7,98.19999999999999,1,24.8,17.1875,104.0,62.0,22.0,1.0,70,3.0,1,0.0
C1,61,-0.015792780702183373,186.4,103.5,1,48.0,17.1875,611.0,120.0,22.0,1.0,70,1.0,2,0.0
C1,62,-0.031129924349070914,176.9,102.9,1,38.4,17.1875,258.0,96.0,22.0,1.0,70,2.0,1,0.0
C1,63,0.12792096230266142,66.9,46.6,1,4.0,17.1875,43.0,10.0,22.0,1.0,70,1.0,1,0.0
C1,64,-0.131502770249167,191.5,108.7,1,24.4,17.1875,106.0,61.0,22.0,1.0,70,3.0,0,0.0
C1,65,0.04219917824515111,114.2,63.1,1,16.8,17.1875,69.0,42.0,22.0,1.0,70,3.0,1,0.0
C1,66,-0.03540196256861319,171.0,91.6,1,14.0,17.1875,93.0,35.0,22.0,1.0,50,2.0,1,0.0
C1,67,0.1788085637471763,89.6,52.8,1,14.0,17.1875,56.0,35.0,22.0,1.0,50,3.0,0,0.0
C1,68,0.050614077281770975,139.0,78.60000000000001,1,14.4,17.1875,83.0,36.0,22.0,1.0,50,2.0,2,0.0
C1,69,-0.08962503646849701,187.5,103.3,1,11.6,17.1875,137.0,29.0,22.0,1.0,50,1.0,1,0.0
C1,70,-0.05675221342236411,193.3,106.0,1,22.4,17.1875,140.0,56.0,22.0,1.0,50,2.0,0,0.0
C1,71,0.17206144598095136,84.0,53.3,1,9.2,17.1875,50.0,23.0,22.0,1.0,50,2.0,0,0.0
C1,72,0.563313759479716,44.6,34.5,1,7.2,17.1875,39.0,18.0,22.0,1.0,50,2.0,1,0.0
C1,73,0.1601740403697824,79.39999999999999,55.9,1,3.6,17.1875,60.0,9.0,22.0,1.0,50,1.0,1,0.0
C1,74,0.12820935013641752,110.2,62.7,1,14.8,17.1875,61.0,37.0,22.0,1.0,50,3.0,2,0.0
C1,75,-0.08573984740791007,179.29999999999998,102.5,1,7.6,17.1875,120.0,19.0,22.0,1.0,50,1.0,2,0.0
C1,76,-0.12626616112371475,194.70000000000002,106.0,1,27.6,17.1875,113.0,69.0,22.0,1.0,70,3.0,0,0.0
C1,77,-0.09205563480792528,181.7,103.2,1,27.6,17.1875,110.0,69.0,22.0,1.0,70,3.0,0,0.0
C1,78,0.06743270866276403,98.9,53.699999999999996,1,12.4,17.1875,51.0,31.0,22.0,1.0,70,3.0,1,0.0
C1,79,-0.0910981855710774,186.70000000000002,103.8,1,30.8,17.1875,134.0,77.0,22.0,1.0,70,3.0,0,0.0
C1,80,-0.10812209970605802,189.79999999999998,105.1,1,28.8,17.1875,132.0,72.0,22.0,1.0,70,3.0,2,0.0
C1,81,-0.20460387847707345,199.9,104.6,1,10.4,17.1875,124.0,26.0,22.0,1.0,70,1.0,0,0.0
C1,82,0.5844079336985093,32.599999999999994,26.0,1,2.4,17.1875,27.0,6.0,22.0,1.0,70,1.0,1,0.0
C1,83,0.15701611182949152,59.4,43.3,1,7.6,17.1875,43.0,19.0,22.0,1.0,70,2.0,1,0.0
C1,84,0.5980320135275318,32.800000000000004,26.1,1,8.4,17.1875,28.0,21.0,22.0,1.0,70,3.0,2,0.0
C1,85,0.08011298889650958,84.7,47.5,1,3.6,17.1875,44.0,9.0,22.0,1.0,70,1.0,2,0.0
C1,86,0.49919151544266366,44.6,34.8,1,10.0,17.1875,36.0,25.0,22.0,1.0,70,3.0,0,0.0
C1,87,0.14353404152808852,60.6,41.7,1,3.6,17.1875,44.0,9.0,22.0,1.0,70,1.0,0,0.0
C1,88,0.5835000194107378,32.599999999999994,26.0,1,2.0,17.1875,26.0,5.0,22.0,1.0,70,1.0,0,0.0
C1,89,0.18302770047029485,52.6,40.300000000000004,1,10.4,17.1875,42.0,26.0,22.0,1.0,70,3.0,0,0.0
C1,90,0.594288964802379,32.599999999999994,26.4,1,6.4,17.1875,29.0,16.0,22.0,1.0,70,2.0,2,0.0
C1,91,0.07355401625976853,94.2,53.8,1,10.4,17.1875,56.0,26.0,22.0,1.0,70,2.0,0,0.0
C1,92,0.5940336556891406,33.0,26.5,1,7.6,17.1875,26.0,19.0,22.0,1.0,70,3.0,0,0.0
C1,93,0.110289383355293,73.6,44.2,1,4.0,17.1875,41.0,10.0,22.0,1.0,70,1.0,0,0.0
C1,94,0.5888389995618397,32.2,25.3,1,2.8,17.1875,29.0,7.0,22.0,1.0,70,1.0,1,0.0
C1,95,0.1656216383712497,55.300000000000004,41.0,1,6.8,17.1875,42.0,17.0,22.0,1.0,70,2.0,0,0.0
C1,96,0.4991765411530191,44.2,35.1,1,8.8,17.1875,33.0,22.0,22.0,1.0,70,3.0,1,0.0
C1,97,0.16153306462054923,54.5,40.4,1,4.4,17.1875,44.0,11.0,22.0,1.0,70,1.0,2,0.0
C1,98,0.5885383040909031,32.9,25.4,1,5.2,17.1875,26.0,13.0,22.0,1.0,70,2.0,0,0.0
C1,99,0.1729442942292862,54.199999999999996,41.099999999999994,1,8.4,17.1875,45.0,21.0,22.0,1.0,70,2.0,2,0.0
C1,100,0.5058966494284207,43.7,34.8,1,9.6,17.1875,31.0,24.0,22.0,1.0,70,3.0,1,0.0
C1,101,0.07799563971658661,94.39999999999999,54.699999999999996,1,12.0,17.1875,52.0,30.0,22.0,1.0,70,3.0,0,0.0
C1,102,0.5853302276320151,32.599999999999994,27.5,1,2.8,17.1875,28.0,7.0,22.0,1.0,70,1.0,1,0.0
C1,103,0.15432351521229903,56.5,41.0,1,3.6,17.1875,44.0,9.0,22.0,1.0,70,1.0,0,0.0
C1,104,0.502805585513702,43.4,33.300000000000004,1,7.6,17.1875,31.0,19.0,22.0,1.0,70,3.0,1,0.0
C1,105,0.16625003896166718,50.9,42.3,1,2.4,17.1875,43.0,6.0,22.0,1.0,70,1.0,2,0.0
C1,106,0.1453761467912464,59.9,41.7,1,3.6,17.1875,41.0,9.0,22.0,1.0,70,1.0,0,0.0
C1,107,0.14827088363335167,58.8,43.4,1,3.6,17.1875,46.0,9.0,22.0,1.0,70,1.0,1,0.0
C1,108,0.5852851266809654,32.5,25.8,1,2.4,17.1875,27.0,6.0,22.0,1.0,70,1.0,1,0.0
C1,109,0.0649108486715968,94.39999999999999,52.6,1,7.6,17.1875,51.0,19.0,22.0,1.0,70,2.0,1,0.0
C1,110,0.5809442627197345,33.099999999999994,27.0,1,2.8,17.1875,27.0,7.0,22.0,1.0,70,1.0,0,0.0
C1,111,0.04161571228106202,106.80000000000001,62.6,1,10.8,17.1875,68.0,27.0,22.0,1.0,70,2.0,0,0.0
C1,112,0.48107790117721133,44.699999999999996,34.0,1,3.6,17.1875,36.0,9.0,22.0,1.0,70,1.0,2,0.0
C1,113,0.16442920157718757,60.6,43.5,1,11.2,17.1875,44.0,28.0,22.0,1.0,70,3.0,0,0.0
C1,114,0.48020070819475513,44.8,32.5,1,3.6,17.1875,31.0,9.0,22.0,1.0,70,1.0,1,0.0
C1,115,0.15932351521229904,54.6,41.0,1,3.6,17.1875,48.0,9.0,22.0,1.0,70,1.0,0,0.0
C1,116,0.473493213682936,45.900000000000006,36.5,1,4.8,17.1875,36.0,12.0,22.0,1.0,70,1.0,2,0.0
C1,117,0.14831777508644478,59.9,41.4,1,4.8,17.1875,45.0,12.0,22.0,1.0,70,1.0,0,0.0
C1,118,0.5056592794176633,44.0,34.4,1,10.4,17.1875,36.0,26.0,22.0,1.0,70,3.0,2,0.0
C1,119,0.136226638145281,67.3,48.099999999999994,1,7.6,17.1875,45.0,19.0,22.0,1.0,70,2.0,2,0.0
C1,120,0.584453034649559,32.7,25.2,1,2.8,17.1875,25.0,7.0,22.0,1.0,70,1.0,0,0.0
C1,121,-0.014236738160049861,189.70000000000002,106.6,1,50.8,17.1875,659.0,127.0,22.0,1.0,70,1.0,0,0.0
C1,122,-0.13943935709310334,181.60000000000002,103.0,1,15.6,17.1875,102.0,39.0,22.0,1.0,70,2.0,2,0.0
C1,123,0.16964769077685993,54.6,42.3,1,7.6,17.1875,43.0,19.0,22.0,1.0,70,2.0,0,0.0
C1,124,0.4862074206144713,43.9,33.9,1,2.8,17.1875,32.0,7.0,22.0,1.0,70,1.0,1,0.0
C1,125,0.1590603573175622,54.699999999999996,43.2,1,3.6,17.1875,42.0,9.0,22.0,1.0,70,1.0,0,0.0
C1,126,0.4949887698558302,43.8,34.2,1,6.0,17.1875,32.0,15.0,22.0,1.0,70,2.0,1,0.0
C1,127,0.10060475427606325,79.60000000000001,53.900000000000006,1,6.4,17.1875,50.0,16.0,22.0,1.0,70,2.0,2,0.0
C1,128,0.5791447758037724,33.2,25.6,1,2.4,17.1875,26.0,6.0,22.0,1.0,70,1.0,2,0.0
C1,129,0.15021727514686503,58.8,41.6,1,4.4,17.1875,42.0,11.0,22.0,1.0,70,1.0,2,0.0
C1,130,0.49072702398422885,43.6,32.4,1,3.6,17.1875,38.0,9.0,22.0,1.0,70,1.0,1,0.0
C1,131,0.07820034919210267,95.3,53.900000000000006,1,12.8,17.1875,52.0,32.0,22.0,1.0,70,3.0,1,0.0
C1,132,0.49668863545289527,42.6,32.800000000000004,1,2.4,17.1875,32.0,6.0,22.0,1.0,70,1.0,1,0.0
C1,133,0.05622663814528102,97.69999999999999,53.6,1,7.6,17.1875,55.0,19.0,22.0,1.0,70,2.0,2,0.0
C1,134,0.4921947031531693,44.0,33.300000000000004,1,5.6,17.1875,31.0,14.0,22.0,1.0,70,2.0,0,0.0
C1,135,0.18220616603237608,54.800000000000004,42.3,1,12.0,17.1875,46.0,30.0,22.0,1.0,70,3.0,1,0.0
C1,136,0.17214771761315528,59.6,42.8,1,12.8,17.1875,48.0,32.0,22.0,1.0,70,3.0,0,0.0
C1,137,0.19457458708500766,50.1,40.0,1,12.0,17.1875,48.0,30.0,22.0,1.0,70,3.0,0,0.0
C1,138,0.4828322871421236,44.5,35.4,1,3.6,17.1875,30.0,9.0,22.0,1.0,70,1.0,2,0.0
C1,139,0.06351049262685352,92.89999999999999,52.900000000000006,1,5.6,17.1875,53.0,14.0,22.0,1.0,70,1.0,0,0.0
C1,140,0.451179257867448,48.0,34.7,1,3.2,17.1875,31.0,8.0,22.0,1.0,70,1.0,0,0.0
C1,141,0.056457242907405114,98.9,54.6,1,8.8,17.1875,54.0,22.0,22.0,1.0,70,2.0,0,0.0
C1,142,0.48204376932020526,44.699999999999996,32.099999999999994,1,4.0,17.1875,39.0,10.0,22.0,1.0,70,1.0,2,0.0
C1,143,0.16646814022620798,60.3,43.1,1,11.6,17.1875,44.0,29.0,22.0,1.0,70,3.0,1,0.0
C1,144,0.4969025177146154,44.2,34.7,1,8.0,17.1875,31.0,20.0,22.0,1.0,70,3.0,2,0.0
C1,145,0.09115422501445591,92.39999999999999,52.2,1,14.4,17.1875,53.0,36.0,22.0,1.0,70,3.0,2,0.0
C1,146,0.49323438389091795,44.0,35.5,1,6.0,17.1875,32.0,15.0,22.0,1.0,70,2.0,0,0.0
C1,147,0.44257008510967893,49.2,39.199999999999996,1,4.0,17.1875,43.0,10.0,22.0,1.0,70,1.0,1,0.0
C1,148,0.4590739947095533,47.1,34.8,1,3.2,17.1875,34.0,8.0,22.0,1.0,70,1.0,1,0.0
C1,149,0.16670611701315668,55.300000000000004,40.5,1,7.2,17.1875,45.0,18.0,22.0,1.0,70,2.0,1,0.0
C1,150,0.6015407854573565,32.4,25.7,1,8.4,17.1875,29.0,21.0,22.0,1.0,70,3.0,1,0.0
C1,151,0.09614207157422192,80.5,56.7,1,5.6,17.1875,61.0,14.0,22.0,1.0,70,1.0,0,0.0
C1,152,0.5910370733320589,32.5,24.2,1,4.8,17.1875,28.0,12.0,22.0,1.0,70,2.0,2,0.0
C1,153,0.1621314886184509,53.900000000000006,39.300000000000004,1,4.0,17.1875,46.0,10.0,22.0,1.0,70,1.0,1,0.0
C1,154,0.5039200615742645,43.4,33.300000000000004,1,8.0,17.1875,34.0,20.0,22.0,1.0,70,3.0,0,0.0
C1,155,0.16094935403381322,55.1,40.599999999999994,1,4.8,17.1875,45.0,12.0,22.0,1.0,70,1.0,0,0.0
C1,156,0.5275691292473867,39.4,32.0,1,3.6,17.1875,37.0,9.0,22.0,1.0,70,1.0,0,0.0
C1,157,0.05741087550789216,103.2,56.599999999999994,1,12.8,17.1875,54.0,32.0,22.0,1.0,70,3.0,1,0.0
C1,158,0.6006635924749002,32.5,26.200000000000003,1,8.4,17.1875,28.0,21.0,22.0,1.0,70,3.0,1,0.0
C1,159,0.08274456784387801,83.7,47.4,1,3.6,17.1875,42.0,9.0,22.0,1.0,70,1.0,1,0.0
C1,160,0.5015106845161401,44.2,35.0,1,9.6,17.1875,35.0,24.0,22.0,1.0,70,3.0,2,0.0
C1,161,0.12793719129736583,76.39999999999999,45.0,1,12.8,17.1875,47.0,32.0,22.0,1.0,70,3.0,1,0.0
C1,162,0.5881841201973983,32.599999999999994,26.3,1,4.0,17.1875,24.0,10.0,22.0,1.0,70,2.0,2,0.0
C1,163,0.07747559679684186,91.80000000000001,52.699999999999996,1,9.6,17.1875,54.0,24.0,22.0,1.0,70,2.0,0,0.0
C1,164,0.4844079336985093,44.0,33.0,1,2.4,17.1875,30.0,6.0,22.0,1.0,70,1.0,1,0.0
C1,165,0.1579209623026614,55.5,41.4,1,4.0,17.1875,45.0,10.0,22.0,1.0,70,1.0,0,0.0
C1,166,0.1864487531018738,51.3,39.9,1,10.4,17.1875,40.0,26.0,22.0,1.0,70,3.0,2,0.0
C1,167,0.1088440908759185,74.89999999999999,43.3,1,4.8,17.1875,43.0,12.0,22.0,1.0,70,1.0,2,0.0
C1,168,0.5010511995487897,43.6,33.8,1,7.6,17.1875,30.0,19.0,22.0,1.0,70,3.0,1,0.0
C1,169,0.14148979604001785,65.3,51.0,1,7.6,17.1875,50.0,19.0,22.0,1.0,70,2.0,0,0.0
C1,170,0.5870846135969274,32.4,26.599999999999998,1,2.8,17.1875,27.0,7.0,22.0,1.0,70,1.0,0,0.0
C1,171,0.09425340037565251,90.2,52.5,1,13.6,17.1875,51.0,34.0,22.0,1.0,70,3.0,2,0.0
C1,172,0.5931564627066845,33.099999999999994,26.200000000000003,1,7.6,17.1875,27.0,19.0,22.0,1.0,70,3.0,1,0.0
C1,173,0.24765098918402895,60.699999999999996,41.6,1,12.4,17.1875,48.0,31.0,22.0,1.0,50,3.0,1,0.0
C1,174,0.5422845722142164,44.699999999999996,34.3,1,2.4,17.1875,30.0,6.0,22.0,1.0,50,1.0,1,0.0
C1,175,0.11870142909926311,97.69999999999999,56.800000000000004,1,5.2,17.1875,51.0,13.0,22.0,1.0,50,1.0,1,0.0
C1,176,0.24612958527448642,57.2,43.0,1,10.0,17.1875,43.0,25.0,22.0,1.0,50,3.0,1,0.0
C1,177,0.26370362076297627,54.6,43.7,1,12.4,17.1875,49.0,31.0,22.0,1.0,50,3.0,2,0.0
C1,178,0.5527962519411531,47.199999999999996,34.9,1,10.0,17.1875,35.0,25.0,22.0,1.0,50,3.0,2,0.0
C1,179,0.5074542616702833,49.8,38.800000000000004,1,4.8,17.1875,48.0,12.0,22.0,1.0,50,1.0,0,0.0
C1,180,0.5722979203273333,42.6,33.300000000000004,1,5.2,17.1875,31.0,13.0,22.0,1.0,50,2.0,2,0.0
C1,181,0.0271052631578948,187.70000000000002,104.89999999999999,1,41.2,17.1875,258.0,103.0,22.0,1.0,50,2.0,2,0.0
C1,182,-0.01603310431543789,180.4,103.9,1,24.0,17.1875,168.0,60.0,22.0,1.0,50,2.0,1,0.0
C1,183,0.21662857364472143,64.4,46.6,1,7.6,17.1875,50.0,19.0,22.0,1.0,50,2.0,0,0.0
C1,184,0.5711899771534934,43.9,34.0,1,7.6,17.1875,33.0,19.0,22.0,1.0,50,2.0,0,0.0
C1,185,0.2343320518572688,59.0,44.2,1,8.4,17.1875,46.0,21.0,22.0,1.0,50,2.0,1,0.0
C1,186,0.5756562046503171,45.0,34.3,1,10.8,17.1875,38.0,27.0,22.0,1.0,50,3.0,1,0.0
C1,187,0.1823456109878711,86.2,52.5,1,12.8,17.1875,51.0,32.0,22.0,1.0,50,3.0,2,0.0
C1,188,0.5799804261463827,42.7,33.6,1,7.2,17.1875,33.0,18.0,22.0,1.0,50,2.0,0,0.0
C1,189,0.24389794685088056,54.699999999999996,41.4,1,8.0,17.1875,45.0,20.0,22.0,1.0,50,2.0,2,0.0
C1,190,0.5320937229715001,46.800000000000004,35.8,1,4.4,17.1875,34.0,11.0,22.0,1.0,50,1.0,2,0.0
C1,191,0.1870037878873092,85.8,50.6,1,13.6,17.1875,55.0,34.0,22.0,1.0,50,3.0,2,0.0
C1,192,0.5860147838473206,39.9,33.7,1,2.8,17.1875,31.0,7.0,22.0,1.0,50,1.0,1,0.0
C1,193,0.25791414707876575,56.800000000000004,42.8,1,12.4,17.1875,48.0,31.0,22.0,1.0,50,3.0,2,0.0
C1,194,0.5669246367221492,43.6,33.9,1,6.0,17.1875,32.0,15.0,22.0,1.0,50,2.0,2,0.0
C1,195,0.2632220359061145,54.1,41.7,1,12.0,17.1875,47.0,30.0,22.0,1.0,50,3.0,2,0.0
C1,196,0.13563299734935805,88.1,45.5,1,3.2,17.1875,49.0,8.0,22.0,1.0,50,1.0,2,0.0
C1,197,0.14333193510662445,85.8,50.3,1,3.6,17.1875,55.0,9.0,22.0,1.0,50,1.0,2,0.0
C1,198,0.5994314227348745,39.699999999999996,32.2,1,5.6,17.1875,33.0,14.0,22.0,1.0,50,2.0,1,0.0
C1,199,0.1426673781731157,94.5,53.900000000000006,1,8.8,17.1875,53.0,22.0,22.0,1.0,50,2.0,0,0.0
C1,200,0.5525628219107614,43.9,33.2,1,3.2,17.1875,34.0,8.0,22.0,1.0,50,1.0,1,0.0
C1,201,0.13574565650726717,97.8,61.1,1,9.2,17.1875,61.0,23.0,22.0,1.0,50,2.0,2,0.0
C1,202,0.563313759479716,44.6,34.5,1,7.2,17.1875,38.0,18.0,22.0,1.0,50,2.0,0,0.0
C1,203,0.2493223319525556,58.7,43.8,1,11.6,17.1875,49.0,29.0,22.0,1.0,50,3.0,1,0.0
C1,204,0.5226301807206595,47.5,34.5,1,3.6,17.1875,35.0,9.0,22.0,1.0,50,1.0,2,0.0
C1,205,0.14108843080469463,95.10000000000001,56.5,1,8.8,17.1875,54.0,22.0,22.0,1.0,50,2.0,2,0.0
C1,206,0.21612881069079848,59.4,43.4,1,4.4,17.1875,47.0,11.0,22.0,1.0,50,1.0,0,0.0
C1,207,0.16964724412642362,77.7,50.6,1,4.8,17.1875,52.0,12.0,22.0,1.0,50,1.0,2,0.0
C1,208,0.5860884308046946,42.8,33.2,1,8.8,17.1875,35.0,22.0,22.0,1.0,50,3.0,0,0.0
C1,209,0.1274802266893977,105.0,61.3,1,11.6,17.1875,50.0,29.0,22.0,1.0,50,3.0,2,0.0
C1,210,0.4573936906508956,47.4,34.7,1,3.6,17.1875,33.0,9.0,22.0,1.0,70,1.0,1,0.0
C1,211,0.018011988301429444,109.8,62.7,1,5.2,17.1875,66.0,13.0,22.0,1.0,70,1.0,2,0.0
C1,212,0.5099852202656581,43.1,33.8,1,9.2,17.1875,35.0,23.0,22.0,1.0,70,3.0,2,0.0
C1,213,0.12327514619616625,69.8,50.7,1,5.2,17.1875,50.0,13.0,22.0,1.0,70,1.0,1,0.0
C1,214,0.4913175101707132,44.1,33.099999999999994,1,5.6,17.1875,35.0,14.0,22.0,1.0,70,2.0,2,0.0
C1,215,0.0916218214282841,91.2,52.8,1,13.6,17.1875,54.0,34.0,22.0,1.0,70,3.0,1,0.0
C1,216,0.1721406000662274,60.1,42.6,1,13.2,17.1875,46.0,33.0,22.0,1.0,70,3.0,0,0.0
C1,217,0.07093092711793145,93.39999999999999,52.5,1,8.8,17.1875,57.0,22.0,22.0,1.0,70,2.0,0,0.0
C1,218,0.5112648350880795,43.5,33.5,1,10.8,17.1875,39.0,27.0,22.0,1.0,70,3.0,2,0.0
C1,219,0.158463926691442,65.8,48.099999999999994,1,13.6,17.1875,50.0,34.0,22.0,1.0,70,3.0,1,0.0
