Cluster,Step,Reward,Latency_P90,Latency_Avg,Replicas,CPU_Pct,RAM_Pct,Requests,Total_CPU,Total_RAM,Success,HPA_Target,Throughput,Enhancement,Forecast
C1,17,0.5704840543138219,43.0,34.1,1,5.6,16.40625,33.0,14.0,21.0,1.0,50,2.0,2,0.0
C1,18,0.554988525968177,44.0,33.2,1,4.0,16.40625,38.0,10.0,21.0,1.0,50,1.0,1,0.0
C1,19,0.12827942027832145,99.3,55.7,1,8.4,16.40625,58.0,21.0,21.0,1.0,50,2.0,1,0.0
C1,20,-0.052344946329924646,196.70000000000002,103.0,1,25.6,16.40625,106.0,64.0,21.0,1.0,50,3.0,1,0.0
C1,21,0.13264654359735545,109.2,64.9,1,15.2,16.40625,64.0,38.0,21.0,1.0,50,3.0,2,0.0
C1,22,0.0838173876471552,111.60000000000001,67.5,1,5.6,16.40625,69.0,14.0,21.0,1.0,50,1.0,0,0.0
C1,23,0.0512528278186386,136.7,82.9,1,13.2,16.40625,87.0,33.0,21.0,1.0,50,2.0,2,0.0
C1,24,0.13056211501522097,99.1,53.6,1,8.8,16.40625,54.0,22.0,21.0,1.0,50,2.0,2,0.0
C1,25,-0.003036369195362737,149.2,84.0,1,8.4,16.40625,85.0,21.0,21.0,1.0,50,1.0,0,0.0
C1,26,-0.0030335415159815915,158.70000000000002,91.89999999999999,1,14.0,16.40625,91.0,35.0,21.0,1.0,50,2.0,1,0.0
C1,27,-0.03921383333376227,195.3,105.5,1,28.0,16.40625,117.0,70.0,21.0,1.0,50,3.0,0,0.0
C1,28,0.7557347567600108,17.6,17.3,1,1.6,16.40625,14.0,4.0,21.0,1.0,50,1.0,2,0.0
C1,29,0.5972996640160246,38.800000000000004,31.2,1,3.2,16.40625,36.0,8.0,21.0,1.0,50,1.0,1,0.0
C1,30,-0.09100300530264688,181.29999999999998,98.5,1,7.6,16.40625,97.0,19.0,21.0,1.0,50,1.0,2,0.0
C1,31,0.04605911355751249,127.90000000000002,72.8,1,6.8,16.40625,73.0,17.0,21.0,1.0,50,1.0,2,0.0
C1,32,0.015922650805049968,137.4,82.5,1,5.6,16.40625,86.0,14.0,21.0,1.0,50,1.0,2,0.0
C1,33,0.15001941023666052,97.8,53.900000000000006,1,12.4,16.40625,51.0,31.0,21.0,1.0,50,3.0,0,0.0
C1,34,0.09560326948501277,114.4,75.2,1,10.0,16.40625,70.0,25.0,21.0,1.0,50,2.0,2,0.0
C1,35,0.06237490303119672,121.7,72.6,1,6.8,16.40625,74.0,17.0,21.0,1.0,50,1.0,1,0.0
C1,36,0.6576201049155455,32.300000000000004,24.7,1,4.0,16.40625,25.0,10.0,21.0,1.0,50,2.0,2,0.0
C1,37,0.757337347487159,17.8,17.3,1,2.0,16.40625,11.0,5.0,21.0,1.0,50,1.0,2,0.0
C1,38,0.6566551264802722,32.599999999999994,25.4,1,4.4,16.40625,22.0,11.0,21.0,1.0,50,2.0,0,0.0
C1,39,0.18670047290990038,77.10000000000001,44.3,1,8.4,16.40625,49.0,21.0,21.0,1.0,50,2.0,0,0.0
C1,40,0.6686368980173747,32.2,25.5,1,6.4,16.40625,21.0,16.0,21.0,1.0,50,3.0,0,0.0
C1,41,0.5866652684399578,40.2,32.4,1,3.6,16.40625,30.0,9.0,21.0,1.0,50,1.0,1,0.0
C1,42,0.1880014184019896,68.2,44.2,1,3.2,16.40625,46.0,8.0,21.0,1.0,50,1.0,0,0.0
C1,43,0.6526814505139873,32.300000000000004,26.5,1,2.8,16.40625,24.0,7.0,21.0,1.0,50,1.0,0,0.0
C1,44,0.650049871566619,32.599999999999994,25.6,1,2.8,16.40625,22.0,7.0,21.0,1.0,50,1.0,2,0.0
C1,45,-0.11794415841227729,192.20000000000002,105.7,1,8.0,16.40625,113.0,20.0,21.0,1.0,50,1.0,2,0.0
C1,46,-0.07632461505849447,196.1,109.60000000000001,1,19.6,16.40625,248.0,49.0,21.0,1.0,50,1.0,0,0.0
C1,47,-0.017014338144527408,188.6,99.6,2,68.4,16.40625,308.0,171.0,21.0,1.0,50,3.0,1,0.0
C1,48,0.14600881440200403,93.89999999999999,46.9,2,9.2,16.40625,72.0,46.0,42.0,1.0,50,3.0,0,0.0
C1,49,0.19642247103356855,65.0,34.9,2,3.2,16.40625,58.0,16.0,42.0,1.0,50,1.0,0,0.0
C1,50,0.16497024709394525,83.7,42.0,2,7.4,16.40625,69.0,37.0,42.0,1.0,50,2.0,1,0.0
C1,51,0.6099577385243482,38.5,25.3,2,5.6,16.40625,36.0,28.0,42.0,1.0,50,3.0,1,0.0
C1,52,0.5151944897104996,49.4,34.8,2,5.8,16.40625,58.0,29.0,42.0,1.0,50,2.0,2,0.0
C1,53,0.21143731501516352,64.5,40.9,1,8.4,16.40625,44.0,21.0,21.0,1.0,50,2.0,1,0.0
C1,54,0.10148934938958154,103.6,57.4,1,4.8,16.40625,56.0,12.0,21.0,1.0,50,1.0,0,0.0
C1,55,0.6659268192587564,33.099999999999994,26.0,1,7.6,16.40625,27.0,19.0,21.0,1.0,50,3.0,0,0.0
C1,56,0.06894218058179835,117.9,64.3,1,6.0,16.40625,65.0,15.0,21.0,1.0,50,1.0,1,0.0
C1,57,0.27090127932097663,50.5,41.300000000000004,1,11.6,16.40625,44.0,29.0,21.0,1.0,50,3.0,2,0.0
C1,58,0.6625386718098685,32.7,25.6,1,6.0,16.40625,24.0,15.0,21.0,1.0,50,3.0,0,0.0
C1,59,0.576447410893232,44.1,34.5,1,9.2,16.40625,35.0,23.0,21.0,1.0,50,3.0,1,0.0
C1,60,0.19906889396253194,72.4,44.0,1,8.4,16.40625,46.0,21.0,21.0,1.0,50,2.0,2,0.0
C1,61,0.1218369174239036,97.8,56.300000000000004,1,6.0,16.40625,59.0,15.0,21.0,1.0,50,1.0,0,0.0
C1,62,0.4990745380657882,43.7,33.2,1,7.2,16.40625,36.0,18.0,21.0,1.0,70,2.0,0,0.0
C1,63,0.039370406665392196,101.3,53.8,1,4.8,16.40625,58.0,12.0,21.0,1.0,70,1.0,2,0.0
C1,64,0.1692458632241221,61.199999999999996,43.3,1,13.2,16.40625,48.0,33.0,21.0,1.0,70,3.0,1,0.0
C1,65,0.15278392969989218,65.5,43.4,1,11.6,16.40625,44.0,29.0,21.0,1.0,70,3.0,2,0.0
C1,66,0.49535848047651293,44.0,34.6,1,6.8,16.40625,35.0,17.0,21.0,1.0,70,2.0,0,0.0
C1,67,0.07269586655750089,96.9,59.8,1,12.4,16.40625,50.0,31.0,21.0,1.0,70,3.0,0,0.0
C1,68,0.18320745212402303,50.3,40.0,1,8.4,16.40625,45.0,21.0,21.0,1.0,70,2.0,1,0.0
C1,69,0.051533064620549254,96.3,54.4,1,4.4,16.40625,58.0,11.0,21.0,1.0,70,1.0,1,0.0
C1,70,0.5872182520544043,32.599999999999994,25.1,1,3.6,16.40625,21.0,9.0,21.0,1.0,70,2.0,1,0.0
C1,71,0.04225787603896401,111.5,62.9,1,14.8,16.40625,69.0,37.0,21.0,1.0,70,3.0,2,0.0
C1,72,0.6987104359868719,17.7,17.3,1,4.0,16.40625,19.0,10.0,21.0,1.0,70,2.0,0,0.0
C1,73,0.4290954344073689,50.0,17.5,1,1.2,16.40625,8.0,3.0,21.0,1.0,70,1.0,0,0.0
C1,74,0.7006861961390762,17.8,17.6,1,4.8,16.40625,13.0,12.0,21.0,1.0,70,3.0,2,0.0
C1,75,0.7016961988277453,18.0,17.6,1,5.2,17.1875,15.0,13.0,22.0,1.0,70,3.0,2,0.0
C1,76,0.5954004345801633,33.099999999999994,27.099999999999998,1,8.4,16.40625,28.0,21.0,21.0,1.0,70,3.0,0,0.0
C1,77,0.695856543421489,18.0,17.6,1,2.8,16.40625,19.0,7.0,21.0,1.0,70,1.0,1,0.0
C1,78,0.008272662472814635,128.20000000000002,75.0,1,17.6,16.40625,74.0,44.0,21.0,1.0,70,3.0,0,0.0
C1,79,0.13006428761013247,75.1,45.1,1,12.4,16.40625,49.0,31.0,21.0,1.0,70,3.0,1,0.0
C1,80,0.02297122599618112,108.7,67.10000000000001,1,6.0,16.40625,62.0,15.0,21.0,1.0,70,1.0,0,0.0
C1,81,0.10477217901359581,85.7,50.5,1,13.2,16.40625,55.0,33.0,21.0,1.0,70,3.0,0,0.0
C1,82,-0.14710139462861233,194.3,105.6,1,22.4,16.40625,107.0,56.0,21.0,1.0,70,3.0,1,0.0
C1,83,0.5935506084801982,32.099999999999994,25.1,1,4.4,16.40625,25.0,11.0,21.0,1.0,70,2.0,2,0.0
C1,84,0.5939490891180816,32.4,25.7,1,5.6,16.40625,24.0,14.0,21.0,1.0,70,2.0,2,0.0
C1,85,-0.11529423146020923,181.60000000000002,105.30000000000001,1,22.0,16.40625,101.0,55.0,21.0,1.0,70,3.0,0,0.0
C1,86,-0.073080941041303,178.5,95.9,1,30.0,17.1875,125.0,75.0,22.0,1.0,70,3.0,1,0.0
C1,87,0.5170627881895931,42.7,33.099999999999994,1,10.4,17.1875,38.0,26.0,22.0,1.0,70,3.0,1,0.0
C1,88,0.5852851266809654,32.5,26.200000000000003,1,2.4,17.1875,28.0,6.0,22.0,1.0,70,1.0,0,0.0
C1,89,-0.01383011696172845,121.89999999999999,68.2,1,5.2,17.1875,77.0,13.0,22.0,1.0,70,1.0,1,0.0
C1,90,0.05193742784493394,98.5,67.4,1,6.8,17.1875,75.0,17.0,22.0,1.0,70,1.0,2,0.0
C1,91,-0.21291374771523108,202.6,106.30000000000001,1,10.0,17.1875,107.0,25.0,22.0,1.0,70,1.0,2,0.0
C1,92,-0.1638401926768423,183.5,98.3,1,9.6,17.1875,117.0,24.0,22.0,1.0,70,1.0,1,0.0
C1,93,-0.0612661611237148,170.0,99.4,1,27.6,17.1875,111.0,69.0,22.0,1.0,70,3.0,2,0.0
C1,94,-0.13600975751908423,177.7,98.9,1,13.6,17.1875,200.0,34.0,22.0,1.0,70,1.0,0,0.0
C1,95,-0.12351020395998213,166.0,98.4,1,7.6,17.1875,100.0,19.0,22.0,1.0,70,1.0,2,0.0
C1,96,-0.1265744620316535,182.29999999999998,104.80000000000001,1,19.6,17.1875,133.0,49.0,22.0,1.0,70,2.0,2,0.0
C1,97,-0.01543539077610634,191.20000000000002,106.2,1,51.6,17.1875,231.0,129.0,22.0,1.0,70,3.0,0,0.0
C1,98,-0.15372869315965448,181.5,101.5,1,11.2,17.1875,165.0,28.0,22.0,1.0,70,1.0,2,0.0
C1,99,-0.06737725507209094,192.70000000000002,105.6,1,39.6,17.1875,184.0,99.0,22.0,1.0,70,3.0,1,0.0
C1,100,-0.14713633672336712,193.70000000000002,107.7,1,22.0,17.1875,290.0,55.0,22.0,1.0,70,1.0,2,0.0
C1,101,-0.15926524181228335,197.7,107.7,1,21.6,17.1875,270.0,54.0,22.0,1.0,70,1.0,2,0.0
C1,102,0.06315789473684212,170.8,89.2,2,72.4,16.796875,522.0,362.0,43.0,1.0,70,3.0,0,0.0
C1,103,0.03176263883390705,114.2,64.69999999999999,2,13.8,16.796875,148.0,69.0,43.0,1.0,70,2.0,2,0.0
C1,104,0.031001796991107125,112.5,61.400000000000006,2,12.2,16.796875,143.0,61.0,43.0,1.0,70,2.0,2,0.0
C1,105,0.060833792233330866,97.9,52.400000000000006,2,9.4,16.796875,81.0,47.0,43.0,1.0,70,3.0,0,0.0
C1,106,0.00531826006669088,119.9,66.0,2,10.2,16.796875,117.0,51.0,43.0,1.0,70,2.0,0,0.0
C1,107,0.05100044443769683,109.5,61.199999999999996,2,15.8,16.796875,194.0,79.0,43.0,1.0,70,2.0,0,0.0
C1,108,-0.1913895852711413,202.0,102.0,1,18.4,17.1875,107.0,46.0,22.0,1.0,70,2.0,0,0.0
C1,109,-0.01412108632051487,122.39999999999999,69.7,1,5.6,17.1875,78.0,14.0,22.0,1.0,70,1.0,0,0.0
C1,110,0.5880213631306059,32.4,26.4,1,3.2,17.1875,29.0,8.0,22.0,1.0,70,1.0,0,0.0
C1,111,0.030214345586746308,103.3,56.4,1,3.2,17.1875,54.0,8.0,22.0,1.0,70,1.0,1,0.0
C1,112,0.05773875469157874,99.3,55.300000000000004,1,9.6,17.1875,55.0,24.0,22.0,1.0,70,2.0,2,0.0
C1,113,-0.15564802025048957,179.5,99.7,1,8.8,17.1875,110.0,22.0,22.0,1.0,70,1.0,2,0.0
C1,114,-0.12013519056647182,174.8,102.0,1,16.0,17.1875,111.0,40.0,22.0,1.0,70,2.0,1,0.0
C1,115,0.458588827984462,44.5,33.8,1,10.4,17.1875,39.0,26.0,22.0,1.0,90,3.0,1,0.0
C1,116,0.5534322263662834,33.4,26.4,1,8.4,17.1875,26.0,21.0,22.0,1.0,90,3.0,2,0.0
C1,117,-0.15801348202531268,165.20000000000002,93.5,1,8.8,17.1875,97.0,22.0,22.0,1.0,90,1.0,0,0.0
C1,118,0.758951238880883,18.0,17.4,1,2.4,17.1875,18.0,6.0,22.0,1.0,50,1.0,0,0.0
C1,119,0.7557347567600108,17.6,17.3,1,1.6,17.1875,11.0,4.0,22.0,1.0,50,1.0,2,0.0
C1,120,0.4894065094559651,50.0,17.3,1,0.8,17.1875,6.0,2.0,22.0,1.0,50,1.0,2,0.0
C1,121,0.6466705371264969,32.800000000000004,24.1,1,2.4,17.1875,27.0,6.0,22.0,1.0,50,1.0,0,0.0
C1,122,0.7671814422697458,17.6,17.3,1,4.4,17.1875,13.0,11.0,22.0,1.0,50,3.0,2,0.0
C1,123,0.7605761873560926,17.7,17.3,1,2.8,17.1875,12.0,7.0,22.0,1.0,50,2.0,1,0.0
C1,124,0.6703573591715475,32.2,26.200000000000003,1,6.8,17.1875,24.0,17.0,22.0,1.0,50,3.0,0,0.0
C1,125,0.770543534362421,17.6,17.4,1,5.2,17.1875,14.0,13.0,22.0,1.0,50,3.0,1,0.0
C1,126,0.6211981008081585,39.199999999999996,33.300000000000004,1,9.6,17.1875,34.0,24.0,22.0,1.0,50,3.0,2,0.0
C1,127,0.650927064549075,32.5,27.099999999999998,1,2.8,17.1875,28.0,7.0,22.0,1.0,50,1.0,0,0.0
C1,128,0.23264879752031573,54.4,40.800000000000004,1,5.2,17.1875,49.0,13.0,22.0,1.0,50,1.0,0,0.0
C1,129,0.7541437003574938,17.5,17.3,1,1.2,17.1875,11.0,3.0,22.0,1.0,50,1.0,2,0.0
C1,130,0.7655148417576507,17.6,17.3,1,4.0,17.1875,12.0,10.0,22.0,1.0,50,3.0,1,0.0
C1,131,0.6185445711555717,39.1,33.2,1,8.8,17.1875,35.0,22.0,22.0,1.0,50,3.0,2,0.0
C1,132,0.7671814422697458,17.7,17.3,1,4.4,17.1875,12.0,11.0,22.0,1.0,50,3.0,1,0.0
C1,133,0.763858250896098,17.7,17.4,1,3.6,17.1875,16.0,9.0,22.0,1.0,50,2.0,2,0.0
C1,134,0.6534400148932178,32.4,26.200000000000003,1,3.2,17.1875,20.0,8.0,22.0,1.0,50,2.0,0,0.0
C1,135,0.763858250896098,17.7,17.4,1,3.6,17.1875,16.0,9.0,22.0,1.0,50,2.0,2,0.0
C1,136,0.665170250757237,32.4,24.8,1,6.0,17.1875,22.0,15.0,22.0,1.0,50,3.0,0,0.0
C1,137,0.7739421805817983,17.5,17.3,1,6.0,17.1875,17.0,15.0,22.0,1.0,50,3.0,2,0.0
C1,138,0.6466705371264969,32.800000000000004,25.7,1,2.4,17.1875,28.0,6.0,22.0,1.0,50,1.0,0,0.0
C1,139,0.758951238880883,17.5,17.2,1,2.4,17.1875,10.0,6.0,22.0,1.0,50,2.0,2,0.0
C1,140,0.7557347567600108,18.700000000000003,17.3,1,1.6,17.1875,14.0,4.0,22.0,1.0,50,1.0,0,0.0
C1,141,0.6465410996367944,33.0,26.700000000000003,1,2.8,17.1875,26.0,7.0,22.0,1.0,50,1.0,0,0.0
C1,142,0.763858250896098,17.5,17.2,1,3.6,17.1875,17.0,9.0,22.0,1.0,50,2.0,2,0.0
C1,143,0.6669246367221491,32.2,25.5,1,6.0,17.1875,20.0,15.0,22.0,1.0,50,3.0,1,0.0
C1,144,0.7541437003574938,17.9,17.4,1,1.2,17.1875,12.0,3.0,22.0,1.0,50,1.0,1,0.0
C1,145,0.6584095124451845,32.4,25.7,1,4.4,17.1875,27.0,11.0,22.0,1.0,50,2.0,0,0.0
C1,146,0.23373383680261617,57.9,41.7,1,7.6,17.1875,41.0,19.0,22.0,1.0,50,2.0,1,0.0
C1,147,0.65281088800369,32.099999999999994,23.900000000000002,1,2.4,17.1875,25.0,6.0,22.0,1.0,50,1.0,2,0.0
C1,148,0.6549007405153597,32.800000000000004,25.9,1,4.4,17.1875,20.0,11.0,22.0,1.0,50,2.0,1,0.0
C1,149,0.5729443631184057,43.7,33.8,1,7.6,17.1875,30.0,19.0,22.0,1.0,50,3.0,1,0.0
C1,150,0.6520741895924222,32.0,24.2,1,2.0,17.1875,22.0,5.0,22.0,1.0,50,1.0,0,0.0
C1,151,0.14884703081442224,96.19999999999999,52.0,1,11.2,17.1875,53.0,28.0,22.0,1.0,50,3.0,0,0.0
C1,152,0.7655148417576507,17.6,17.3,1,4.0,17.1875,18.0,10.0,22.0,1.0,50,2.0,2,0.0
C1,153,0.7655148417576507,17.5,17.2,1,4.0,17.1875,16.0,10.0,22.0,1.0,50,2.0,0,0.0
C1,154,0.7756544418770237,17.5,17.3,1,6.4,17.1875,18.0,16.0,22.0,1.0,50,3.0,2,0.0
C1,155,0.6521911037755463,33.300000000000004,26.200000000000003,1,4.8,17.1875,23.0,12.0,22.0,1.0,50,2.0,2,0.0
C1,156,0.5642930577747807,43.9,34.9,1,6.0,17.1875,30.0,15.0,22.0,1.0,50,2.0,0,0.0
C1,157,0.6608349315068043,32.7,25.9,1,5.6,17.1875,27.0,14.0,22.0,1.0,50,2.0,0,0.0
C1,158,0.6676997243919967,32.7,26.3,1,7.2,17.1875,25.0,18.0,22.0,1.0,50,3.0,2,0.0
C1,159,0.16155613730366059,94.10000000000001,51.7,1,12.8,17.1875,59.0,32.0,22.0,1.0,50,3.0,2,0.0
C1,160,-0.1648441352571261,208.7,118.1,1,7.2,17.1875,100.0,18.0,22.0,1.0,50,1.0,2,0.0
C1,161,0.021792445847369474,162.8,95.2,1,22.0,17.1875,94.0,55.0,22.0,1.0,50,3.0,1,0.0
C1,162,-0.0032451547155415428,189.5,103.8,1,34.0,17.1875,153.0,85.0,22.0,1.0,50,3.0,0,0.0
C1,163,0.04711174513645988,127.5,80.8,1,6.8,17.1875,75.0,17.0,22.0,1.0,50,1.0,2,0.0
C1,164,0.14868421052631584,141.5,83.1,1,21.6,17.1875,89.0,54.0,22.0,1.0,30,3.0,2,0.0
C1,165,0.017894736842105297,191.20000000000002,103.2,1,26.4,17.1875,114.0,66.0,22.0,1.0,30,3.0,2,0.0
C1,166,0.06289473684210532,170.9,87.1,2,34.0,16.796875,195.0,170.0,43.0,1.0,30,3.0,2,0.0
C1,167,0.20302920595892826,113.10000000000001,61.699999999999996,2,15.8,16.796875,127.0,79.0,43.0,1.0,30,3.0,2,0.0
C1,168,0.21837670648271282,104.1,54.800000000000004,2,13.0,16.796875,98.0,65.0,43.0,1.0,30,3.0,1,0.0
C1,169,0.1927984875045918,118.2,60.699999999999996,2,17.0,16.796875,141.0,85.0,43.0,1.0,30,3.0,2,0.0
C1,170,0.21423399910812135,95.4,46.4,2,5.6,16.796875,73.0,28.0,43.0,1.0,30,2.0,1,0.0
C1,171,0.20433087778895848,103.9,53.5,2,8.8,16.796875,99.0,44.0,43.0,1.0,30,2.0,2,0.0
C1,172,0.21212604256892606,99.5,54.9,2,7.8,16.796875,90.0,39.0,43.0,1.0,30,2.0,2,0.0
C1,173,0.23032628518763218,96.5,48.4,2,10.6,16.796875,87.0,53.0,43.0,1.0,30,3.0,0,0.0
C1,174,0.23140672093973572,97.4,52.3,2,11.6,16.796875,99.0,58.0,43.0,1.0,30,3.0,1,0.0
C1,175,0.13366045034502033,122.2,63.1,1,5.2,17.1875,77.0,13.0,22.0,1.0,30,1.0,0,0.0
C1,176,-0.02258873194471281,193.39999999999998,106.30000000000001,1,11.2,17.1875,127.0,28.0,22.0,1.0,30,1.0,2,0.0
C1,177,0.017631578947368498,191.3,105.0,1,24.8,17.1875,112.0,62.0,22.0,1.0,30,3.0,2,0.0
C1,178,0.16349676163404545,115.9,68.5,1,6.4,17.1875,79.0,16.0,22.0,1.0,30,1.0,0,0.0
C1,179,-0.04935140929656617,205.1,106.89999999999999,1,12.4,17.1875,142.0,31.0,22.0,1.0,30,1.0,2,0.0
C1,180,0.004104964703340819,191.20000000000002,106.30000000000001,1,18.4,17.1875,122.0,46.0,22.0,1.0,30,2.0,2,0.0
C1,181,-0.008001443484155102,193.5,108.60000000000001,1,16.0,17.1875,104.0,40.0,22.0,1.0,30,2.0,1,0.0
C1,182,0.07947368421052636,164.6,92.89999999999999,2,36.0,17.1875,173.0,90.0,22.0,1.0,30,3.0,0,0.0
C1,183,0.18139167057140318,110.0,59.6,2,7.0,16.796875,185.0,35.0,43.0,1.0,30,1.0,0,0.0
C1,184,0.20301851626396697,114.7,60.3,2,17.4,16.796875,138.0,87.0,43.0,1.0,30,3.0,1,0.0
C1,185,0.020174006566333655,111.4,61.9,2,7.6,16.796875,102.0,38.0,43.0,1.0,70,2.0,2,0.0
C1,186,-0.02802745874488427,124.89999999999999,63.3,2,2.6,16.796875,110.0,13.0,43.0,1.0,70,1.0,2,0.0
C1,187,-0.02386235733437697,127.1,70.3,2,6.6,16.796875,154.0,33.0,43.0,1.0,70,1.0,2,0.0
C1,188,0.037537059883336055,111.0,60.699999999999996,2,13.0,16.796875,159.0,65.0,43.0,1.0,70,2.0,2,0.0
C1,189,-0.08784517945492434,150.10000000000002,77.7,1,8.4,16.796875,195.0,42.0,43.0,1.0,70,1.0,0,0.0
C1,190,-0.06554848333277008,189.29999999999998,104.3,1,38.0,17.1875,172.0,95.0,22.0,1.0,70,3.0,2,0.0
C1,191,-0.1531440507225152,190.1,106.2,1,18.0,17.1875,128.0,45.0,22.0,1.0,70,2.0,1,0.0
C1,192,-0.1359876460375512,178.2,105.1,1,14.0,17.1875,107.0,35.0,22.0,1.0,70,2.0,1,0.0
C1,193,-0.03128045256535153,137.4,81.19999999999999,1,13.2,17.1875,85.0,33.0,22.0,1.0,70,2.0,0,0.0
C1,194,-0.18767679478259774,199.4,106.7,1,15.2,17.1875,103.0,38.0,22.0,1.0,70,2.0,1,0.0
C1,195,-0.09527463192655969,177.1,99.1,1,24.0,17.1875,100.0,60.0,22.0,1.0,70,3.0,2,0.0
C1,196,-0.15885345333379625,190.6,109.2,1,16.8,17.1875,108.0,42.0,22.0,1.0,70,2.0,1,0.0
C1,197,-0.13680534035051695,174.6,101.9,1,10.8,17.1875,137.0,27.0,22.0,1.0,70,1.0,0,0.0
C1,198,-0.10800202586418697,187.1,107.1,1,27.2,17.1875,117.0,68.0,22.0,1.0,70,3.0,1,0.0
C1,199,0.0349541172521282,102.6,52.699999999999996,1,4.4,17.1875,59.0,11.0,22.0,1.0,70,1.0,0,0.0
C1,200,-0.11327959919785802,163.39999999999998,95.0,1,8.8,17.1875,95.0,22.0,22.0,1.0,70,1.0,2,0.0
C1,201,-0.17647735393291247,194.1,108.39999999999999,1,14.4,17.1875,106.0,36.0,22.0,1.0,70,2.0,1,0.0
C1,202,-0.14456279976674696,195.20000000000002,104.2,1,23.6,17.1875,103.0,59.0,22.0,1.0,70,3.0,1,0.0
C1,203,0.019304441403045866,122.89999999999999,72.4,1,16.8,17.1875,76.0,42.0,22.0,1.0,70,3.0,2,0.0
C1,204,-0.09243524417634483,171.7,92.39999999999999,1,21.2,17.1875,100.0,53.0,22.0,1.0,70,3.0,2,0.0
C1,205,-0.10731886366545065,160.70000000000002,95.2,1,8.4,17.1875,91.0,21.0,22.0,1.0,70,1.0,1,0.0
C1,206,-0.16306397964958574,192.20000000000002,104.1,1,16.8,17.1875,115.0,42.0,22.0,1.0,70,2.0,2,0.0
C1,207,-0.0759377882944981,161.89999999999998,93.60000000000001,1,18.8,17.1875,92.0,47.0,22.0,1.0,70,3.0,2,0.0
C1,208,-0.02305630130133357,135.8,82.10000000000001,1,14.4,17.1875,87.0,36.0,22.0,1.0,70,2.0,1,0.0
C1,209,-0.1312729154138212,175.9,95.9,1,13.6,17.1875,100.0,34.0,22.0,1.0,70,2.0,0,0.0
C1,210,-0.019121086320514874,124.3,86.4,1,5.6,17.1875,70.0,14.0,22.0,1.0,70,1.0,0,0.0
C1,211,-0.0004838613342131315,125.2,74.1,1,12.8,17.1875,76.0,32.0,22.0,1.0,70,2.0,0,0.0
C1,212,-0.07632462349314365,196.1,107.7,1,39.6,17.1875,172.0,99.0,22.0,1.0,70,3.0,1,0.0
C1,213,-0.06178064634481256,189.9,104.0,1,39.2,17.1875,168.0,98.0,22.0,1.0,70,3.0,0,0.0
C1,214,-0.08664612517078396,168.9,94.5,1,20.8,17.1875,95.0,52.0,22.0,1.0,70,3.0,2,0.0
C1,215,-0.09923270391033939,198.0,109.0,1,35.6,17.1875,146.0,89.0,22.0,1.0,70,3.0,1,0.0
C1,216,-0.1747708694683614,197.2,105.7,1,17.2,17.1875,209.0,43.0,22.0,1.0,70,1.0,0,0.0
C1,217,-0.18336777059801335,203.3,107.7,1,19.2,17.1875,237.0,48.0,22.0,1.0,70,1.0,0,0.0
C1,218,-0.06177734352323827,193.89999999999998,105.7,1,41.6,17.1875,277.0,104.0,22.0,1.0,70,2.0,2,0.0
