Cluster,Step,Reward,Latency_P90,Latency_Avg,Replicas,CPU_Pct,RAM_Pct,Requests,Total_CPU,Total_RAM,Success,HPA_Target,Throughput,Enhancement,Forecast
C2,27,0.6641844064673916,19.599999999999998,18.0,1,1.6,16.40625,11.0,4.0,21.0,1.0,90,1.0,1,0.0
C2,28,0.5533674719230622,33.099999999999994,26.3,1,6.0,16.40625,20.0,15.0,21.0,1.0,90,3.0,0,0.0
C2,29,0.05100647792080987,84.1,48.7,1,4.8,16.40625,49.0,12.0,21.0,1.0,90,1.0,2,0.0
C2,30,0.6666701724931865,18.3,17.8,1,4.4,16.40625,13.0,11.0,21.0,1.0,90,3.0,1,0.0
C2,31,-0.0314058692615366,120.1,73.80000000000001,1,14.4,16.40625,64.0,36.0,21.0,1.0,90,3.0,0,0.0
C2,32,0.4492517009134358,44.699999999999996,36.0,1,3.6,16.40625,36.0,9.0,21.0,1.0,90,1.0,0,0.0
C2,33,0.024926439415734872,97.3,66.69999999999999,1,12.0,16.40625,50.0,30.0,21.0,1.0,90,3.0,1,0.0
C2,34,0.004038593545818203,101.8,50.3,1,4.4,16.40625,48.0,11.0,21.0,1.0,90,1.0,2,0.0
C2,35,-0.04399352207919016,120.2,72.1,1,4.8,16.40625,65.0,12.0,21.0,1.0,90,1.0,1,0.0
C2,36,-0.2211828258454946,206.2,116.6,1,30.4,16.40625,131.0,76.0,21.0,1.0,90,3.0,0,0.0
C2,37,-0.1930052851315962,200.9,116.5,1,34.8,17.1875,133.0,87.0,22.0,1.0,90,3.0,0,0.0
C2,38,-0.02819454914571687,121.0,75.0,1,17.6,16.40625,68.0,44.0,21.0,1.0,90,3.0,0,0.0
C2,39,0.025906725143534703,106.80000000000001,62.199999999999996,1,5.2,16.40625,55.0,13.0,21.0,1.0,70,1.0,2,0.0
C2,40,0.5738816179090356,33.8,26.9,1,2.4,16.40625,27.0,6.0,21.0,1.0,70,1.0,2,0.0
C2,41,0.05032814343613297,107.39999999999999,58.7,1,14.0,16.40625,53.0,35.0,21.0,1.0,70,3.0,2,0.0
C2,42,0.6996909593573912,18.1,17.7,1,4.4,16.40625,13.0,11.0,21.0,1.0,70,3.0,2,0.0
C2,43,0.578312683772366,33.4,27.099999999999998,1,2.8,16.40625,26.0,7.0,21.0,1.0,70,1.0,2,0.0
C2,44,0.6940263352002114,18.3,17.7,1,2.0,16.40625,16.0,5.0,21.0,1.0,70,1.0,1,0.0
C2,45,0.7439353581252734,33.6,27.5,1,6.4,16.40625,21.0,16.0,21.0,1.0,30,3.0,0,0.0
C2,46,0.6220055335638699,47.5,34.7,1,6.4,16.40625,32.0,16.0,21.0,1.0,30,2.0,2,0.0
C2,47,0.7282477886205696,33.5,25.3,1,2.4,16.40625,24.0,6.0,21.0,1.0,30,1.0,2,0.0
C2,48,0.8517640347262772,18.1,17.9,1,3.6,16.40625,15.0,9.0,21.0,1.0,30,2.0,2,0.0
C2,49,0.7334653590790563,33.099999999999994,27.099999999999998,1,2.8,16.40625,29.0,7.0,21.0,1.0,30,1.0,0,0.0
C2,50,0.7352653324802187,32.7,27.5,1,2.4,16.40625,22.0,6.0,21.0,1.0,30,1.0,0,0.0
C2,51,0.2767640347262773,68.5,42.1,1,3.6,16.40625,42.0,9.0,21.0,1.0,30,1.0,0,0.0
C2,52,0.2048571935784322,103.7,61.800000000000004,1,8.8,16.40625,54.0,22.0,21.0,1.0,30,2.0,0,0.0
C2,53,0.00035504944568925945,191.89999999999998,104.7,1,17.6,16.40625,99.0,44.0,21.0,1.0,30,2.0,0,0.0
C2,54,-0.007631578947368323,200.9,112.8,1,23.6,16.40625,101.0,59.0,21.0,1.0,30,3.0,0,0.0
C2,55,0.18660242016075299,105.89999999999999,61.1,1,5.6,16.40625,58.0,14.0,21.0,1.0,30,1.0,1,0.0
C2,56,-0.032368421052631546,210.29999999999998,121.5,1,30.4,16.40625,124.0,76.0,21.0,1.0,30,3.0,2,0.0
C2,57,0.21427469901055937,107.30000000000001,63.1,1,14.4,16.40625,58.0,36.0,21.0,1.0,30,3.0,0,0.0
C2,58,0.7357051036998907,33.8,27.0,1,4.8,16.40625,23.0,12.0,21.0,1.0,30,2.0,1,0.0
C2,59,0.8567577352788383,18.1,17.8,1,4.8,16.40625,14.0,12.0,21.0,1.0,30,3.0,1,0.0
C2,60,0.8534405798950884,18.1,17.7,1,4.0,16.40625,15.0,10.0,21.0,1.0,30,2.0,2,0.0
C2,61,0.26643335246050825,84.6,47.300000000000004,1,12.0,16.40625,45.0,30.0,21.0,1.0,30,3.0,2,0.0
C2,62,0.756076050982396,33.099999999999994,26.5,1,8.4,16.40625,27.0,21.0,21.0,1.0,30,3.0,1,0.0
C2,63,0.6551988579999399,44.6,34.5,1,8.4,16.40625,30.0,21.0,21.0,1.0,30,3.0,1,0.0
C2,64,0.7352197450439686,32.9,26.9,1,2.8,16.40625,25.0,7.0,21.0,1.0,30,1.0,2,0.0
C2,65,0.843222663187408,18.0,17.6,1,1.6,16.40625,13.0,4.0,21.0,1.0,30,1.0,2,0.0
C2,66,0.7390990468362484,33.6,27.900000000000002,1,5.2,16.40625,23.0,13.0,21.0,1.0,30,2.0,2,0.0
C2,67,0.0460526315789474,180.5,103.9,1,22.0,16.40625,95.0,55.0,21.0,1.0,30,3.0,1,0.0
C2,68,-0.03203710084213893,191.39999999999998,102.8,1,7.2,16.40625,95.0,18.0,21.0,1.0,30,1.0,2,0.0
C2,69,0.14444992402923085,121.30000000000001,71.5,1,5.2,16.40625,63.0,13.0,21.0,1.0,30,1.0,2,0.0
C2,70,-0.04022248208683435,195.1,112.3,1,7.6,16.40625,111.0,19.0,21.0,1.0,30,1.0,1,0.0
C2,71,-0.04379997166374214,200.4,118.5,1,10.4,16.40625,124.0,26.0,21.0,1.0,30,1.0,1,0.0
C2,72,0.004401524955044672,187.5,103.7,1,14.8,16.40625,95.0,37.0,21.0,1.0,30,2.0,1,0.0
C2,73,0.6342867397388308,44.6,36.0,1,3.2,16.40625,32.0,8.0,21.0,1.0,30,1.0,1,0.0
C2,74,0.13973684210526316,144.9,91.30000000000001,1,20.0,16.40625,83.0,50.0,21.0,1.0,30,3.0,2,0.0
C2,75,-0.03850353977556639,205.5,116.1,1,16.4,16.40625,108.0,41.0,21.0,1.0,30,2.0,0,0.0
C2,76,0.2660493245609745,79.3,46.5,1,8.0,16.40625,46.0,20.0,21.0,1.0,30,2.0,2,0.0
C2,77,0.10848522532634886,147.5,95.2,1,14.4,16.40625,82.0,36.0,21.0,1.0,30,2.0,0,0.0
C2,78,0.16405675431694033,131.1,79.9,1,19.2,16.40625,70.0,48.0,21.0,1.0,30,3.0,0,0.0
C2,79,0.09297440581443661,143.3,89.0,1,6.8,16.40625,84.0,17.0,21.0,1.0,30,1.0,2,0.0
C2,80,0.11414622642099267,137.6,90.0,1,8.4,16.40625,71.0,21.0,21.0,1.0,30,1.0,1,0.0
C2,81,0.28659847463193056,65.4,51.0,1,4.0,16.40625,50.0,10.0,21.0,1.0,30,1.0,1,0.0
C2,82,0.7456897440901857,33.4,26.8,1,6.4,16.40625,20.0,16.0,21.0,1.0,30,3.0,2,0.0
C2,83,0.843222663187408,19.900000000000002,18.2,1,1.6,16.40625,5.0,4.0,21.0,1.0,30,2.0,0,0.0
C2,84,0.8483776397808107,18.3,17.7,1,2.8,16.40625,12.0,7.0,21.0,1.0,30,2.0,1,0.0
C2,85,0.8616357506885648,18.0,17.7,1,6.0,16.40625,16.0,15.0,21.0,1.0,30,3.0,0,0.0
C2,86,0.8632336037393085,18.0,17.7,1,6.4,16.40625,18.0,16.0,21.0,1.0,30,3.0,1,0.0
C2,87,0.843222663187408,18.0,17.6,1,1.6,16.40625,10.0,4.0,21.0,1.0,30,1.0,2,0.0
C2,88,0.8600234727923319,18.3,17.8,1,5.6,16.40625,15.0,14.0,21.0,1.0,30,3.0,2,0.0
C2,89,0.8567577352788383,18.2,17.8,1,4.8,16.40625,14.0,12.0,21.0,1.0,30,3.0,1,0.0
C2,90,0.6641844064673916,18.1,17.7,1,1.6,16.40625,12.0,4.0,21.0,1.0,90,1.0,0,0.0
C2,91,0.5541517104744899,32.7,27.3,1,3.2,16.40625,27.0,8.0,21.0,1.0,90,1.0,0,0.0
C2,92,0.6641844064673916,18.3,17.8,1,1.6,16.40625,11.0,4.0,21.0,1.0,90,1.0,2,0.0
C2,93,0.6652003871959242,18.2,17.8,1,2.8,16.40625,11.0,7.0,21.0,1.0,90,2.0,1,0.0
C2,94,0.6648537330978317,17.9,17.6,1,2.4,16.40625,18.0,6.0,21.0,1.0,90,1.0,1,0.0
C2,95,0.6659183675801024,17.9,17.7,1,3.6,16.40625,16.0,9.0,21.0,1.0,90,2.0,0,0.0
C2,96,0.547688318989189,33.7,27.3,1,5.6,16.40625,20.0,14.0,21.0,1.0,90,3.0,1,0.0
C2,97,0.6645151185065423,17.9,17.7,1,2.0,16.40625,14.0,5.0,21.0,1.0,90,1.0,0,0.0
C2,98,0.6645151185065423,18.3,17.8,1,2.0,16.40625,14.0,5.0,21.0,1.0,90,1.0,1,0.0
C2,99,0.6638614604365336,18.2,18.0,1,1.2,16.40625,4.0,3.0,21.0,1.0,90,3.0,1,0.0
C2,100,0.4003882500542819,50.0,17.6,1,0.8,16.40625,4.0,2.0,21.0,1.0,90,1.0,0,0.0
C2,101,0.6682797526248165,18.0,17.6,1,6.0,16.40625,16.0,15.0,21.0,1.0,90,3.0,1,0.0
C2,102,0.40070356569969146,50.0,17.6,1,1.2,16.40625,5.0,3.0,21.0,1.0,90,1.0,1,0.0
C2,103,0.40070356569969146,50.0,17.8,1,1.2,16.40625,4.0,3.0,21.0,1.0,90,2.0,0,0.0
C2,104,0.40070356569969146,50.0,17.5,1,1.2,16.40625,2.0,3.0,21.0,1.0,90,3.0,2,0.0
C2,105,0.6641844064673916,18.5,17.6,1,1.6,16.40625,4.0,4.0,21.0,1.0,90,3.0,0,0.0
C2,106,0.6666701724931865,18.0,17.7,1,4.4,16.40625,18.0,11.0,21.0,1.0,90,2.0,1,0.0
C2,107,0.666289972053633,18.1,17.8,1,4.0,16.40625,12.0,10.0,21.0,1.0,90,3.0,0,0.0
C2,108,0.4003882500542819,50.0,17.8,1,0.8,16.40625,2.0,2.0,21.0,1.0,90,3.0,0,0.0
C2,109,0.40070356569969146,50.0,17.9,1,1.2,16.40625,7.0,3.0,21.0,1.0,90,1.0,0,0.0
C2,110,0.4003882500542819,50.0,17.7,1,0.8,16.40625,1.0,2.0,21.0,1.0,90,3.0,1,0.0
C2,111,0.6490642594136211,21.8,17.9,1,2.4,16.40625,14.0,6.0,21.0,1.0,90,1.0,0,0.0
C2,112,0.4003882500542819,50.0,17.6,1,0.8,16.40625,6.0,2.0,21.0,1.0,90,1.0,1,0.0
C2,113,0.40135722376970023,50.0,17.7,1,2.0,16.40625,3.0,5.0,21.0,1.0,90,3.0,0,0.0
C2,114,0.4000804301987622,50.0,17.8,1,0.4,16.40625,2.0,1.0,21.0,1.0,90,2.0,0,0.0
C2,115,0.40102651173054954,50.0,18.1,1,1.6,16.40625,6.0,4.0,21.0,1.0,90,1.0,0,0.0
C2,116,0.6641844064673916,18.2,17.8,1,1.6,16.40625,12.0,4.0,21.0,1.0,90,1.0,1,0.0
C2,117,0.6641844064673916,19.2,18.0,1,1.6,16.40625,4.0,4.0,21.0,1.0,90,3.0,1,0.0
C2,118,0.40102651173054954,50.0,17.6,1,1.6,16.40625,4.0,4.0,21.0,1.0,90,2.0,2,0.0
C2,119,0.4003882500542819,50.0,17.5,1,0.8,16.40625,2.0,2.0,21.0,1.0,90,2.0,2,0.0
C2,120,0.4003882500542819,50.0,17.6,1,0.8,16.40625,3.0,2.0,21.0,1.0,90,1.0,0,0.0
C2,121,0.5542275147173416,33.099999999999994,26.8,1,6.8,16.40625,21.0,17.0,21.0,1.0,90,3.0,0,0.0
C2,122,0.6652003871959242,18.0,17.8,1,2.8,16.40625,8.0,7.0,21.0,1.0,90,3.0,1,0.0
C2,123,0.40070356569969146,50.0,17.8,1,1.2,16.40625,8.0,3.0,21.0,1.0,90,1.0,0,0.0
C2,124,0.4003882500542819,50.0,17.8,1,0.8,16.40625,5.0,2.0,21.0,1.0,90,1.0,0,0.0
C2,125,0.6641844064673916,18.2,17.8,1,1.6,16.40625,10.0,4.0,21.0,1.0,90,1.0,0,0.0
C2,126,0.6655552192464198,18.1,17.8,1,3.2,16.40625,13.0,8.0,21.0,1.0,90,2.0,0,0.0
C2,127,0.6648537330978317,18.0,17.7,1,2.4,16.40625,11.0,6.0,21.0,1.0,90,2.0,1,0.0
C2,128,0.40070356569969146,50.0,18.0,1,1.2,16.40625,9.0,3.0,21.0,1.0,90,1.0,0,0.0
C2,129,0.6655552192464198,19.400000000000002,18.2,1,3.2,16.40625,12.0,8.0,21.0,1.0,90,2.0,0,0.0
C2,130,0.8534405798950884,18.1,17.9,1,4.0,16.40625,10.0,10.0,21.0,1.0,30,3.0,0,0.0
C2,131,0.8466688412521486,19.5,17.9,1,2.4,16.40625,18.0,6.0,21.0,1.0,30,1.0,1,0.0
C2,132,0.8534405798950884,18.2,17.7,1,4.0,16.40625,11.0,10.0,21.0,1.0,30,3.0,1,0.0
C2,133,0.8551053220002116,18.0,17.8,1,4.4,16.40625,13.0,11.0,21.0,1.0,30,3.0,0,0.0
C2,134,0.5765839711106497,50.0,18.1,1,0.8,16.40625,4.0,2.0,21.0,1.0,30,2.0,2,0.0
C2,135,0.843222663187408,18.1,17.7,1,1.6,16.40625,7.0,4.0,21.0,1.0,30,2.0,1,0.0
C2,136,0.733175497438808,33.9,26.200000000000003,1,4.4,16.40625,24.0,11.0,21.0,1.0,30,2.0,2,0.0
C2,137,0.843222663187408,18.4,17.8,1,1.6,16.40625,11.0,4.0,21.0,1.0,30,1.0,1,0.0
C2,138,0.5783284365275948,50.0,17.8,1,1.2,16.40625,8.0,3.0,21.0,1.0,30,1.0,1,0.0
C2,139,0.8326963473979343,21.2,18.1,1,1.6,16.40625,13.0,4.0,21.0,1.0,30,1.0,1,0.0
C2,140,0.843222663187408,18.599999999999998,18.0,1,1.6,16.40625,7.0,4.0,21.0,1.0,30,2.0,2,0.0
C2,141,0.8405643756719308,20.5,18.0,1,2.0,16.40625,16.0,5.0,21.0,1.0,30,1.0,0,0.0
C2,142,0.8422828763398678,20.5,17.9,1,2.4,16.40625,6.0,6.0,21.0,1.0,30,3.0,2,0.0
C2,143,0.8449503405842114,19.2,17.9,1,2.0,16.40625,15.0,5.0,21.0,1.0,30,1.0,0,0.0
C2,144,0.5765839711106497,50.0,17.7,1,0.8,16.40625,3.0,2.0,21.0,1.0,30,1.0,2,0.0
C2,145,0.8551053220002116,17.9,17.7,1,4.4,16.40625,12.0,11.0,21.0,1.0,30,3.0,1,0.0
C2,146,0.8483776397808107,18.2,17.8,1,2.8,16.40625,12.0,7.0,21.0,1.0,30,2.0,0,0.0
C2,147,0.8466688412521486,18.1,17.7,1,2.4,16.40625,7.0,6.0,21.0,1.0,30,3.0,0,0.0
C2,148,0.5765839711106497,50.0,18.1,1,0.8,16.40625,7.0,2.0,21.0,1.0,30,1.0,1,0.0
C2,149,0.843222663187408,18.5,17.8,1,1.6,16.40625,14.0,4.0,21.0,1.0,30,1.0,1,0.0
C2,150,0.841486331264437,18.0,17.6,1,1.2,16.40625,6.0,3.0,21.0,1.0,30,2.0,2,0.0
C2,151,0.7418454545770838,33.099999999999994,26.1,1,4.8,16.40625,22.0,12.0,21.0,1.0,30,2.0,0,0.0
C2,152,0.5783284365275948,50.0,17.8,1,1.2,16.40625,8.0,3.0,21.0,1.0,30,1.0,2,0.0
C2,153,0.8500762134230411,18.1,17.8,1,3.2,16.40625,13.0,8.0,21.0,1.0,30,2.0,2,0.0
C2,154,0.8449503405842114,18.1,17.7,1,2.0,16.40625,7.0,5.0,21.0,1.0,30,2.0,1,0.0
C2,155,0.8466688412521486,18.1,17.7,1,2.4,16.40625,10.0,6.0,21.0,1.0,30,2.0,2,0.0
C2,156,0.8483776397808107,17.9,17.7,1,2.8,16.40625,12.0,7.0,21.0,1.0,30,2.0,0,0.0
C2,157,0.843222663187408,18.3,17.8,1,1.6,16.40625,12.0,4.0,21.0,1.0,30,1.0,1,0.0
C2,158,0.6940263352002114,18.3,17.8,1,2.0,16.40625,11.0,5.0,21.0,1.0,70,1.0,0,0.0
C2,159,0.6940263352002114,18.3,17.7,1,2.0,16.40625,8.0,5.0,21.0,1.0,70,2.0,1,0.0
C2,160,0.7006861961390762,17.9,17.6,1,4.8,16.40625,14.0,12.0,21.0,1.0,70,3.0,1,0.0
C2,161,0.7048152805918526,18.0,17.6,1,6.4,16.40625,19.0,16.0,21.0,1.0,70,3.0,1,0.0
C2,162,0.6940263352002114,18.1,17.7,1,2.0,16.40625,14.0,5.0,21.0,1.0,70,1.0,1,0.0
C2,163,0.7058847962659864,18.2,17.8,1,6.8,16.40625,19.0,17.0,21.0,1.0,70,3.0,0,0.0
C2,164,0.4290954344073689,50.0,17.8,1,1.2,16.40625,4.0,3.0,21.0,1.0,70,2.0,2,0.0
C2,165,0.4290954344073689,50.0,18.1,1,1.2,16.40625,4.0,3.0,21.0,1.0,70,2.0,1,0.0
C2,166,0.584453034649559,32.7,25.8,1,2.8,16.40625,27.0,7.0,21.0,1.0,70,1.0,2,0.0
C2,167,0.4290954344073689,50.0,17.8,1,1.2,16.40625,9.0,3.0,21.0,1.0,70,1.0,2,0.0
C2,168,0.6977445678438781,18.5,17.8,1,3.6,16.40625,10.0,9.0,21.0,1.0,70,3.0,0,0.0
C2,169,0.6949342494879829,18.8,17.8,1,2.4,16.40625,17.0,6.0,21.0,1.0,70,1.0,1,0.0
C2,170,0.4282301737168955,50.0,17.6,1,0.8,16.40625,4.0,2.0,21.0,1.0,70,1.0,0,0.0
C2,171,0.6987104359868719,17.9,17.6,1,4.0,16.40625,17.0,10.0,21.0,1.0,70,2.0,0,0.0
C2,172,0.7027210189426429,18.2,17.8,1,5.6,16.40625,17.0,14.0,21.0,1.0,70,3.0,2,0.0
C2,173,0.6977445678438781,17.8,17.6,1,3.6,16.40625,10.0,9.0,21.0,1.0,70,3.0,0,0.0
C2,174,0.6940263352002114,18.0,17.6,1,2.0,16.40625,6.0,5.0,21.0,1.0,70,2.0,2,0.0
C2,175,0.6931327226609154,18.3,17.7,1,1.6,16.40625,13.0,4.0,21.0,1.0,70,1.0,1,0.0
C2,176,0.6987104359868719,18.2,17.8,1,4.0,16.40625,18.0,10.0,21.0,1.0,70,2.0,0,0.0
C2,177,0.4299748279240733,50.0,17.7,1,1.6,16.40625,8.0,4.0,21.0,1.0,70,1.0,0,0.0
C2,178,0.7048152805918526,18.2,17.8,1,6.4,16.40625,18.0,16.0,21.0,1.0,70,3.0,2,0.0
C2,179,0.6996909593573912,18.0,17.8,1,4.4,16.40625,12.0,11.0,21.0,1.0,70,3.0,2,0.0
C2,180,0.6949342494879829,18.4,17.9,1,2.4,16.40625,6.0,6.0,21.0,1.0,70,3.0,2,0.0
C2,181,0.4863942279602737,44.900000000000006,35.7,1,6.4,16.40625,31.0,16.0,21.0,1.0,70,2.0,1,0.0
C2,182,0.6940263352002114,18.700000000000003,17.9,1,2.0,16.40625,8.0,5.0,21.0,1.0,70,2.0,2,0.0
C2,183,-0.07488274854067581,145.1,91.80000000000001,1,5.2,16.40625,82.0,13.0,21.0,1.0,70,1.0,2,0.0
C2,184,-0.2069904954219221,210.0,116.5,1,17.6,16.40625,109.0,44.0,21.0,1.0,70,2.0,0,0.0
C2,185,-0.1865139618270249,197.4,112.3,1,14.0,16.40625,108.0,35.0,21.0,1.0,70,2.0,0,0.0
C2,186,0.5765582978074538,33.6,25.4,1,2.8,16.40625,25.0,7.0,21.0,1.0,70,1.0,2,0.0
C2,187,0.4890258069076422,44.6,35.4,1,6.4,16.40625,33.0,16.0,21.0,1.0,70,2.0,1,0.0
C2,188,0.10385821709264942,79.60000000000001,48.2,1,7.6,16.40625,48.0,19.0,21.0,1.0,70,2.0,0,0.0
C2,189,0.03977360701790411,107.5,62.300000000000004,1,10.8,16.40625,59.0,27.0,21.0,1.0,70,2.0,0,0.0
C2,190,0.039851685389712385,117.9,71.2,1,18.8,16.40625,68.0,47.0,21.0,1.0,70,3.0,0,0.0
C2,191,0.07435197974951038,92.1,49.0,1,8.8,16.40625,42.0,22.0,21.0,1.0,70,2.0,0,0.0
C2,192,-0.023943499891770248,147.5,95.5,1,22.4,16.40625,84.0,56.0,21.0,1.0,70,3.0,1,0.0
C2,193,0.5906028049435494,32.9,27.099999999999998,1,6.0,16.40625,26.0,15.0,21.0,1.0,70,2.0,2,0.0
C2,194,0.5897256119610934,33.0,26.700000000000003,1,6.0,16.40625,28.0,15.0,21.0,1.0,70,2.0,0,0.0
C2,195,-0.042859399933772635,141.8,90.89999999999999,1,13.2,16.40625,83.0,33.0,21.0,1.0,70,2.0,2,0.0
C2,196,-0.021311304136916787,142.3,91.80000000000001,1,19.6,16.40625,84.0,49.0,21.0,1.0,70,3.0,1,0.0
C2,197,0.13356250606529987,69.6,46.5,1,8.8,16.40625,48.0,22.0,21.0,1.0,70,2.0,1,0.0
C2,198,0.012142028070535715,118.0,70.0,1,10.8,16.40625,69.0,27.0,21.0,1.0,70,2.0,0,0.0
C2,199,0.695856543421489,18.2,17.6,1,2.8,16.40625,11.0,7.0,21.0,1.0,70,2.0,2,0.0
C2,200,0.050902462580720134,95.8,49.3,1,3.6,16.40625,44.0,9.0,21.0,1.0,70,1.0,2,0.0
C2,201,0.08622663814528099,86.3,49.6,1,7.6,16.40625,41.0,19.0,21.0,1.0,70,2.0,2,0.0
C2,202,0.5894154970733592,32.800000000000004,28.299999999999997,1,5.2,16.40625,23.0,13.0,21.0,1.0,70,2.0,1,0.0
C2,203,0.667665385190602,33.300000000000004,27.0,1,8.4,16.40625,28.0,21.0,21.0,1.0,50,3.0,1,0.0
C2,204,0.6457933441440409,32.9,26.1,1,2.4,16.40625,28.0,6.0,21.0,1.0,50,1.0,2,0.0
C2,205,0.5944622101787034,39.5,32.2,1,4.0,16.40625,34.0,10.0,21.0,1.0,50,1.0,1,0.0
C2,206,0.5738488835201004,44.8,34.5,1,10.0,16.40625,39.0,25.0,21.0,1.0,50,3.0,0,0.0
C2,207,0.5685470696578981,44.4,34.0,1,8.0,16.40625,30.0,20.0,21.0,1.0,50,3.0,0,0.0
C2,208,0.5555504021279942,47.7,34.9,1,11.6,16.40625,38.0,29.0,21.0,1.0,50,3.0,2,0.0
C2,209,0.5510418659762408,47.4,36.900000000000006,1,10.0,16.40625,30.0,25.0,21.0,1.0,50,3.0,1,0.0
C2,210,0.6608349315068043,32.7,26.200000000000003,1,5.6,16.40625,28.0,14.0,21.0,1.0,50,2.0,1,0.0
C2,211,0.10851610103394166,127.2,79.39999999999999,1,20.4,16.40625,75.0,51.0,21.0,1.0,50,3.0,1,0.0
C2,212,0.6659109992256897,33.5,26.700000000000003,1,8.4,16.40625,28.0,21.0,21.0,1.0,50,3.0,0,0.0
C2,213,0.5511970909190136,33.300000000000004,26.5,1,5.6,16.40625,29.0,14.0,21.0,1.0,90,2.0,0,0.0
C2,214,0.42878891822611354,47.4,35.9,1,6.8,16.40625,35.0,17.0,21.0,1.0,90,2.0,2,0.0
C2,215,0.4542487185151182,44.6,35.4,1,7.6,16.40625,30.0,19.0,21.0,1.0,90,3.0,0,0.0
C2,216,0.45016791415174556,45.400000000000006,35.9,1,10.0,16.40625,38.0,25.0,21.0,1.0,90,3.0,0,0.0
C2,217,-0.01770812451090953,111.69999999999999,66.19999999999999,1,8.4,16.40625,61.0,21.0,21.0,1.0,90,2.0,2,0.0
C2,218,0.5604497702259326,32.599999999999994,27.099999999999998,1,8.4,16.40625,28.0,21.0,21.0,1.0,90,3.0,2,0.0
C2,219,0.5555830558312943,32.800000000000004,26.3,1,5.6,16.40625,29.0,14.0,21.0,1.0,90,2.0,1,0.0
C2,220,0.4608144222836436,43.3,34.7,1,2.8,16.40625,30.0,7.0,21.0,1.0,90,1.0,1,0.0
C2,221,-0.07824927348715122,141.2,92.1,1,19.2,16.40625,83.0,48.0,21.0,1.0,90,3.0,2,0.0
C2,222,0.15643335246050824,126.4,78.3,1,12.0,16.40625,74.0,30.0,21.0,1.0,30,2.0,0,0.0
