Cluster,Step,Reward,Latency_P90,Latency_Avg,Replicas,CPU_Pct,Requests,Success,HPA_Target,Throughput,Forecast
C2,26,0.7156518863321226,18.4,18.0,1,4.800000190734863,42.0,1.0,70,3.0,14.07275676727295
C2,27,0.7101875370135838,18.2,17.8,1,2.4000000953674316,22.0,1.0,70,2.0,14.843653678894043
C2,28,0.5705662754644533,33.300000000000004,26.9,1,12.399999618530273,60.0,1.0,90,3.0,14.906192779541016
C2,29,0.038588648813678905,91.30000000000001,50.6,1,18.399999618530273,49.0,1.0,90,1.0,19.610382080078125
C2,30,0.6837061540247694,17.9,17.7,1,4.800000190734863,39.0,1.0,90,3.0,22.699562072753906
C2,31,0.193175,114.3,70.0,1,31.200000762939453,64.0,1.0,30,1.0,30.419736862182617
C2,32,0.5670127402374646,45.8,34.3,1,10.399999618530273,36.0,1.0,50,1.0,33.31850814819336
C2,33,0.04237048011280119,114.4,70.9,1,42.0,100.0,1.0,90,2.0,39.99110412597656
C2,34,0.32269520428296034,50.1,32.9,2,9.399999618530273,48.0,1.0,30,1.0,41.861328125
C2,35,0.33015687072945893,59.4,38.699999999999996,2,18.0,65.0,1.0,30,1.0,46.85013198852539
C2,36,0.09502168883101403,115.4,63.4,2,55.400001525878906,131.0,1.0,90,1.0,60.64341354370117
C2,37,0.2213525046835343,96.9,49.3,3,39.06666564941406,133.0,1.0,50,1.0,80.25271606445312
C2,38,0.644756870729459,48.5,33.4,3,38.0,204.0,1.0,50,3.0,92.41829681396484
C2,39,0.6526410975564363,44.1,30.0,3,27.33333396911621,165.0,1.0,50,3.0,89.58431243896484
C2,40,0.7593980875333013,32.4,21.0,3,7.199999809265137,81.0,1.0,30,3.0,73.7505874633789
C2,41,0.5141343807620349,43.1,29.0,3,8.800000190734863,53.0,1.0,70,1.0,62.25035095214844
C2,42,0.765435040027858,18.0,17.7,3,0.9333333373069763,26.0,1.0,50,2.0,49.75020980834961
C2,43,0.6870747656023851,29.1,21.4,3,2.2666666507720947,26.0,1.0,50,1.0,42.11679458618164
C2,44,0.7720316585526185,18.3,17.9,3,2.6666667461395264,48.0,1.0,50,3.0,32.60340881347656
C2,45,0.5472715881138319,33.4,25.7,1,7.199999809265137,42.0,1.0,90,2.0,27.962045669555664
C2,46,0.5397138135991376,47.5,35.7,1,27.600000381469727,96.0,1.0,70,3.0,25.97722816467285
C2,47,0.5696371920759531,32.9,26.5,1,8.800000190734863,48.0,1.0,90,2.0,25.853002548217773
C2,48,0.709325018440201,18.3,17.8,1,2.0,15.0,1.0,70,1.0,24.97846794128418
C2,49,0.7499885902190099,33.099999999999994,27.900000000000002,1,6.400000095367432,29.0,1.0,30,1.0,24.053747177124023
C2,50,0.5722911828600606,33.300000000000004,26.9,1,13.600000381469727,66.0,1.0,90,3.0,23.232248306274414
C2,51,0.15383921641748768,93.7,50.5,1,15.199999809265137,42.0,1.0,50,1.0,26.3393497467041
C2,52,0.07230135026963833,105.2,59.9,1,43.20000076293945,108.0,1.0,90,2.0,31.536943435668945
C2,53,0.16369999999999998,119.2,60.6,3,36.599998474121094,99.0,1.0,30,1.0,44.92216491699219
C2,54,0.15459150225860213,98.6,48.7,3,58.53333282470703,202.0,1.0,90,2.0,60.81996536254883
C2,55,0.5020602731688957,44.699999999999996,32.0,3,9.733333587646484,58.0,1.0,70,1.0,70.89198303222656
C2,56,0.20954003333125593,95.4,48.2,3,70.4000015258789,248.0,1.0,90,2.0,80.26852416992188
C2,57,0.4711090460388234,45.1,30.3,3,17.866666793823242,116.0,1.0,90,2.0,80.1611099243164
C2,58,0.7807258555871313,28.5,20.2,3,3.4666666984558105,46.0,1.0,30,2.0,75.43000030517578
C2,59,0.7674429561169207,18.2,18.0,3,1.4666666984558105,28.0,1.0,50,2.0,57.92466735839844
C2,60,0.7090405353321001,18.1,17.8,3,1.8666666746139526,45.0,1.0,70,3.0,41.688133239746094
C2,61,0.7303074722434134,39.199999999999996,27.400000000000002,3,18.133333206176758,135.0,1.0,30,3.0,34.879547119140625
C2,62,0.5698166682773734,31.7,22.3,2,6.199999809265137,54.0,1.0,90,2.0,32.52772903442383
C2,63,0.6761673715510693,35.1,26.0,2,13.0,90.0,1.0,50,3.0,33.11663818359375
C2,64,0.7541231473636588,32.4,21.6,2,5.800000190734863,50.0,1.0,30,2.0,30.803316116333008
C2,65,0.8469234084714489,18.0,17.8,2,0.6000000238418579,13.0,1.0,30,1.0,27.548656463623047
C2,66,0.6635784048860417,32.4,22.4,1,6.0,69.0,1.0,50,3.0,24.662527084350586
C2,67,0.004227690387950029,135.0,61.9,4,41.099998474121094,190.0,1.0,30,2.0,32.264183044433594
C2,68,0.25395068693699,63.8,37.5,4,19.399999618530273,95.0,1.0,50,1.0,47.75851058959961
C2,69,0.5642369114012656,44.6,29.4,4,27.100000381469727,189.0,1.0,70,3.0,62.3884391784668
C2,70,0.25320975868274403,73.89999999999999,40.4,4,26.100000381469727,111.0,1.0,50,1.0,73.29972839355469
C2,71,0.34055,57.8,37.900000000000006,5,54.79999923706055,248.0,1.0,50,2.0,83.71317291259766
C2,72,0.584086384892749,40.099999999999994,27.5,8,11.600000381469727,95.0,1.0,30,1.0,94.2279052734375
C2,73,0.6484343361651995,33.099999999999994,22.0,8,1.75,32.0,1.0,50,1.0,90.00341033935547
C2,74,0.695797821806949,38.699999999999996,26.3,8,25.649999618530273,249.0,1.0,50,3.0,82.00204467773438
C2,75,0.4781718566087928,43.6,28.299999999999997,8,13.800000190734863,108.0,1.0,90,1.0,78.93456268310547
C2,76,0.5730246929049901,32.099999999999994,20.9,8,5.050000190734863,92.0,1.0,90,2.0,78.96073913574219
C2,77,0.636227557110224,46.300000000000004,30.4,6,46.79999923706055,246.0,1.0,30,3.0,78.84310913085938
C2,78,0.5208030168260176,39.4,26.8,6,16.399999618530273,140.0,1.0,90,2.0,73.70586395263672
C2,79,0.6004914663717158,43.2,28.7,6,32.66666793823242,252.0,1.0,70,3.0,75.690185546875
C2,80,0.7230981153739592,38.199999999999996,25.9,7,14.800000190734863,142.0,1.0,30,2.0,75.41410827636719
C2,81,0.7596952430426651,32.800000000000004,22.2,7,8.285714149475098,100.0,1.0,30,2.0,72.58180236816406
C2,82,0.6805391287790978,18.0,18.2,7,1.0285714864730835,20.0,1.0,90,1.0,62.34907913208008
C2,83,0.7613339481814929,20.299999999999997,17.9,7,0.5714285969734192,15.0,1.0,50,3.0,47.409446716308594
C2,84,0.7063549476827992,18.1,17.7,7,0.5714285969734192,12.0,1.0,70,1.0,33.37900161743164
C2,85,0.5864704694978885,18.2,17.9,4,0.6285714507102966,16.0,1.0,70,1.0,24.427400588989258
C2,86,0.6504914322690518,18.1,17.8,1,2.2666666507720947,54.0,1.0,50,3.0,20.78977394104004
C2,87,0.8591758329899635,18.2,17.8,1,3.5999999046325684,30.0,1.0,30,3.0,18.340530395507812
C2,88,0.6837061540247694,18.3,17.9,1,4.800000190734863,45.0,1.0,90,3.0,16.737651824951172
C2,89,0.7741013474818902,18.2,17.8,1,3.200000047683716,28.0,1.0,50,2.0,15.24259090423584
C2,90,0.852702823555001,18.3,17.8,1,2.0,12.0,1.0,30,1.0,14.612221717834473
C2,91,0.5676381481060295,33.5,26.599999999999998,1,11.600000381469727,54.0,1.0,90,2.0,15.833999633789062
C2,92,0.8559587577917702,18.2,17.9,1,2.799999952316284,22.0,1.0,30,2.0,16.16706657409668
C2,93,0.6819403678361281,18.1,17.8,1,2.799999952316284,22.0,1.0,90,2.0,16.23357391357422
C2,94,0.6816110464429402,18.8,17.8,1,2.4000000953674316,18.0,1.0,90,1.0,15.073476791381836
C2,95,0.8591758329899635,18.1,17.8,1,3.5999999046325684,32.0,1.0,30,2.0,15.044086456298828
C2,96,0.675032115931072,33.099999999999994,26.5,1,8.399999618530273,40.0,1.0,50,2.0,16.226451873779297
C2,97,0.7084760865278696,18.1,17.7,1,1.600000023841858,14.0,1.0,70,1.0,16.402538299560547
C2,98,0.8575724027518892,18.2,17.7,1,3.200000047683716,28.0,1.0,30,2.0,16.24152183532715
C2,99,0.7679480189220103,17.9,17.5,1,1.600000023841858,12.0,1.0,50,3.0,14.011580467224121
C2,100,0.40566838741470695,50.0,17.9,1,1.2000000476837158,8.0,1.0,90,2.0,11.34028148651123
C2,101,0.7137749141875284,18.3,17.9,1,4.0,32.0,1.0,70,2.0,10.004168510437012
C2,102,0.709325018440201,18.2,17.8,1,2.0,15.0,1.0,70,3.0,9.335834503173828
C2,103,0.43181866503105076,50.0,17.8,1,0.800000011920929,8.0,1.0,70,2.0,8.934834480285645
C2,104,0.43181866503105076,50.0,17.8,1,0.800000011920929,4.0,1.0,70,2.0,6.827567100524902
C2,105,0.5727547725551173,50.0,17.6,1,0.800000011920929,4.0,1.0,30,1.0,5.429873466491699
C2,106,0.7147064113895217,18.1,17.8,1,4.400000095367432,36.0,1.0,70,2.0,6.4579243659973145
C2,107,0.7084760865278696,18.0,17.6,1,1.600000023841858,12.0,1.0,70,1.0,8.408087730407715
C2,108,0.49143651533961924,50.0,17.7,1,1.2000000476837158,6.0,1.0,50,3.0,9.311519622802734
C2,109,0.6812893625812153,18.0,17.6,1,2.0,14.0,1.0,90,2.0,8.386911392211914
C2,110,-2.1974924294041447,1000.0,1000.0,1,0.800000011920929,1.0,0.0,90,1.0,6.365480422973633
C2,111,0.709325018440201,17.9,17.6,1,2.0,14.0,1.0,70,1.0,6.752621650695801
C2,112,0.7101875370135838,18.2,17.8,1,2.4000000953674316,18.0,1.0,70,3.0,6.8515729904174805
C2,113,0.49294801892201023,50.0,17.7,1,1.600000023841858,9.0,1.0,50,3.0,7.177610397338867
C2,114,0.4334760865278697,50.0,17.7,1,1.600000023841858,6.0,1.0,70,3.0,5.773232936859131
C2,115,0.709325018440201,18.3,17.9,1,2.0,18.0,1.0,70,3.0,4.930606365203857
C2,116,0.6833366638685273,18.5,17.9,1,4.400000095367432,36.0,1.0,90,3.0,5.625030517578125
C2,117,0.6809751861440221,18.3,17.9,1,1.600000023841858,12.0,1.0,90,3.0,6.308351516723633
C2,118,0.4944704801128012,50.0,17.8,1,2.0,8.0,1.0,50,2.0,6.4516777992248535
C2,119,0.40536883755156783,50.0,17.8,1,0.800000011920929,6.0,1.0,90,3.0,5.204339981079102
C2,120,0.5777028235550009,50.0,17.9,1,2.0,6.0,1.0,30,2.0,4.322604179382324
C2,121,0.6189777398962925,32.800000000000004,26.1,1,12.399999618530273,63.0,1.0,70,3.0,6.0602288246154785
C2,122,0.8575724027518892,17.9,17.6,1,3.200000047683716,24.0,1.0,30,3.0,7.902803897857666
C2,123,0.772547377988288,18.1,17.7,1,2.799999952316284,24.0,1.0,50,3.0,9.675015449523926
C2,124,0.7084760865278696,18.0,17.6,1,1.600000023841858,10.0,1.0,70,2.0,8.605009078979492
C2,125,0.8543353991895412,17.8,17.5,1,2.4000000953674316,20.0,1.0,30,2.0,8.2296724319458
C2,126,0.8460853991895412,20.9,17.9,1,2.4000000953674316,13.0,1.0,30,1.0,8.671136856079102
C2,127,0.8607685509003341,19.099999999999998,17.9,1,4.0,33.0,1.0,30,3.0,9.736015319824219
C2,128,0.40566838741470695,50.0,17.5,1,1.2000000476837158,9.0,1.0,90,1.0,10.241609573364258
C2,129,0.8575724027518892,18.1,17.7,1,3.200000047683716,24.0,1.0,30,2.0,10.411632537841797
C2,130,0.7514480189220102,21.8,18.4,1,1.600000023841858,10.0,1.0,50,1.0,10.3803129196167
C2,131,0.7195745165622601,18.0,17.7,1,6.400000095367432,54.0,1.0,70,3.0,11.56152057647705
C2,132,0.6812893625812153,17.9,17.7,1,2.0,11.0,1.0,90,1.0,12.13691234588623
C2,133,0.7156518863321226,18.0,17.6,1,4.800000190734863,39.0,1.0,70,3.0,12.882147789001465
C2,134,0.5727547725551173,50.0,17.7,1,0.800000011920929,4.0,1.0,30,1.0,11.462621688842773
C2,135,0.709325018440201,18.0,17.7,1,2.0,14.0,1.0,70,2.0,10.0775728225708
C2,136,0.6991449971051442,32.5,26.3,1,12.800000190734863,72.0,1.0,50,3.0,10.713210105895996
C2,137,0.7084760865278696,18.3,17.8,1,1.600000023841858,11.0,1.0,70,1.0,12.027926445007324
C2,138,0.49143651533961924,50.0,17.9,1,1.2000000476837158,8.0,1.0,50,1.0,12.950089454650879
C2,139,0.7084760865278696,17.9,17.7,1,1.600000023841858,13.0,1.0,70,1.0,12.036720275878906
C2,140,0.4326406626870005,50.0,18.0,1,1.2000000476837158,7.0,1.0,70,1.0,10.955365180969238
C2,141,0.6826224492010974,18.0,17.6,1,3.5999999046325684,32.0,1.0,90,2.0,11.37321949005127
C2,142,0.772547377988288,18.2,17.7,1,2.799999952316284,18.0,1.0,50,3.0,10.690598487854004
C2,143,0.7679480189220103,18.700000000000003,18.1,1,1.600000023841858,15.0,1.0,50,1.0,11.347692489624023
C2,144,0.43181866503105076,50.0,17.8,1,0.800000011920929,3.0,1.0,70,1.0,10.008615493774414
C2,145,0.7788223701562585,18.1,17.6,1,4.400000095367432,36.0,1.0,50,3.0,10.005168914794922
C2,146,0.852702823555001,18.4,17.9,1,2.0,12.0,1.0,30,1.0,9.60310173034668
C2,147,0.7101875370135838,17.9,17.7,1,2.4000000953674316,21.0,1.0,70,3.0,9.895194053649902
C2,148,0.8510615300280377,19.8,17.8,1,1.600000023841858,14.0,1.0,30,2.0,9.403782844543457
C2,149,0.6840840775133381,18.5,18.0,1,5.199999809265137,42.0,1.0,90,3.0,9.375603675842285
C2,150,0.5760615300280377,50.0,17.8,1,1.600000023841858,6.0,1.0,30,1.0,9.225361824035645
C2,151,0.7429198485148963,33.2,27.599999999999998,1,4.800000190734863,22.0,1.0,30,1.0,11.13521671295166
C2,152,0.7741013474818902,18.3,17.9,1,3.200000047683716,24.0,1.0,50,3.0,11.481130599975586
C2,153,0.8494120147012151,18.599999999999998,17.8,1,1.2000000476837158,13.0,1.0,30,1.0,12.622011184692383
C2,154,0.709325018440201,18.2,17.8,1,2.0,14.0,1.0,70,2.0,11.306540489196777
C2,155,0.6809751861440221,18.2,17.7,1,1.600000023841858,10.0,1.0,90,1.0,10.783924102783203
C2,156,0.8510615300280377,17.8,17.5,1,1.600000023841858,12.0,1.0,30,1.0,10.337020874023438
C2,157,0.6754083517735344,23.7,18.2,1,2.0,12.0,1.0,70,1.0,10.735546112060547
C2,158,0.7110637162504144,18.1,17.8,1,2.799999952316284,22.0,1.0,70,2.0,11.107994079589844
C2,159,0.6819403678361281,18.2,17.9,1,2.799999952316284,24.0,1.0,90,3.0,10.79813003540039
C2,160,0.716611388886358,18.1,17.8,1,5.199999809265137,42.0,1.0,70,3.0,10.878877639770508
C2,161,0.6856828056481412,18.2,17.8,1,6.800000190734863,57.0,1.0,90,3.0,11.993993759155273
C2,162,0.6840840775133381,18.2,17.8,1,5.199999809265137,42.0,1.0,90,3.0,13.463062286376953
C2,163,0.7788223701562585,18.1,17.8,1,4.400000095367432,38.0,1.0,50,2.0,15.011171340942383
C2,164,0.8510615300280377,18.1,17.8,1,1.600000023841858,12.0,1.0,30,3.0,13.940035820007324
C2,165,0.49143651533961924,50.0,17.7,1,1.2000000476837158,8.0,1.0,50,2.0,11.964021682739258
C2,166,0.5947516346621776,33.4,27.2,1,5.599999904632568,27.0,1.0,70,1.0,11.84507942199707
C2,167,0.49294801892201023,50.0,17.8,1,1.600000023841858,9.0,1.0,50,1.0,12.440381050109863
C2,168,0.8559587577917702,17.9,17.6,1,2.799999952316284,20.0,1.0,30,2.0,13.597561836242676
C2,169,0.7710036769368389,18.1,17.7,1,2.4000000953674316,17.0,1.0,50,1.0,12.958537101745605
C2,170,0.40536883755156783,50.0,18.5,1,0.800000011920929,8.0,1.0,90,2.0,11.908455848693848
C2,171,0.6829754734509514,18.0,17.8,1,4.0,34.0,1.0,90,2.0,12.211740493774414
C2,172,0.7147064113895217,18.1,17.7,1,4.400000095367432,34.0,1.0,70,2.0,12.39371109008789
C2,173,0.7110637162504144,18.1,17.7,1,2.799999952316284,20.0,1.0,70,2.0,13.302892684936523
C2,174,0.49143651533961924,50.0,17.6,1,1.2000000476837158,6.0,1.0,50,1.0,12.381735801696777
C2,175,0.7741013474818902,18.2,17.8,1,3.200000047683716,26.0,1.0,50,2.0,11.295707702636719
C2,176,0.7147064113895217,18.2,17.8,1,4.400000095367432,36.0,1.0,70,2.0,11.710758209228516
C2,177,0.6819403678361281,19.400000000000002,17.9,1,2.799999952316284,24.0,1.0,90,3.0,12.226454734802246
C2,178,0.6833366638685273,18.1,17.8,1,4.400000095367432,36.0,1.0,90,2.0,13.202539443969727
C2,179,0.7147064113895217,18.3,18.0,1,4.400000095367432,36.0,1.0,70,3.0,12.988190650939941
C2,180,0.772547377988288,18.4,17.8,1,2.799999952316284,18.0,1.0,50,3.0,12.592914581298828
C2,181,0.5273904779779675,44.2,35.5,1,16.399999618530273,62.0,1.0,70,2.0,14.089081764221191
C2,182,0.7101875370135838,18.1,17.5,1,2.4000000953674316,16.0,1.0,70,2.0,14.453449249267578
C2,183,0.061789757732283304,142.1,83.7,2,52.79999923706055,82.0,1.0,30,1.0,24.805402755737305
C2,184,-0.1503377562654937,101.4,49.099999999999994,9,65.5,218.0,1.0,30,2.0,41.41657638549805
C2,185,0.6814321666310448,39.0,27.0,9,22.711111068725586,216.0,1.0,50,2.0,64.71661376953125
C2,186,0.6784135678873269,23.3,19.099999999999998,9,1.6888889074325562,50.0,1.0,70,2.0,71.09663391113281
C2,187,0.635653140936736,28.5,20.299999999999997,9,3.9111111164093018,99.0,1.0,70,3.0,64.79131317138672
C2,188,0.6084111631125417,32.300000000000004,20.8,9,7.02222204208374,144.0,1.0,70,3.0,53.008121490478516
C2,189,0.607732224949609,32.5,21.8,9,7.4666666984558105,118.0,1.0,70,2.0,50.47153854370117
C2,190,0.30158709619780255,39.800000000000004,27.400000000000002,3,7.760000228881836,68.0,1.0,70,1.0,53.61625671386719
C2,191,0.1300449822370158,67.4,38.6,1,14.800000190734863,84.0,1.0,70,2.0,54.703086853027344
C2,192,0.005635934110808771,139.7,82.0,2,108.0,168.0,1.0,70,2.0,58.68851852416992
C2,193,0.559789115867764,33.4,23.7,2,3.5999999046325684,26.0,1.0,90,1.0,55.47977828979492
C2,194,0.6871673558947311,32.599999999999994,22.8,2,10.199999809265137,84.0,1.0,50,3.0,51.6878662109375
C2,195,0.0403678973990691,98.3,52.400000000000006,2,27.799999237060547,83.0,1.0,90,1.0,49.279388427734375
C2,196,0.2146568707294589,101.4,53.3,2,58.0,168.0,1.0,70,2.0,55.567630767822266
C2,197,0.5848116637718109,44.1,29.0,3,12.800000190734863,96.0,1.0,50,2.0,62.00724411010742
C2,198,0.6114781631069114,48.099999999999994,33.099999999999994,3,26.133333206176758,138.0,1.0,50,2.0,64.00434875488281
C2,199,0.7076406626870005,18.2,17.8,3,1.2000000476837158,22.0,1.0,70,2.0,55.469276428222656
C2,200,0.6887843452254159,39.5,26.9,3,5.733333110809326,44.0,1.0,30,1.0,49.81489944458008
C2,201,0.6154984507501958,38.4,26.0,3,5.733333110809326,41.0,1.0,50,1.0,42.68893814086914
C2,202,0.7291035655856879,32.7,22.8,2,2.200000047683716,23.0,1.0,30,1.0,40.013362884521484
C2,203,0.7542087577917702,31.099999999999998,20.7,2,2.799999952316284,28.0,1.0,30,1.0,36.27468490600586
C2,204,0.6564598515981308,33.0,25.9,1,5.599999904632568,28.0,1.0,50,1.0,32.29814529418945
C2,205,0.5457821159310721,47.199999999999996,35.0,1,28.399999618530273,102.0,1.0,70,3.0,31.378887176513672
C2,206,0.666641768574655,43.9,33.4,1,10.800000190734863,39.0,1.0,30,1.0,32.29399871826172
C2,207,0.46470294925602895,44.2,34.8,1,7.599999904632568,30.0,1.0,90,1.0,33.10973358154297
C2,208,0.47490199678500067,45.3,36.4,1,20.799999237060547,76.0,1.0,90,2.0,34.13250732421875
C2,209,0.6426219753508408,45.3,35.8,1,7.599999904632568,30.0,1.0,30,1.0,33.54616928100586
C2,210,0.612624408164995,33.099999999999994,26.9,1,11.199999809265137,56.0,1.0,70,2.0,32.927703857421875
C2,211,0.13801463067015918,127.6,82.60000000000001,2,80.4000015258789,150.0,1.0,70,2.0,37.48995590209961
C2,212,0.7509033940555171,32.4,20.9,3,7.066666603088379,84.0,1.0,30,3.0,39.96063995361328
C2,213,0.7355538134461346,23.7,19.8,3,2.0,29.0,1.0,50,1.0,41.576385498046875
C2,214,0.6040655582829424,32.9,23.599999999999998,3,7.4666666984558105,70.0,1.0,70,2.0,37.21249771118164
C2,215,0.601661618191062,32.9,23.0,3,6.5333333015441895,60.0,1.0,70,2.0,34.86083221435547
C2,216,0.5886195564647196,34.7,25.0,3,7.866666793823242,76.0,1.0,70,2.0,34.64983367919922
C2,217,0.0972789408338684,112.8,58.0,1,58.0,122.0,1.0,90,2.0,37.989898681640625
C2,218,0.6513821062173334,32.599999999999994,22.1,2,3.4000000953674316,28.0,1.0,50,1.0,39.727272033691406
C2,219,0.6031578498955934,32.7,22.8,2,6.400000095367432,58.0,1.0,70,2.0,39.569698333740234
C2,220,0.5585184836236664,38.5,26.0,2,9.600000381469727,60.0,1.0,70,2.0,35.341819763183594
C2,221,0.21930000000000002,104.80000000000001,55.800000000000004,2,29.399999618530273,83.0,1.0,30,1.0,40.138423919677734
C2,222,0.1916222936511465,95.60000000000001,49.2,2,45.599998474121094,148.0,1.0,70,2.0,49.016387939453125
C2,223,0.2857424220057,71.0,39.199999999999996,3,16.133333206176758,72.0,1.0,30,1.0,59.94316482543945
C2,224,0.13119092640537405,77.89999999999999,40.9,6,71.46666717529297,339.0,1.0,50,3.0,70.49922943115234
C2,225,0.6562465553013276,44.900000000000006,30.200000000000003,8,64.25,465.0,1.0,50,3.0,87.63287353515625
C2,226,0.6478324689624342,40.2,28.2,8,17.299999237060547,141.0,1.0,50,1.0,107.1130599975586
C2,227,0.5164152012577865,40.0,28.1,8,17.049999237060547,133.0,1.0,90,1.0,121.46783447265625
C2,228,0.6146278289254249,40.099999999999994,27.7,8,49.29999923706055,411.0,1.0,90,3.0,127.68070220947266
C2,229,0.5482231398042083,39.699999999999996,27.7,8,29.850000381469727,246.0,1.0,90,2.0,129.0084228515625
C2,230,0.5816751409252927,40.300000000000004,28.0,8,41.54999923706055,345.0,1.0,90,3.0,127.4050521850586
C2,231,0.49676975087059766,48.2,31.5,5,67.80000305175781,432.0,1.0,90,3.0,127.3763656616211
C2,232,0.42491666666666666,39.1,26.3,13,23.938461303710938,304.0,1.0,30,2.0,131.22581481933594
C2,233,0.618196815657554,33.9,24.0,13,35.32307815551758,477.0,1.0,90,3.0,139.40216064453125
C2,234,0.6022955873358405,33.8,24.2,13,29.846153259277344,393.0,1.0,90,3.0,142.5746307373047
C2,235,0.6019269183750037,34.1,24.2,13,30.676923751831055,405.0,1.0,90,3.0,142.21144104003906
C2,236,0.6913614091999043,34.5,24.5,13,35.261539459228516,465.0,1.0,70,3.0,141.460205078125
C2,237,0.67625,33.5,23.2,16,20.024999618530273,314.0,1.0,30,2.0,144.4761199951172
C2,238,0.7101015635817101,33.5,23.099999999999998,16,17.5,272.0,1.0,50,2.0,146.41900634765625
C2,239,0.6016569295389831,33.5,23.099999999999998,16,8.625,137.0,1.0,70,1.0,145.1847381591797
C2,240,0.5997556131271266,33.7,23.3,16,8.600000381469727,133.0,1.0,70,1.0,141.24417114257812
C2,241,0.7392720077034692,33.2,22.9,16,23.875,381.0,1.0,50,3.0,137.67984008789062
C2,242,0.2504939536112245,34.8,24.8,8,20.475000381469727,366.0,1.0,90,3.0,133.54122924804688
C2,243,0.6249166666666667,39.1,26.599999999999998,11,33.70909118652344,351.0,1.0,30,3.0,128.92474365234375
C2,244,0.7595833333333334,37.5,25.6,11,21.92727279663086,236.0,1.0,30,2.0,124.95484161376953
C2,245,0.657,35.6,25.1,14,35.418182373046875,402.0,1.0,30,3.0,124.17290496826172
C2,246,0.5992909386645053,33.7,23.7,14,28.428571701049805,396.0,1.0,90,3.0,125.70374298095703
C2,247,0.743787626989418,33.8,23.400000000000002,14,6.4571428298950195,99.0,1.0,30,1.0,124.08891296386719
C2,248,0.764083948181493,18.1,17.7,14,0.5714285969734192,28.0,1.0,50,2.0,107.1200180053711
C2,249,0.764083948181493,18.1,17.7,14,0.5714285969734192,38.0,1.0,50,2.0,81.87200927734375
C2,250,0.5943008887404732,32.800000000000004,21.4,14,3.057142972946167,66.0,1.0,70,1.0,62.323204040527344
C2,251,0.5718484234820537,33.8,23.599999999999998,14,16.22857093811035,228.0,1.0,90,2.0,63.9272575378418
C2,252,-0.23745381094652135,51.1,34.1,3,38.228572845458984,286.0,1.0,90,2.0,81.42301940917969
C2,253,0.07474172944960533,92.7,48.099999999999994,3,34.266666412353516,115.0,1.0,90,1.0,98.45381164550781
C2,254,0.23759749075032804,94.2,48.099999999999994,3,39.46666717529297,130.0,1.0,50,1.0,110.80561828613281
