Cluster,Step,Reward,Latency_P90,Latency_Avg,Replicas,CPU_Pct,RAM_Pct,Requests,Total_CPU,Total_RAM,Success,HPA_Target,Throughput,Enhancement,Forecast
C1,20,0.843222663187408,17.8,17.4,1,1.6,17.1875,11.0,4.0,22.0,1.0,30,1.0,0,0.0
C1,21,0.7567348289824225,32.5,26.4,1,7.2,17.1875,24.0,18.0,22.0,1.0,30,3.0,0,0.0
C1,22,0.8600234727923319,17.9,17.5,1,5.6,17.1875,16.0,14.0,22.0,1.0,30,3.0,1,0.0
C1,23,0.8483776397808107,17.7,17.4,1,2.8,17.1875,7.0,7.0,22.0,1.0,30,3.0,0,0.0
C1,24,0.5765839711106497,50.0,17.2,1,0.8,17.1875,8.0,2.0,22.0,1.0,30,1.0,2,0.0
C1,25,0.7593664079297908,32.2,26.8,1,7.2,17.1875,23.0,18.0,22.0,1.0,30,3.0,2,0.0
C1,26,0.8583972924502834,17.7,17.3,1,5.2,17.96875,14.0,13.0,23.0,1.0,30,3.0,0,0.0
C1,27,0.8534405798950884,17.9,17.4,1,4.0,17.1875,11.0,10.0,22.0,1.0,30,3.0,1,0.0
C1,28,0.7458462770043544,33.2,26.1,1,6.0,17.1875,20.0,15.0,22.0,1.0,30,3.0,1,0.0
C1,29,0.3082625008505382,69.7,45.0,1,12.8,17.1875,49.0,32.0,22.0,1.0,30,3.0,2,0.0
C1,30,0.8551053220002116,17.9,17.4,1,4.4,17.1875,13.0,11.0,22.0,1.0,30,3.0,1,0.0
C1,31,0.1852369493768298,113.9,65.9,1,10.8,17.1875,64.0,27.0,22.0,1.0,30,2.0,1,0.0
C1,32,0.6742483655174238,43.1,33.099999999999994,1,10.0,17.1875,36.0,25.0,22.0,1.0,30,3.0,1,0.0
C1,33,0.3164067209397357,65.10000000000001,48.5,1,11.6,17.1875,50.0,29.0,22.0,1.0,30,3.0,0,0.0
C1,34,0.23631248245571138,90.6,45.6,1,8.0,17.1875,48.0,20.0,22.0,1.0,30,2.0,1,0.0
C1,35,0.18003783920163455,114.8,66.69999999999999,1,10.0,17.1875,65.0,25.0,22.0,1.0,30,2.0,2,0.0
C1,36,-0.032371728070604344,192.70000000000002,107.39999999999999,1,8.0,17.1875,131.0,20.0,22.0,1.0,30,1.0,1,0.0
C1,37,-0.013748510421112609,186.20000000000002,105.39999999999999,1,8.4,17.1875,133.0,21.0,22.0,1.0,30,1.0,2,0.0
C1,38,0.21431649799269603,108.60000000000001,60.5,1,15.6,17.1875,68.0,39.0,22.0,1.0,30,3.0,0,0.0
C1,39,0.1832632167370537,105.30000000000001,59.5,1,4.4,17.1875,55.0,11.0,22.0,1.0,30,1.0,2,0.0
C1,40,0.7598212543855358,32.5,25.3,1,8.0,17.1875,27.0,20.0,22.0,1.0,30,3.0,0,0.0
C1,41,0.21439561367364574,92.2,48.4,1,3.6,17.1875,53.0,9.0,22.0,1.0,30,1.0,1,0.0
C1,42,0.6996909593573912,18.0,17.3,1,4.4,17.1875,13.0,11.0,22.0,1.0,70,3.0,1,0.0
C1,43,0.597320152100876,32.5,25.7,1,7.2,17.1875,26.0,18.0,22.0,1.0,70,3.0,1,0.0
C1,44,0.6977445678438781,17.5,17.3,1,3.6,17.1875,16.0,9.0,22.0,1.0,70,2.0,0,0.0
C1,45,0.5897161925442959,32.099999999999994,25.2,1,2.8,17.1875,21.0,7.0,22.0,1.0,70,1.0,1,0.0
C1,46,0.45695899625572656,43.7,34.3,1,2.4,17.1875,32.0,6.0,22.0,1.0,90,1.0,1,0.0
C1,47,0.5539012147629151,32.9,26.1,1,4.8,17.1875,24.0,12.0,22.0,1.0,90,2.0,1,0.0
C1,48,0.6659183675801024,17.6,17.2,1,3.6,17.1875,15.0,9.0,22.0,1.0,90,2.0,1,0.0
C1,49,0.5559060964394023,32.5,26.700000000000003,1,3.2,17.1875,29.0,8.0,22.0,1.0,90,1.0,1,0.0
C1,50,0.5582871796751958,32.4,25.3,1,4.8,17.1875,22.0,12.0,22.0,1.0,90,2.0,1,0.0
C1,51,0.12975768264613702,54.800000000000004,42.5,1,6.4,17.1875,42.0,16.0,22.0,1.0,90,2.0,0,0.0
C1,52,0.037985798702686785,91.1,49.7,1,9.6,17.1875,54.0,24.0,22.0,1.0,90,2.0,1,0.0
C1,53,-0.12023693243418068,161.20000000000002,94.7,1,24.0,17.1875,99.0,60.0,22.0,1.0,90,3.0,0,0.0
C1,54,-0.19870938180965952,188.9,105.2,1,21.6,17.1875,101.0,54.0,22.0,1.0,90,3.0,0,0.0
C1,55,0.03281819127856414,92.5,52.400000000000006,1,8.4,17.1875,58.0,21.0,22.0,1.0,90,2.0,2,0.0
C1,56,-0.19009137875030907,183.7,104.5,1,19.2,17.96875,124.0,48.0,23.0,1.0,90,2.0,1,0.0
C1,57,0.017953040789174576,101.1,60.900000000000006,1,14.0,17.1875,58.0,35.0,22.0,1.0,90,3.0,2,0.0
C1,58,0.5565327937102835,32.599999999999994,25.9,1,4.8,17.1875,23.0,12.0,22.0,1.0,90,2.0,2,0.0
C1,59,0.6674569236982506,17.6,17.2,1,5.2,17.1875,14.0,13.0,22.0,1.0,90,3.0,1,0.0
C1,60,0.6648537330978317,17.5,17.3,1,2.4,17.1875,15.0,6.0,22.0,1.0,90,1.0,0,0.0
C1,61,0.09986573600115506,65.10000000000001,43.2,1,3.6,17.1875,45.0,9.0,22.0,1.0,90,1.0,0,0.0
C1,62,0.5537968784239944,32.7,24.9,1,2.8,17.1875,27.0,7.0,22.0,1.0,90,1.0,0,0.0
C1,63,0.5029582711873797,39.1,33.2,1,8.0,17.1875,30.0,20.0,22.0,1.0,90,3.0,1,0.0
C1,64,0.5599350050321037,32.5,25.4,1,7.2,17.1875,25.0,18.0,22.0,1.0,90,3.0,1,0.0
C1,65,0.6641844064673916,17.6,17.3,1,1.6,17.1875,13.0,4.0,22.0,1.0,90,1.0,0,0.0
C1,66,0.5582871796751958,32.4,26.0,1,4.8,17.1875,23.0,12.0,22.0,1.0,90,2.0,2,0.0
C1,67,-0.15724656316465707,163.70000000000002,96.4,1,6.0,17.1875,95.0,15.0,22.0,1.0,90,1.0,2,0.0
C1,68,-0.11118770596585661,149.7,86.8,1,13.2,17.1875,95.0,33.0,22.0,1.0,90,2.0,2,0.0
C1,69,-0.021487885507839505,113.69999999999999,63.2,1,9.6,17.1875,63.0,24.0,22.0,1.0,90,2.0,2,0.0
C1,70,-0.2229926498230021,195.89999999999998,106.7,1,18.8,17.1875,111.0,47.0,22.0,1.0,90,2.0,1,0.0
C1,71,-0.23149889131378354,193.89999999999998,106.39999999999999,1,10.4,17.1875,124.0,26.0,22.0,1.0,90,1.0,2,0.0
C1,72,-0.14791990812544897,169.6,97.3,1,21.6,17.1875,95.0,54.0,22.0,1.0,90,3.0,0,0.0
C1,73,0.4564284573713629,43.8,33.5,1,2.8,17.1875,32.0,7.0,22.0,1.0,90,1.0,1,0.0
C1,74,-0.06799264982300221,137.0,80.9,1,18.8,17.1875,83.0,47.0,22.0,1.0,90,3.0,2,0.0
C1,75,-0.2133085382977657,186.4,106.39999999999999,1,9.2,17.1875,108.0,23.0,22.0,1.0,90,1.0,0,0.0
C1,76,0.10851227775634448,62.1,43.4,1,4.4,17.1875,46.0,11.0,22.0,1.0,90,1.0,2,0.0
C1,77,-0.07951805312976074,137.9,81.8,1,13.6,17.1875,82.0,34.0,22.0,1.0,90,2.0,1,0.0
C1,78,-0.0124391519493251,109.0,71.9,1,6.8,17.1875,70.0,17.0,22.0,1.0,90,1.0,1,0.0
C1,79,-0.06980803777506289,138.3,84.3,1,19.6,17.1875,84.0,49.0,22.0,1.0,90,3.0,0,0.0
C1,80,-0.05075254545168875,127.7,71.8,1,14.8,17.1875,71.0,37.0,22.0,1.0,90,3.0,0,0.0
C1,81,0.10847026723283473,66.0,47.9,1,12.8,17.1875,50.0,32.0,22.0,1.0,90,3.0,0,0.0
C1,82,0.5545352836603741,32.5,26.1,1,1.6,17.1875,20.0,4.0,22.0,1.0,90,1.0,1,0.0
C1,83,0.6638614604365336,17.6,17.3,1,1.2,17.1875,5.0,3.0,22.0,1.0,90,2.0,1,0.0
C1,84,0.6648537330978317,17.6,17.3,1,2.4,17.1875,12.0,6.0,22.0,1.0,90,2.0,2,0.0
C1,85,0.6674569236982506,17.8,17.4,1,5.2,17.1875,16.0,13.0,22.0,1.0,90,3.0,0,0.0
C1,86,0.6687050510671897,17.8,17.4,1,6.4,17.1875,18.0,16.0,22.0,1.0,90,3.0,2,0.0
C1,87,0.6641844064673916,17.5,17.2,1,1.6,17.1875,10.0,4.0,22.0,1.0,90,1.0,1,0.0
C1,88,0.666289972053633,17.5,17.3,1,4.0,17.1875,15.0,10.0,22.0,1.0,90,2.0,2,0.0
C1,89,0.6670591094997571,17.8,17.5,1,4.8,17.1875,14.0,12.0,22.0,1.0,90,3.0,2,0.0
C1,90,0.6648537330978317,17.5,17.3,1,2.4,17.1875,12.0,6.0,22.0,1.0,90,2.0,1,0.0
C1,91,0.5626073939943972,32.300000000000004,25.3,1,8.0,17.1875,27.0,20.0,22.0,1.0,90,3.0,1,0.0
C1,92,0.6652003871959242,17.7,17.4,1,2.8,17.1875,11.0,7.0,22.0,1.0,90,2.0,2,0.0
C1,93,0.6638614604365336,17.5,17.2,1,1.2,17.1875,11.0,3.0,22.0,1.0,90,1.0,2,0.0
C1,94,0.757337347487159,17.5,17.2,1,2.0,17.1875,18.0,5.0,22.0,1.0,50,1.0,2,0.0
C1,95,0.757337347487159,17.5,17.2,1,2.0,17.1875,16.0,5.0,22.0,1.0,50,1.0,2,0.0
C1,96,0.6559635140539928,32.300000000000004,25.4,1,3.6,17.1875,20.0,9.0,22.0,1.0,50,2.0,0,0.0
C1,97,0.768857770442213,17.7,17.3,1,4.8,17.1875,14.0,12.0,22.0,1.0,50,3.0,1,0.0
C1,98,0.7557347567600108,17.7,17.3,1,1.6,17.1875,14.0,4.0,22.0,1.0,50,1.0,0,0.0
C1,99,0.4909858056206518,50.0,17.4,1,1.2,17.1875,4.0,3.0,22.0,1.0,50,2.0,2,0.0
C1,100,0.4894065094559651,50.0,17.6,1,0.8,17.1875,4.0,2.0,22.0,1.0,50,2.0,1,0.0
C1,101,0.770543534362421,17.6,17.2,1,5.2,17.1875,16.0,13.0,22.0,1.0,50,3.0,1,0.0
C1,102,0.7541437003574938,17.7,17.4,1,1.2,17.1875,5.0,3.0,22.0,1.0,50,2.0,2,0.0
C1,103,0.7541437003574938,17.6,17.3,1,1.2,17.1875,4.0,3.0,22.0,1.0,50,3.0,0,0.0
C1,104,0.4894065094559651,50.0,17.2,1,0.8,17.1875,2.0,2.0,22.0,1.0,50,1.0,0,0.0
C1,105,0.7557347567600108,17.3,17.1,1,1.6,17.1875,4.0,4.0,22.0,1.0,50,3.0,0,0.0
C1,106,0.7671814422697458,17.7,17.3,1,4.4,17.1875,18.0,11.0,22.0,1.0,50,2.0,0,0.0
C1,107,0.7605761873560926,17.7,17.5,1,2.8,17.1875,12.0,7.0,22.0,1.0,50,2.0,2,0.0
C1,108,0.4894065094559651,50.0,17.5,1,0.8,17.1875,2.0,2.0,22.0,1.0,50,2.0,1,0.0
C1,109,0.4909858056206518,50.0,17.2,1,1.2,17.96875,7.0,3.0,23.0,1.0,50,1.0,2,0.0
C1,110,0.4878391920465357,50.0,17.4,1,0.4,17.1875,1.0,1.0,22.0,1.0,50,2.0,0,0.0
C1,111,0.7655148417576507,18.1,17.5,1,4.0,17.1875,14.0,10.0,22.0,1.0,50,2.0,2,0.0
C1,112,0.7557347567600108,17.6,17.3,1,1.6,17.1875,6.0,4.0,22.0,1.0,50,2.0,2,0.0
C1,113,0.49257686202316864,50.0,17.2,1,1.6,17.1875,3.0,4.0,22.0,1.0,50,3.0,1,0.0
C1,114,0.4878391920465357,50.0,17.0,1,0.4,17.1875,2.0,1.0,22.0,1.0,50,1.0,0,0.0
C1,115,0.7605761873560926,17.7,17.2,1,2.8,17.1875,6.0,7.0,22.0,1.0,50,3.0,2,0.0
C1,116,0.7655148417576507,17.6,17.2,1,4.0,17.1875,12.0,10.0,22.0,1.0,50,3.0,0,0.0
C1,117,0.4894065094559651,50.0,17.5,1,0.8,17.1875,4.0,2.0,22.0,1.0,50,1.0,2,0.0
C1,118,0.4909858056206518,50.0,17.4,1,1.2,17.1875,4.0,3.0,22.0,1.0,50,2.0,0,0.0
C1,119,0.4894065094559651,50.0,17.3,1,0.8,17.1875,2.0,2.0,22.0,1.0,50,1.0,1,0.0
C1,120,0.4878391920465357,50.0,17.2,1,0.4,17.1875,3.0,1.0,22.0,1.0,50,1.0,0,0.0
C1,121,0.6574542616702832,32.7,26.599999999999998,1,4.8,17.1875,21.0,12.0,22.0,1.0,50,2.0,1,0.0
C1,122,0.758951238880883,17.4,17.2,1,2.4,17.1875,8.0,6.0,22.0,1.0,50,2.0,1,0.0
C1,123,0.4909858056206518,50.0,17.2,1,1.2,17.1875,8.0,3.0,22.0,1.0,50,1.0,2,0.0
C1,124,0.7541437003574938,19.2,17.5,1,1.2,17.1875,5.0,3.0,22.0,1.0,50,2.0,0,0.0
C1,125,0.757337347487159,17.8,17.3,1,2.0,17.1875,10.0,5.0,22.0,1.0,50,2.0,2,0.0
C1,126,0.7622119447177791,17.9,17.3,1,3.2,17.1875,13.0,8.0,22.0,1.0,50,2.0,2,0.0
C1,127,0.7557347567600108,17.6,17.3,1,1.6,17.1875,11.0,4.0,22.0,1.0,50,1.0,0,0.0
C1,128,0.757337347487159,17.7,17.3,1,2.0,17.1875,9.0,5.0,22.0,1.0,50,2.0,1,0.0
C1,129,0.7541437003574938,17.6,17.4,1,1.2,17.1875,12.0,3.0,22.0,1.0,50,1.0,0,0.0
C1,130,0.763858250896098,17.7,17.4,1,3.6,17.1875,10.0,9.0,22.0,1.0,50,3.0,1,0.0
C1,131,0.757337347487159,18.4,17.4,1,2.0,17.1875,18.0,5.0,22.0,1.0,50,1.0,1,0.0
C1,132,0.7557347567600108,17.6,17.3,1,1.6,17.1875,11.0,4.0,22.0,1.0,50,1.0,0,0.0
C1,133,0.7622119447177791,17.7,17.3,1,3.2,17.1875,13.0,8.0,22.0,1.0,50,2.0,1,0.0
C1,134,0.4894065094559651,50.0,17.3,1,0.8,17.1875,4.0,2.0,22.0,1.0,50,2.0,0,0.0
C1,135,0.757337347487159,17.5,17.1,1,2.0,17.1875,7.0,5.0,22.0,1.0,50,2.0,2,0.0
C1,136,0.6482954856017067,32.800000000000004,24.400000000000002,1,2.8,17.1875,24.0,7.0,22.0,1.0,50,1.0,0,0.0
C1,137,0.7605761873560926,17.5,17.2,1,2.8,17.1875,11.0,7.0,22.0,1.0,50,2.0,1,0.0
C1,138,0.7622119447177791,17.5,17.2,1,3.2,17.1875,8.0,8.0,22.0,1.0,50,3.0,0,0.0
C1,139,0.763858250896098,17.7,17.3,1,3.6,17.1875,13.0,9.0,22.0,1.0,50,2.0,2,0.0
C1,140,0.758951238880883,17.5,17.3,1,2.4,17.1875,7.0,6.0,22.0,1.0,50,3.0,2,0.0
C1,141,0.7739421805817983,17.5,17.2,1,6.0,17.1875,16.0,15.0,22.0,1.0,50,3.0,2,0.0
C1,142,0.4894065094559651,50.0,17.3,1,0.8,17.1875,6.0,2.0,22.0,1.0,50,1.0,0,0.0
C1,143,0.7557347567600108,18.4,17.6,1,1.6,17.1875,15.0,4.0,22.0,1.0,50,1.0,1,0.0
C1,144,0.4909858056206518,50.0,17.3,1,1.2,17.1875,3.0,3.0,22.0,1.0,50,2.0,2,0.0
C1,145,0.7605761873560926,17.5,17.2,1,2.8,17.1875,12.0,7.0,22.0,1.0,50,2.0,1,0.0
C1,146,0.7655148417576507,17.8,17.4,1,4.0,17.1875,12.0,10.0,22.0,1.0,50,3.0,0,0.0
C1,147,0.757337347487159,18.0,17.3,1,2.0,17.1875,7.0,5.0,22.0,1.0,50,2.0,2,0.0
C1,148,0.7557347567600108,17.6,17.2,1,1.6,17.1875,7.0,4.0,22.0,1.0,50,2.0,0,0.0
C1,149,0.768857770442213,17.6,17.3,1,4.8,17.1875,14.0,12.0,22.0,1.0,50,3.0,2,0.0
C1,150,0.7557347567600108,17.4,17.2,1,1.6,17.1875,6.0,4.0,22.0,1.0,50,2.0,1,0.0
C1,151,0.6694801661890912,32.300000000000004,26.0,1,6.8,17.1875,22.0,17.0,22.0,1.0,50,3.0,1,0.0
C1,152,0.49257686202316864,50.0,17.3,1,1.6,17.1875,8.0,4.0,22.0,1.0,50,1.0,1,0.0
C1,153,0.763858250896098,17.6,17.3,1,3.6,17.1875,13.0,9.0,22.0,1.0,50,2.0,2,0.0
C1,154,0.757337347487159,18.1,17.3,1,2.0,17.1875,7.0,5.0,22.0,1.0,50,2.0,1,0.0
C1,155,0.7541437003574938,17.6,17.4,1,1.2,17.1875,10.0,3.0,22.0,1.0,50,1.0,1,0.0
C1,156,0.7605761873560926,17.5,17.2,1,2.8,17.1875,12.0,7.0,22.0,1.0,50,2.0,1,0.0
C1,157,0.7671814422697458,17.5,17.2,1,4.4,17.1875,12.0,11.0,22.0,1.0,50,3.0,1,0.0
C1,158,0.7655148417576507,17.5,17.2,1,4.0,17.1875,11.0,10.0,22.0,1.0,50,3.0,2,0.0
C1,159,0.757337347487159,17.8,17.3,1,2.0,17.1875,8.0,5.0,22.0,1.0,50,2.0,2,0.0
C1,160,0.763858250896098,17.6,17.3,1,3.6,17.1875,14.0,9.0,22.0,1.0,50,2.0,1,0.0
C1,161,0.7756544418770237,17.3,17.2,1,6.4,17.1875,19.0,16.0,22.0,1.0,50,3.0,2,0.0
C1,162,0.7622119447177791,17.4,17.2,1,3.2,17.1875,14.0,8.0,22.0,1.0,50,2.0,0,0.0
C1,163,0.7756544418770237,17.3,17.2,1,6.4,17.1875,19.0,16.0,22.0,1.0,50,3.0,1,0.0
C1,164,0.40070356569969146,50.0,17.2,1,1.2,17.1875,4.0,3.0,22.0,1.0,90,2.0,2,0.0
C1,165,0.4003882500542819,50.0,17.6,1,0.8,17.1875,4.0,2.0,22.0,1.0,90,1.0,2,0.0
C1,166,0.55166745001404,33.2,26.5,1,5.2,17.1875,27.0,13.0,22.0,1.0,90,2.0,2,0.0
C1,167,0.40070356569969146,50.0,17.2,1,1.2,17.1875,9.0,3.0,22.0,1.0,90,1.0,1,0.0
C1,168,0.6641844064673916,17.5,17.2,1,1.6,17.1875,10.0,4.0,22.0,1.0,90,1.0,0,0.0
C1,169,0.6987104359868719,17.7,17.3,1,4.0,17.1875,17.0,10.0,22.0,1.0,70,2.0,2,0.0
C1,170,0.6931327226609154,17.6,17.3,1,1.6,17.1875,4.0,4.0,22.0,1.0,70,3.0,1,0.0
C1,171,0.7037606996803916,17.5,17.2,1,6.0,17.1875,17.0,15.0,22.0,1.0,70,3.0,0,0.0
C1,172,0.7027210189426429,17.6,17.3,1,5.6,17.1875,17.0,14.0,22.0,1.0,70,3.0,1,0.0
C1,173,0.6949342494879829,17.4,17.2,1,2.4,17.1875,10.0,6.0,22.0,1.0,70,2.0,0,0.0
C1,174,0.6940263352002114,17.8,17.2,1,2.0,17.1875,6.0,5.0,22.0,1.0,70,3.0,1,0.0
C1,175,0.6931327226609154,17.4,17.2,1,1.6,17.1875,13.0,4.0,22.0,1.0,70,1.0,1,0.0
C1,176,0.7048152805918526,17.6,17.3,1,6.4,17.1875,18.0,16.0,22.0,1.0,70,3.0,1,0.0
C1,177,0.4282301737168955,50.0,17.4,1,0.8,17.1875,8.0,2.0,22.0,1.0,70,1.0,1,0.0
C1,178,0.7048152805918526,17.5,17.2,1,6.4,17.1875,18.0,16.0,22.0,1.0,70,3.0,1,0.0
C1,179,0.6931327226609154,17.5,17.3,1,1.6,17.1875,12.0,4.0,22.0,1.0,70,1.0,1,0.0
C1,180,0.4282301737168955,50.0,17.3,1,0.8,17.1875,6.0,2.0,22.0,1.0,70,1.0,1,0.0
C1,181,0.4930718961356254,43.9,33.7,1,5.6,17.1875,31.0,14.0,22.0,1.0,70,2.0,0,0.0
C1,182,0.6940263352002114,19.099999999999998,17.7,1,2.0,17.1875,8.0,5.0,22.0,1.0,70,2.0,0,0.0
C1,183,-0.032596242039035744,137.9,78.10000000000001,1,13.2,17.1875,82.0,33.0,22.0,1.0,70,2.0,2,0.0
C1,184,-0.11326518375892383,189.1,107.1,1,27.2,17.1875,109.0,68.0,22.0,1.0,70,3.0,1,0.0
C1,185,-0.14314405072251513,186.29999999999998,107.7,1,18.0,17.1875,108.0,45.0,22.0,1.0,70,2.0,1,0.0
C1,186,0.5964429591184198,32.599999999999994,26.700000000000003,1,7.2,17.1875,25.0,18.0,22.0,1.0,70,3.0,0,0.0
C1,187,0.5362168400312688,39.1,32.300000000000004,1,6.0,17.1875,33.0,15.0,22.0,1.0,70,2.0,0,0.0
C1,188,0.16134201493424036,54.199999999999996,44.6,1,4.0,17.1875,48.0,10.0,22.0,1.0,70,1.0,2,0.0
C1,189,0.026959356722482092,106.39999999999999,57.2,1,5.2,17.1875,59.0,13.0,22.0,1.0,70,1.0,1,0.0
C1,190,0.019247291228430455,115.3,65.5,1,10.8,17.1875,68.0,27.0,22.0,1.0,70,2.0,2,0.0
C1,191,0.15442487190253576,56.099999999999994,40.5,1,3.2,17.1875,42.0,8.0,22.0,1.0,70,1.0,2,0.0
C1,192,-0.06069415110243451,141.3,83.1,1,6.8,17.1875,84.0,17.0,22.0,1.0,70,1.0,1,0.0
C1,193,0.5903026082412268,33.300000000000004,26.9,1,7.2,17.1875,26.0,18.0,22.0,1.0,70,3.0,0,0.0
C1,194,0.5916393598198786,33.4,27.0,1,8.0,17.1875,28.0,20.0,22.0,1.0,70,3.0,1,0.0
C1,195,-0.029701505196930517,136.8,85.5,1,13.2,17.1875,83.0,33.0,22.0,1.0,70,2.0,0,0.0
C1,196,-0.019157244282223873,140.9,81.60000000000001,1,19.2,17.1875,84.0,48.0,22.0,1.0,70,3.0,1,0.0
C1,197,0.1634563895399116,63.4,45.400000000000006,1,13.2,17.1875,48.0,33.0,22.0,1.0,70,3.0,2,0.0
C1,198,0.05932529405176204,108.8,62.5,1,17.6,17.1875,69.0,44.0,22.0,1.0,70,3.0,0,0.0
C1,199,0.695856543421489,17.8,17.4,1,2.8,17.1875,11.0,7.0,22.0,1.0,70,2.0,1,0.0
C1,200,0.194121408790835,66.5,44.1,1,3.6,17.1875,44.0,9.0,22.0,1.0,50,1.0,0,0.0
C1,201,0.22620849632182127,60.1,43.8,1,7.2,17.1875,41.0,18.0,22.0,1.0,50,2.0,1,0.0
C1,202,0.6651281260875501,32.599999999999994,26.0,1,6.4,17.1875,23.0,16.0,22.0,1.0,50,3.0,0,0.0
C1,203,0.6489459701943439,33.099999999999994,27.5,1,3.6,17.1875,28.0,9.0,22.0,1.0,50,1.0,2,0.0
C1,204,0.6617121244892605,32.599999999999994,26.599999999999998,1,5.6,17.1875,28.0,14.0,22.0,1.0,50,2.0,0,0.0
C1,205,0.576447410893232,44.1,34.6,1,9.2,17.1875,34.0,23.0,22.0,1.0,50,3.0,2,0.0
C1,206,0.6221474327204926,39.699999999999996,33.099999999999994,1,10.8,17.1875,39.0,27.0,22.0,1.0,50,3.0,2,0.0
C1,207,0.5729305360678525,44.3,34.5,1,8.8,17.1875,30.0,22.0,22.0,1.0,50,3.0,2,0.0
C1,208,0.5624365664972599,44.699999999999996,33.8,1,7.2,17.1875,38.0,18.0,22.0,1.0,50,2.0,0,0.0
C1,209,0.5128832628102824,48.800000000000004,34.7,1,4.0,17.1875,30.0,10.0,22.0,1.0,50,1.0,1,0.0
C1,210,0.6546945806296114,33.4,25.7,1,5.6,17.1875,28.0,14.0,22.0,1.0,50,2.0,2,0.0
C1,211,0.01776475606820789,136.7,78.89999999999999,1,5.6,17.1875,75.0,14.0,22.0,1.0,50,1.0,0,0.0
C1,212,0.650927064549075,32.5,26.200000000000003,1,2.8,17.1875,28.0,7.0,22.0,1.0,50,1.0,2,0.0
C1,213,0.6642170082943546,32.9,26.700000000000003,1,6.8,17.1875,29.0,17.0,22.0,1.0,50,2.0,0,0.0
C1,214,0.5756274458639978,44.8,34.5,1,10.4,17.1875,35.0,26.0,22.0,1.0,50,3.0,2,0.0
C1,215,0.5676653851906022,44.699999999999996,34.6,1,8.4,17.1875,30.0,21.0,22.0,1.0,50,3.0,1,0.0
C1,216,0.5765663290600362,45.1,34.2,1,11.2,17.1875,38.0,28.0,22.0,1.0,50,3.0,0,0.0
C1,217,0.09863866079066805,114.6,64.5,1,10.8,17.1875,61.0,27.0,22.0,1.0,50,2.0,2,0.0
C1,218,0.6773246038756882,32.599999999999994,26.5,1,9.2,17.96875,28.0,23.0,23.0,1.0,50,3.0,0,0.0
C1,219,0.6711761501029403,33.099999999999994,26.0,1,8.8,17.1875,29.0,22.0,22.0,1.0,50,3.0,1,0.0
C1,220,0.5412779417420575,45.0,32.800000000000004,1,2.8,17.1875,30.0,7.0,22.0,1.0,50,1.0,0,0.0
C1,221,0.036893560662733305,144.9,86.0,1,14.8,17.1875,83.0,37.0,22.0,1.0,50,2.0,2,0.0
C1,222,0.0642746674850618,129.70000000000002,73.0,1,12.0,17.1875,74.0,30.0,22.0,1.0,50,2.0,2,0.0
