Cluster,Step,Reward,Latency_P90,Latency_Avg,Replicas,CPU_Pct,Requests,Success,HPA_Target,Throughput,Forecast
C1,1,0.1954885902190098,32.5,21.9,15,6.400000095367432,82.0,1.0,30,2.0,70.5
C1,2,0.6758985464123956,32.800000000000004,22.4,15,27.946666717529297,402.0,1.0,70,3.0,102.25
C1,3,0.7032538065203016,32.599999999999994,22.4,15,13.973333358764648,200.0,1.0,50,2.0,98.01667022705078
C1,4,0.5631016400147834,33.4,23.2,15,7.039999961853027,103.0,1.0,90,1.0,103.74333190917969
C1,5,0.6141902326112433,32.7,22.700000000000003,15,10.479999542236328,151.0,1.0,70,1.0,109.44599914550781
C1,6,0.7875833333333333,32.7,22.5,17,34.77333450317383,507.0,1.0,30,3.0,122.06759643554688
C1,7,0.7164781049417941,28.6,20.400000000000002,17,8.44705867767334,170.0,1.0,50,2.0,127.24056243896484
C1,8,0.5760009361804105,31.7,20.7,17,4.305882453918457,83.0,1.0,90,1.0,121.27767181396484
C1,9,0.6801104466263272,17.9,17.3,17,0.4470588266849518,12.0,1.0,90,1.0,96.7666015625
C1,10,0.7542160155687905,32.599999999999994,22.2,17,6.305882453918457,100.0,1.0,30,1.0,84.0599594116211
C1,11,0.6129381867617711,32.300000000000004,21.8,15,14.117647171020508,232.0,1.0,70,2.0,80.83597564697266
C1,12,0.26535175060525684,32.0,20.6,5,3.5199999809265137,41.0,1.0,50,1.0,82.76824951171875
C1,13,0.760141768574655,33.7,24.6,5,10.800000190734863,110.0,1.0,30,2.0,77.92761993408203
C1,14,0.6717138116291521,33.099999999999994,22.700000000000003,5,7.599999904632568,84.0,1.0,50,2.0,65.15657043457031
C1,15,0.6084649185650681,28.2,20.1,5,4.71999979019165,74.0,1.0,90,2.0,56.960609436035156
C1,16,0.39235133312841564,46.300000000000004,30.900000000000002,11,52.70000076293945,366.0,1.0,30,3.0,60.97636413574219
C1,17,0.6154931936105936,27.2,19.0,11,2.2545454502105713,66.0,1.0,90,2.0,62.18581771850586
C1,18,0.8272790680406066,23.0,18.4,11,2.5090909004211426,76.0,1.0,30,2.0,63.04482650756836
