Cluster,Step,Reward,Latency_P90,Latency_Avg,Replicas,CPU_Pct,Requests,Success,HPA_Target,Throughput,Forecast
C1,1,-0.4645188678632209,227.70000000000002,99.8,7,67.0999984741211,296.0,1.0,30,2.0,124.0
C1,2,0.7114105474622893,38.0,25.3,7,28.114286422729492,249.0,1.0,50,3.0,103.5
C1,3,0.6388410557359971,43.1,28.299999999999997,7,41.485713958740234,312.0,1.0,70,3.0,106.76667022705078
C1,4,0.6006444943207723,33.8,24.8,7,9.257143020629883,84.0,1.0,70,1.0,100.1933364868164
C1,5,0.7475064119376267,33.300000000000004,23.7,7,6.22857141494751,67.0,1.0,30,1.0,94.11599731445312
C1,6,0.6238047040056318,39.5,27.5,6,12.057143211364746,94.0,1.0,50,1.0,89.13626861572266
C1,7,0.6292769063270841,39.1,27.0,5,32.47999954223633,237.0,1.0,70,3.0,85.48175811767578
C1,8,0.7124750987479527,38.9,27.599999999999998,5,30.799999237060547,231.0,1.0,50,3.0,84.62239074707031
C1,9,0.4224122193229617,50.0,34.3,4,20.100000381469727,94.0,1.0,90,1.0,84.10676574707031
C1,10,0.8481697802472762,18.0,17.3,4,0.8999999761581421,24.0,1.0,30,3.0,74.33072662353516
C1,11,0.67415068693699,38.3,25.5,4,19.399999618530273,159.0,1.0,50,3.0,65.26510620117188
C1,12,0.7679480189220103,17.7,17.2,4,1.600000023841858,45.0,1.0,50,3.0,49.292396545410156
C1,13,0.23256277524839242,71.7,39.9,3,61.400001525878906,268.0,1.0,90,2.0,56.50876998901367
C1,14,0.6147907077655943,49.7,34.9,3,51.20000076293945,234.0,1.0,70,3.0,64.17192840576172
C1,15,0.6984155648194521,28.2,20.0,3,3.066666603088379,40.0,1.0,50,2.0,69.43649291992188
C1,16,0.2828750987479526,63.4,37.199999999999996,5,49.20000076293945,190.0,1.0,30,2.0,67.39522552490234
C1,17,0.6308947284215188,48.0,32.099999999999994,5,71.36000061035156,396.0,1.0,90,3.0,73.37046813964844
C1,18,0.5820464302264201,39.5,27.799999999999997,5,19.68000030517578,144.0,1.0,70,2.0,83.88894653320312
C1,19,0.5664875529908748,32.7,21.7,5,3.9200000762939453,44.0,1.0,90,1.0,83.40003204345703
C1,20,0.4673199031219092,44.6,30.099999999999998,5,12.640000343322754,83.0,1.0,90,1.0,76.57335662841797
C1,21,0.6433370961978024,28.7,20.299999999999997,5,7.760000228881836,111.0,1.0,70,3.0,67.81067657470703
C1,22,0.7119166666666666,42.7,27.599999999999998,5,21.360000610351562,154.0,1.0,30,2.0,66.95307159423828
C1,23,0.4881326531908051,47.1,31.8,4,15.0,81.0,1.0,70,1.0,66.17184448242188
C1,24,0.5305916081297788,38.1,25.5,4,15.100000381469727,118.0,1.0,90,2.0,68.63643646240234
C1,25,0.5515833333333333,47.1,30.8,7,37.25714111328125,273.0,1.0,30,3.0,71.98186492919922
C1,26,0.7526074449814737,34.9,25.0,9,17.64444351196289,182.0,1.0,30,2.0,75.32244873046875
C1,27,0.6802379976169969,17.7,17.3,9,0.6222222447395325,36.0,1.0,90,2.0,71.86013793945312
C1,28,0.6540134329583063,38.4,25.7,9,34.88888931274414,312.0,1.0,70,3.0,71.51608276367188
C1,29,0.5711602309613035,33.6,23.599999999999998,9,14.666666984558105,162.0,1.0,90,2.0,69.976318359375
C1,30,0.661156157106804,37.6,25.5,9,14.844444274902344,137.0,1.0,50,1.0,84.91912078857422
C1,31,0.31197749455910334,46.6,30.4,5,24.866666793823242,154.0,1.0,90,1.0,100.55147552490234
C1,32,0.7840857645422368,28.400000000000002,20.299999999999997,5,4.079999923706055,60.0,1.0,30,2.0,103.1308822631836
C1,33,0.6862500000000001,45.5,31.099999999999998,5,31.520000457763672,180.0,1.0,30,2.0,98.411865234375
C1,34,0.7000000000000001,44.0,29.3,5,28.079999923706055,178.0,1.0,30,2.0,86.91378784179688
C1,35,0.5763793422108453,45.0,30.8,5,30.8799991607666,182.0,1.0,70,2.0,88.14826965332031
C1,36,0.6466477632080423,48.7,32.599999999999994,5,59.7599983215332,324.0,1.0,70,2.0,98.48896026611328
C1,37,0.6606581689252687,38.5,25.8,6,18.53333282470703,150.0,1.0,50,2.0,102.82671356201172
C1,38,0.5840762035795267,34.8,24.5,6,6.4666666984558105,62.0,1.0,70,1.0,101.56269073486328
C1,39,0.6276242650389557,38.0,25.4,6,7.800000190734863,79.0,1.0,50,1.0,89.73761749267578
C1,40,0.5965074538150983,43.2,27.2,6,11.733333587646484,88.0,1.0,50,1.0,84.37590026855469
C1,41,0.7128333333333334,42.6,28.2,6,42.86666488647461,291.0,1.0,50,3.0,85.8255386352539
C1,42,0.5664272616968461,32.599999999999994,22.0,5,10.479999542236328,132.0,1.0,90,3.0,82.02865600585938
C1,43,0.6525833333333333,48.300000000000004,32.300000000000004,6,53.733333587646484,333.0,1.0,50,3.0,82.81719207763672
C1,44,0.6954166666666667,44.5,30.4,6,43.0,268.0,1.0,50,2.0,88.22364807128906
C1,45,0.6242336767735827,38.4,25.6,6,7.866666793823242,75.0,1.0,50,1.0,95.60086059570312
C1,46,0.6912897676310378,43.6,29.1,6,58.733333587646484,375.0,1.0,70,3.0,101.89384460449219
C1,47,0.6037212670364149,43.8,29.1,7,16.571428298950195,124.0,1.0,50,1.0,104.33631134033203
