Cluster,Step,Reward,Latency_P90,Latency_Avg,Replicas,CPU_Pct,RAM_Pct,Requests,Total_CPU,Total_RAM,Success,HPA_Target,Throughput,Enhancement,Forecast
C2,17,0.5642170082943546,44.3,34.8,1,6.8,16.40625,33.0,17.0,21.0,1.0,50,2.0,2,0.0
C2,18,0.5121038649311859,48.7,35.2,1,3.6,16.40625,38.0,9.0,21.0,1.0,50,1.0,1,0.0
C2,19,0.12591099922568988,100.2,60.8,1,8.4,16.40625,58.0,21.0,21.0,1.0,50,2.0,1,0.0
C2,20,-0.07732774340497467,209.2,117.3,1,27.6,16.40625,106.0,69.0,21.0,1.0,50,3.0,1,0.0
C2,21,0.11643673943557198,118.1,70.3,1,16.8,16.40625,64.0,42.0,21.0,1.0,50,3.0,2,0.0
C2,22,0.055391283982287,123.7,72.5,1,6.4,16.40625,69.0,16.0,21.0,1.0,50,1.0,0,0.0
C2,23,0.017268083446001226,146.2,93.8,1,11.2,16.40625,87.0,28.0,21.0,1.0,50,2.0,2,0.0
C2,24,0.11731899948245955,102.8,62.199999999999996,1,8.0,16.40625,54.0,20.0,21.0,1.0,50,2.0,2,0.0
C2,25,-0.01189152683332989,151.9,98.3,1,8.0,16.40625,85.0,20.0,21.0,1.0,50,1.0,0,0.0
C2,26,-0.044912238507702734,175.3,101.1,1,14.4,16.40625,91.0,36.0,21.0,1.0,50,2.0,1,0.0
C2,27,-0.07045060868299094,204.8,116.8,1,26.4,16.40625,117.0,66.0,21.0,1.0,50,3.0,0,0.0
C2,28,0.7557347567600108,18.2,17.9,1,1.6,16.40625,14.0,4.0,21.0,1.0,50,1.0,2,0.0
C2,29,0.5542091280890806,43.9,33.8,1,3.6,16.40625,36.0,9.0,21.0,1.0,50,1.0,1,0.0
C2,30,-0.13355103340547636,194.20000000000002,107.2,1,5.6,16.40625,97.0,14.0,21.0,1.0,50,1.0,2,0.0
C2,31,0.013427534610144065,140.3,89.39999999999999,1,6.8,16.40625,73.0,17.0,21.0,1.0,50,1.0,2,0.0
C2,32,0.00926015259208987,143.2,87.7,1,7.6,16.40625,86.0,19.0,21.0,1.0,50,1.0,2,0.0
C2,33,0.12467388045021752,108.8,63.0,1,13.2,16.40625,51.0,33.0,21.0,1.0,50,3.0,0,0.0
C2,34,0.11313508467208164,112.5,73.6,1,12.8,16.40625,70.0,32.0,21.0,1.0,50,2.0,2,0.0
C2,35,0.0330279139629447,130.89999999999998,78.3,1,5.6,16.40625,74.0,14.0,21.0,1.0,50,1.0,1,0.0
C2,36,0.6556998757053709,32.9,26.5,1,4.8,16.40625,25.0,12.0,21.0,1.0,50,2.0,2,0.0
C2,37,0.7557347567600108,18.1,17.7,1,1.6,16.40625,11.0,4.0,21.0,1.0,50,1.0,2,0.0
C2,38,0.6531463545504474,33.0,26.599999999999998,1,4.4,16.40625,22.0,11.0,21.0,1.0,50,2.0,0,0.0
C2,39,0.15794436311840565,86.7,50.9,1,7.6,16.40625,49.0,19.0,21.0,1.0,50,2.0,0,0.0
C2,40,0.6607842858449562,32.9,26.0,1,6.0,16.40625,21.0,15.0,21.0,1.0,50,3.0,0,0.0
C2,41,0.544786713671882,44.6,36.3,1,2.8,16.40625,30.0,7.0,21.0,1.0,50,1.0,1,0.0
C2,42,0.1806024949013248,72.9,46.300000000000004,1,4.4,16.40625,46.0,11.0,21.0,1.0,50,1.0,0,0.0
C2,43,0.6484249230914094,32.599999999999994,26.200000000000003,1,2.4,16.40625,24.0,6.0,21.0,1.0,50,1.0,0,0.0
C2,44,0.6493021160738655,32.5,26.700000000000003,1,2.4,16.40625,22.0,6.0,21.0,1.0,50,1.0,2,0.0
C2,45,-0.163080941041303,212.7,118.1,1,10.0,16.40625,113.0,25.0,21.0,1.0,50,1.0,2,0.0
C2,46,-0.09493854108165467,202.5,113.60000000000001,1,19.2,16.40625,248.0,48.0,21.0,1.0,50,1.0,0,0.0
C2,47,0.043331190179114895,174.1,92.1,2,60.4,16.40625,308.0,151.0,21.0,1.0,50,3.0,1,0.0
C2,48,0.15991300620498008,90.30000000000001,47.0,2,10.2,16.015625,72.0,51.0,41.0,1.0,50,3.0,0,0.0
C2,49,0.5457272581058144,44.4,31.4,2,2.6,16.015625,58.0,13.0,41.0,1.0,50,1.0,0,0.0
C2,50,0.16151366681787377,83.7,42.8,2,6.6,16.015625,69.0,33.0,41.0,1.0,50,2.0,1,0.0
C2,51,0.6065084466431228,38.699999999999996,25.5,2,5.2,16.015625,36.0,26.0,41.0,1.0,50,3.0,1,0.0
C2,52,0.5196068613313658,48.800000000000004,35.0,2,5.6,16.015625,58.0,28.0,41.0,1.0,50,2.0,2,0.0
C2,53,0.171529525798249,79.0,43.3,1,8.0,16.40625,44.0,20.0,21.0,1.0,50,2.0,1,0.0
C2,54,0.1036790226870615,104.7,60.400000000000006,1,6.0,16.40625,56.0,15.0,21.0,1.0,50,1.0,0,0.0
C2,55,0.6711741571204266,32.9,26.4,1,8.4,16.40625,27.0,21.0,21.0,1.0,50,3.0,0,0.0
C2,56,0.06317511330978941,118.8,74.7,1,5.2,16.40625,65.0,13.0,21.0,1.0,50,1.0,1,0.0
C2,57,0.18611677274821972,83.4,47.5,1,12.0,16.40625,44.0,30.0,21.0,1.0,50,3.0,2,0.0
C2,58,0.6685769173744529,32.599999999999994,26.8,1,7.2,16.40625,24.0,18.0,21.0,1.0,50,3.0,0,0.0
C2,59,0.5782590248113664,44.5,35.6,1,10.4,16.40625,35.0,26.0,21.0,1.0,50,3.0,1,0.0
C2,60,0.1617004729099004,86.6,48.5,1,8.4,16.40625,46.0,21.0,21.0,1.0,50,2.0,2,0.0
C2,61,0.07513317712083943,114.9,65.19999999999999,1,5.6,16.40625,59.0,14.0,21.0,1.0,50,1.0,0,0.0
C2,62,0.4611479541607234,47.9,35.7,1,6.8,16.40625,36.0,17.0,21.0,1.0,70,2.0,0,0.0
C2,63,0.01353830409090312,111.5,68.9,1,5.2,16.40625,58.0,13.0,21.0,1.0,70,1.0,2,0.0
C2,64,0.08477971616512622,93.8,50.9,1,13.6,16.40625,48.0,34.0,21.0,1.0,70,3.0,1,0.0
C2,65,0.11372666498157634,81.8,46.5,1,12.8,16.40625,44.0,32.0,21.0,1.0,70,3.0,2,0.0
C2,66,0.4560920819254374,48.599999999999994,36.0,1,7.2,16.40625,35.0,18.0,21.0,1.0,70,2.0,0,0.0
C2,67,0.050218675261398116,104.0,67.7,1,11.2,16.40625,50.0,28.0,21.0,1.0,70,3.0,0,0.0
C2,68,0.07986401174999877,88.3,46.800000000000004,1,7.2,16.40625,45.0,18.0,21.0,1.0,70,2.0,1,0.0
C2,69,0.03323438389091796,104.80000000000001,61.400000000000006,1,6.0,16.40625,58.0,15.0,21.0,1.0,70,1.0,1,0.0
C2,70,0.5806435672487977,33.8,27.599999999999998,1,5.2,16.40625,21.0,13.0,21.0,1.0,70,2.0,1,0.0
C2,71,0.039304441403045856,115.3,70.2,1,16.8,16.40625,69.0,42.0,21.0,1.0,70,3.0,2,0.0
C2,72,0.7027210189426429,18.1,17.8,1,5.6,16.40625,19.0,14.0,21.0,1.0,70,2.0,0,0.0
C2,73,0.4290954344073689,50.0,17.5,1,1.2,16.40625,8.0,3.0,21.0,1.0,70,1.0,0,0.0
C2,74,0.7006861961390762,17.9,17.6,1,4.8,16.40625,13.0,12.0,21.0,1.0,70,3.0,2,0.0
C2,75,0.7027210189426429,18.1,17.7,1,5.6,16.40625,15.0,14.0,21.0,1.0,70,3.0,2,0.0
C2,76,0.5985817114937282,33.0,27.400000000000002,1,9.2,16.40625,28.0,23.0,21.0,1.0,70,3.0,0,0.0
C2,77,0.6940263352002114,17.9,17.6,1,2.0,16.40625,19.0,5.0,21.0,1.0,70,1.0,1,0.0
C2,78,0.00520761158697175,133.39999999999998,83.3,1,20.4,17.1875,74.0,51.0,22.0,1.0,70,3.0,0,0.0
C2,79,0.08556165269780634,93.0,49.8,1,13.2,16.40625,49.0,33.0,21.0,1.0,70,3.0,1,0.0
C2,80,0.000878913679485116,116.7,75.30000000000001,1,5.6,16.40625,62.0,14.0,21.0,1.0,70,1.0,0,0.0
C2,81,0.04901165603118515,105.89999999999999,62.9,1,12.4,16.40625,55.0,31.0,21.0,1.0,70,3.0,0,0.0
C2,82,-0.15998277739685884,203.6,116.5,1,25.2,17.1875,107.0,63.0,22.0,1.0,70,3.0,1,0.0
C2,83,0.581520760231254,33.7,27.400000000000002,1,5.2,16.40625,25.0,13.0,21.0,1.0,70,2.0,2,0.0
C2,84,0.5894154970733592,32.800000000000004,26.0,1,5.2,16.40625,24.0,13.0,21.0,1.0,70,2.0,2,0.0
C2,85,-0.15512997874808532,202.4,115.1,1,25.6,17.1875,101.0,64.0,22.0,1.0,70,3.0,0,0.0
C2,86,-0.13609644454679265,201.1,115.1,1,29.2,16.40625,125.0,73.0,21.0,1.0,70,3.0,1,0.0
C2,87,0.5063590261385911,44.2,36.3,1,11.2,16.40625,38.0,28.0,21.0,1.0,70,3.0,1,0.0
C2,88,0.5741490324781,34.2,25.9,1,4.0,16.40625,28.0,10.0,21.0,1.0,70,1.0,0,0.0
C2,89,-0.05306845474156749,137.2,82.69999999999999,1,5.6,16.40625,77.0,14.0,21.0,1.0,70,1.0,1,0.0
C2,90,-0.04330380117225474,133.1,83.6,1,5.2,16.40625,75.0,13.0,21.0,1.0,70,1.0,2,0.0
C2,91,-0.18298388817050848,188.6,108.3,1,7.6,16.40625,107.0,19.0,21.0,1.0,70,1.0,2,0.0
C2,92,-0.2346038784770736,211.29999999999998,119.9,1,10.4,17.1875,117.0,26.0,22.0,1.0,70,1.0,1,0.0
C2,93,-0.13761435634422725,195.1,112.60000000000001,1,25.2,16.40625,111.0,63.0,21.0,1.0,70,3.0,2,0.0
C2,94,-0.18609784741417662,198.8,117.9,1,15.2,16.40625,200.0,38.0,21.0,1.0,70,1.0,0,0.0
C2,95,-0.1958167805309985,193.89999999999998,114.3,1,8.0,16.40625,100.0,20.0,21.0,1.0,70,1.0,2,0.0
C2,96,-0.1997915576017571,213.10000000000002,119.1,1,21.6,16.40625,133.0,54.0,21.0,1.0,70,2.0,2,0.0
C2,97,-0.04458039085257609,207.4,118.5,1,56.0,16.40625,231.0,140.0,21.0,1.0,70,3.0,0,0.0
C2,98,-0.22095172870446594,208.0,116.0,1,12.0,16.40625,165.0,30.0,21.0,1.0,70,1.0,2,0.0
C2,99,-0.0707132572333394,199.9,110.8,1,43.2,16.40625,184.0,108.0,21.0,1.0,70,3.0,1,0.0
C2,100,-0.16824701029306277,204.2,113.3,1,23.6,16.40625,290.0,59.0,21.0,1.0,70,1.0,2,0.0
C2,101,-0.16310802608559727,201.0,112.8,1,22.8,16.40625,270.0,57.0,21.0,1.0,70,1.0,2,0.0
C2,102,0.027631578947368493,184.29999999999998,93.10000000000001,2,75.2,16.015625,522.0,376.0,41.0,1.0,70,3.0,0,0.0
C2,103,0.003194659649483067,121.39999999999999,66.69999999999999,2,10.8,16.015625,148.0,54.0,41.0,1.0,70,2.0,2,0.0
C2,104,0.01307784459203959,119.8,63.4,2,12.6,16.015625,143.0,63.0,41.0,1.0,70,2.0,2,0.0
C2,105,0.06137089164563826,98.6,52.3,2,10.2,16.015625,81.0,51.0,41.0,1.0,70,3.0,0,0.0
C2,106,-0.03429989933247918,134.5,71.2,2,9.8,16.015625,117.0,49.0,41.0,1.0,70,2.0,0,0.0
C2,107,0.04918295927505341,111.0,62.6,2,16.4,16.015625,194.0,82.0,41.0,1.0,70,2.0,0,0.0
C2,108,-0.17033695369219393,194.0,107.89999999999999,1,18.4,16.40625,107.0,46.0,21.0,1.0,70,2.0,0,0.0
C2,109,-0.056502458214345186,138.9,83.3,1,6.0,16.40625,78.0,15.0,21.0,1.0,70,1.0,0,0.0
C2,110,0.5757406613762199,33.8,27.7,1,3.2,16.40625,29.0,8.0,21.0,1.0,70,1.0,0,0.0
C2,111,-0.0019880116985705742,117.4,66.10000000000001,1,5.2,16.40625,54.0,13.0,21.0,1.0,70,1.0,1,0.0
C2,112,0.03972206237092123,105.7,62.300000000000004,1,9.2,16.40625,55.0,23.0,21.0,1.0,70,2.0,2,0.0
C2,113,-0.21369899026065775,202.0,117.6,1,9.2,16.40625,110.0,23.0,21.0,1.0,70,1.0,2,0.0
C2,114,-0.20751681121139592,210.2,114.6,1,17.6,16.40625,111.0,44.0,21.0,1.0,70,2.0,1,0.0
C2,115,0.4347945418659959,47.4,34.7,1,11.6,16.40625,39.0,29.0,21.0,1.0,90,3.0,1,0.0
C2,116,0.5573034260847353,32.800000000000004,26.3,1,7.2,16.40625,26.0,18.0,21.0,1.0,90,3.0,2,0.0
C2,117,-0.23664967826511457,194.20000000000002,103.9,1,6.8,16.40625,97.0,17.0,21.0,1.0,90,1.0,0,0.0
C2,118,0.7573373474871592,20.0,18.0,1,2.0,16.40625,18.0,5.0,21.0,1.0,50,1.0,0,0.0
C2,119,0.7541437003574938,18.0,17.7,1,1.2,16.40625,11.0,3.0,21.0,1.0,50,1.0,2,0.0
C2,120,0.4894065094559651,50.0,18.0,1,0.8,16.40625,6.0,2.0,21.0,1.0,50,1.0,2,0.0
C2,121,0.639652993266848,33.6,26.4,1,2.4,16.40625,27.0,6.0,21.0,1.0,50,1.0,0,0.0
C2,122,0.7671814422697458,18.1,17.7,1,4.4,16.40625,13.0,11.0,21.0,1.0,50,3.0,2,0.0
C2,123,0.7605761873560926,17.9,17.6,1,2.8,16.40625,12.0,7.0,21.0,1.0,50,2.0,1,0.0
C2,124,0.6659713942592669,32.7,26.9,1,6.8,16.40625,24.0,17.0,21.0,1.0,50,3.0,0,0.0
C2,125,0.768857770442213,18.1,17.7,1,4.8,16.40625,14.0,12.0,21.0,1.0,50,3.0,1,0.0
C2,126,0.5510418659762408,47.4,34.4,1,10.0,16.40625,34.0,25.0,21.0,1.0,50,3.0,2,0.0
C2,127,0.6508084359458493,32.7,26.8,1,3.2,16.40625,28.0,8.0,21.0,1.0,50,1.0,0,0.0
C2,128,0.2122793035276771,59.6,42.8,1,3.6,16.40625,49.0,9.0,21.0,1.0,50,1.0,0,0.0
C2,129,0.7573373474871592,17.9,17.5,1,2.0,16.40625,11.0,5.0,21.0,1.0,50,1.0,2,0.0
C2,130,0.7671814422697458,18.0,17.7,1,4.4,16.40625,12.0,11.0,21.0,1.0,50,3.0,1,0.0
C2,131,0.5572351520187382,47.1,35.1,1,10.8,16.40625,35.0,27.0,21.0,1.0,50,3.0,2,0.0
C2,132,0.7671814422697458,18.2,17.8,1,4.4,16.40625,12.0,11.0,21.0,1.0,50,3.0,1,0.0
C2,133,0.7671814422697458,18.1,17.7,1,4.4,16.40625,16.0,11.0,21.0,1.0,50,2.0,2,0.0
C2,134,0.6558657189506332,32.5,25.9,1,4.0,16.40625,20.0,10.0,21.0,1.0,50,2.0,0,0.0
C2,135,0.7671814422697458,18.1,17.8,1,4.4,16.40625,16.0,11.0,21.0,1.0,50,2.0,2,0.0
C2,136,0.6668825120524624,32.4,25.4,1,6.4,16.40625,22.0,16.0,21.0,1.0,50,3.0,0,0.0
C2,137,0.7773749030311967,18.0,17.7,1,6.8,16.40625,17.0,17.0,21.0,1.0,50,3.0,2,0.0
C2,138,0.6507003561592561,32.9,27.900000000000002,1,3.6,16.40625,28.0,9.0,21.0,1.0,50,1.0,0,0.0
C2,139,0.7622119447177791,18.0,17.7,1,3.2,16.40625,10.0,8.0,21.0,1.0,50,2.0,2,0.0
C2,140,0.7573373474871592,18.1,17.8,1,2.0,16.40625,14.0,5.0,21.0,1.0,50,1.0,0,0.0
C2,141,0.6472996640160247,33.099999999999994,27.3,1,3.2,16.40625,26.0,8.0,21.0,1.0,50,1.0,0,0.0
C2,142,0.7671814422697458,18.0,17.8,1,4.4,16.40625,17.0,11.0,21.0,1.0,50,2.0,2,0.0
C2,143,0.6634158647923247,32.599999999999994,26.4,1,6.0,16.40625,20.0,15.0,21.0,1.0,50,3.0,1,0.0
C2,144,0.7573373474871592,17.8,17.6,1,2.0,16.40625,12.0,5.0,21.0,1.0,50,1.0,1,0.0
C2,145,0.6617121244892605,32.599999999999994,26.8,1,5.6,16.40625,27.0,14.0,21.0,1.0,50,2.0,0,0.0
C2,146,0.1377874436902423,93.7,48.800000000000004,1,7.2,16.40625,41.0,18.0,21.0,1.0,50,2.0,1,0.0
C2,147,0.6446680850686564,33.4,28.299999999999997,1,3.2,16.40625,25.0,8.0,21.0,1.0,50,1.0,2,0.0
C2,148,0.6549885259681771,32.599999999999994,26.1,1,4.0,16.40625,20.0,10.0,21.0,1.0,50,2.0,1,0.0
C2,149,0.5800134107762787,44.3,34.8,1,10.4,16.40625,30.0,26.0,21.0,1.0,50,3.0,1,0.0
C2,150,0.6387758002843917,33.7,27.7,1,2.4,16.40625,22.0,6.0,21.0,1.0,50,1.0,0,0.0
C2,151,0.13489852472941452,105.6,62.199999999999996,1,13.6,16.40625,53.0,34.0,21.0,1.0,50,3.0,0,0.0
C2,152,0.7671814422697458,17.9,17.6,1,4.4,16.40625,18.0,11.0,21.0,1.0,50,2.0,2,0.0
C2,153,0.7671814422697458,18.2,17.7,1,4.4,16.40625,16.0,11.0,21.0,1.0,50,2.0,0,0.0
C2,154,0.7756544418770237,18.2,17.7,1,6.4,16.40625,18.0,16.0,21.0,1.0,50,3.0,2,0.0
C2,155,0.6538173876471551,33.5,27.0,1,5.6,16.40625,23.0,14.0,21.0,1.0,50,2.0,2,0.0
C2,156,0.5608944115554034,43.9,34.1,1,5.2,16.40625,30.0,13.0,21.0,1.0,50,2.0,0,0.0
C2,157,0.6564489665945237,33.2,26.4,1,5.6,16.40625,27.0,14.0,21.0,1.0,50,2.0,0,0.0
C2,158,0.6659268192587564,33.099999999999994,27.099999999999998,1,7.6,16.40625,25.0,19.0,21.0,1.0,50,3.0,2,0.0
C2,159,0.1480190900629658,101.3,59.2,1,14.0,16.40625,59.0,35.0,21.0,1.0,50,3.0,2,0.0
C2,160,-0.1727732113006259,213.7,124.60000000000001,1,8.4,16.40625,100.0,21.0,21.0,1.0,50,1.0,2,0.0
C2,161,-0.04098786157977066,186.0,105.6,1,21.6,16.40625,94.0,54.0,21.0,1.0,50,3.0,1,0.0
C2,162,-0.03497036718387378,202.9,114.4,1,35.2,16.40625,153.0,88.0,21.0,1.0,50,3.0,0,0.0
C2,163,0.023817387647155228,134.4,87.3,1,5.6,16.40625,75.0,14.0,21.0,1.0,50,1.0,2,0.0
C2,164,0.14684210526315794,142.2,87.0,1,20.4,16.40625,89.0,51.0,21.0,1.0,30,3.0,2,0.0
C2,165,-0.02499999999999991,207.5,120.2,1,26.8,17.1875,114.0,67.0,22.0,1.0,30,3.0,2,0.0
C2,166,0.03000000000000007,180.2,88.9,3,33.6,16.015625,195.0,168.0,41.0,1.0,30,3.0,2,0.0
C2,167,0.2745835388530964,80.3,44.5,3,11.066667,15.885417,127.0,83.0,61.0,1.0,30,3.0,2,0.0
C2,168,0.2415281493706018,90.7,45.8,3,9.466666,15.885417,98.0,71.0,61.0,1.0,30,3.0,1,0.0
C2,169,0.27503117793869947,82.0,45.900000000000006,3,12.533334,15.885417,141.0,94.0,61.0,1.0,30,3.0,2,0.0
C2,170,0.32423005357929896,51.1,35.1,3,4.0,15.885417,73.0,30.0,61.0,1.0,30,2.0,1,0.0
C2,171,0.28556246865833246,68.5,41.7,3,5.733333,15.885417,99.0,43.0,61.0,1.0,30,2.0,2,0.0
C2,172,0.1666353972918808,113.0,56.5,2,7.4,16.015625,90.0,37.0,41.0,1.0,30,2.0,2,0.0
C2,173,0.2039211599031456,106.80000000000001,54.6,2,10.8,16.015625,87.0,54.0,41.0,1.0,30,3.0,0,0.0
C2,174,0.19328016965080227,112.9,57.8,2,12.4,16.015625,99.0,62.0,41.0,1.0,30,3.0,1,0.0
C2,175,0.12139545844601558,129.3,77.7,1,6.8,16.40625,77.0,17.0,21.0,1.0,30,1.0,0,0.0
C2,176,-0.05830070115840988,203.7,115.6,1,8.8,16.40625,127.0,22.0,21.0,1.0,30,1.0,2,0.0
C2,177,-0.0060526315789473095,200.3,114.8,1,25.6,16.40625,112.0,64.0,21.0,1.0,30,3.0,2,0.0
C2,178,0.12742522437277545,129.0,83.1,1,6.0,16.40625,79.0,15.0,21.0,1.0,30,1.0,0,0.0
C2,179,-0.06837820562892341,210.79999999999998,118.9,1,11.2,16.40625,142.0,28.0,21.0,1.0,30,1.0,2,0.0
C2,180,-0.03368421052631576,210.79999999999998,117.3,1,21.6,16.40625,122.0,54.0,21.0,1.0,30,2.0,2,0.0
C2,181,-0.0506975821332582,211.29999999999998,118.8,1,17.6,16.40625,104.0,44.0,21.0,1.0,30,2.0,1,0.0
C2,182,-0.006931967715621934,193.20000000000002,98.10000000000001,2,40.4,16.40625,173.0,101.0,21.0,1.0,30,3.0,0,0.0
C2,183,0.16054709520050503,119.1,66.19999999999999,2,7.8,16.015625,185.0,39.0,41.0,1.0,30,1.0,0,0.0
C2,184,0.20396368851378374,115.6,63.4,2,18.8,16.015625,138.0,94.0,41.0,1.0,30,3.0,1,0.0
C2,185,0.013669430791973872,115.6,63.1,2,9.2,16.015625,102.0,46.0,41.0,1.0,70,2.0,2,0.0
C2,186,-0.030801138555667962,127.40000000000002,67.6,2,4.2,16.015625,110.0,21.0,41.0,1.0,70,1.0,2,0.0
C2,187,0.017604272100580395,112.8,62.7,2,8.0,16.015625,154.0,40.0,41.0,1.0,70,1.0,2,0.0
C2,188,0.03559130133086978,113.0,63.9,2,14.0,16.015625,159.0,70.0,41.0,1.0,70,2.0,2,0.0
C2,189,-0.07776756719736957,145.0,77.7,1,7.2,16.015625,195.0,36.0,41.0,1.0,70,1.0,0,0.0
C2,190,-0.10829487449239428,206.9,117.4,1,38.8,16.40625,172.0,97.0,21.0,1.0,70,3.0,2,0.0
C2,191,-0.1818976515709229,204.5,115.1,1,20.4,16.40625,128.0,51.0,21.0,1.0,70,2.0,1,0.0
C2,192,-0.20056034315257187,207.0,115.6,1,17.2,16.40625,107.0,43.0,21.0,1.0,70,2.0,1,0.0
C2,193,-0.048356067090182864,144.9,90.7,1,14.0,16.40625,85.0,35.0,21.0,1.0,70,2.0,0,0.0
C2,194,-0.2058170407249465,207.9,115.9,1,16.4,16.40625,103.0,41.0,21.0,1.0,70,2.0,1,0.0
C2,195,-0.16884068392669643,203.8,118.0,1,23.2,16.40625,100.0,58.0,21.0,1.0,70,3.0,2,0.0
C2,196,-0.18919668230146247,203.8,116.0,1,18.0,16.40625,108.0,45.0,21.0,1.0,70,2.0,1,0.0
C2,197,-0.21013019426654728,202.0,117.6,1,10.4,16.40625,137.0,26.0,21.0,1.0,70,1.0,0,0.0
C2,198,-0.1627615576954538,205.3,114.6,1,25.6,16.40625,117.0,64.0,21.0,1.0,70,3.0,1,0.0
C2,199,0.024563124205800896,107.7,61.5,1,5.6,16.40625,59.0,14.0,21.0,1.0,70,1.0,2,0.0
C2,200,-0.2101678353129608,198.1,109.0,1,6.8,16.40625,95.0,17.0,21.0,1.0,70,1.0,2,0.0
C2,201,-0.19806397964958566,205.5,116.9,1,16.8,16.40625,106.0,42.0,21.0,1.0,70,2.0,1,0.0
C2,202,-0.16992382288074598,206.1,120.89999999999999,1,24.4,16.40625,103.0,61.0,21.0,1.0,70,3.0,1,0.0
C2,203,0.0036886958630832495,132.8,82.8,1,19.6,16.40625,76.0,49.0,21.0,1.0,70,3.0,2,0.0
C2,204,-0.1639301458179115,205.1,117.8,1,25.2,16.40625,100.0,63.0,21.0,1.0,70,3.0,2,0.0
C2,205,-0.1621944144862979,180.7,105.7,1,7.6,16.40625,91.0,19.0,21.0,1.0,70,1.0,1,0.0
C2,206,-0.18323169053429922,202.1,114.2,1,18.4,16.40625,115.0,46.0,21.0,1.0,70,2.0,2,0.0
C2,207,-0.10571329656495643,181.7,105.7,1,24.4,16.40625,92.0,61.0,21.0,1.0,70,3.0,2,0.0
C2,208,-0.04300528185577285,143.9,90.0,1,14.8,16.40625,87.0,37.0,21.0,1.0,70,2.0,1,0.0
C2,209,-0.129584229224194,176.8,104.89999999999999,1,14.8,17.1875,100.0,37.0,22.0,1.0,70,2.0,0,0.0
C2,210,0.021920543749747473,109.5,73.3,1,6.4,16.40625,70.0,16.0,21.0,1.0,70,1.0,0,0.0
C2,211,-0.02890491396579209,136.0,84.6,1,12.8,16.40625,76.0,32.0,21.0,1.0,70,2.0,0,0.0
C2,212,-0.08835629089165933,204.0,114.7,1,41.6,16.40625,172.0,104.0,21.0,1.0,70,3.0,1,0.0
C2,213,-0.1101422079328491,204.2,117.1,1,36.8,16.40625,168.0,92.0,21.0,1.0,70,3.0,0,0.0
C2,214,-0.1363468630391566,189.6,106.1,1,22.0,16.40625,95.0,55.0,21.0,1.0,70,3.0,2,0.0
C2,215,-0.11799622071606325,201.7,113.3,1,33.6,17.1875,146.0,84.0,22.0,1.0,70,3.0,1,0.0
C2,216,-0.22884577498554398,214.0,114.9,1,14.4,16.40625,209.0,36.0,21.0,1.0,70,1.0,0,0.0
C2,217,-0.18349484842903602,202.2,116.9,1,18.4,16.40625,237.0,46.0,21.0,1.0,70,1.0,0,0.0
C2,218,-0.07192018181630849,201.0,111.9,1,43.6,17.1875,277.0,109.0,22.0,1.0,70,2.0,2,0.0
C2,219,-0.14004942157017203,200.6,114.5,1,28.0,16.40625,180.0,70.0,21.0,1.0,70,2.0,0,0.0
C2,220,-0.08788971648671096,202.5,120.0,1,20.8,16.40625,125.0,52.0,21.0,1.0,50,2.0,1,0.0
