Cluster,Step,Reward,Latency_P90,Latency_Avg,Replicas,CPU_Pct,Requests,Success,HPA_Target,Throughput,Forecast
C1,69,0.5469473956750516,42.9,28.400000000000002,5,8.239999771118164,63.0,1.0,30,1.0,62.3884391784668
C1,70,0.6447097312709824,47.199999999999996,31.9,7,60.08000183105469,333.0,1.0,50,3.0,73.29972839355469
C1,71,0.5242835730436494,43.4,28.7,7,33.20000076293945,248.0,1.0,90,2.0,83.71317291259766
C1,72,0.7414999999999999,38.6,25.8,8,21.0,190.0,1.0,30,2.0,94.2279052734375
C1,73,0.7307132426686738,24.0,19.5,8,1.4500000476837158,32.0,1.0,50,1.0,90.00341033935547
C1,74,0.7256985582342629,35.1,24.8,8,24.850000381469727,249.0,1.0,50,3.0,82.00204467773438
C1,75,0.6423116637718109,38.699999999999996,26.8,8,12.800000190734863,108.0,1.0,50,1.0,78.93456268310547
C1,76,0.6212708703469172,29.7,20.2,8,2.4000000953674316,46.0,1.0,70,1.0,78.96073913574219
C1,77,0.35612468275354414,38.699999999999996,26.1,4,8.5,82.0,1.0,90,1.0,78.84310913085938
C1,78,0.5912988785395388,45.199999999999996,30.900000000000002,4,34.79999923706055,210.0,1.0,70,3.0,73.70586395263672
C1,79,0.6938333333333334,43.8,29.4,5,24.0,168.0,1.0,30,2.0,75.690185546875
C1,80,0.5846296705700895,43.4,28.0,5,29.360000610351562,213.0,1.0,70,3.0,75.41410827636719
C1,81,0.5963350304404531,33.099999999999994,23.5,5,5.119999885559082,50.0,1.0,70,1.0,72.58180236816406
C1,82,0.6500583480465566,23.5,19.2,5,3.0399999618530273,60.0,1.0,90,3.0,62.34907913208008
C1,83,0.7649361839831669,17.8,17.3,5,0.800000011920929,15.0,1.0,50,3.0,47.409446716308594
C1,84,0.6642510186059749,17.9,17.5,3,0.6399999856948853,12.0,1.0,90,1.0,33.37900161743164
C1,85,0.8516095659005859,18.0,17.5,3,1.7333333492279053,32.0,1.0,30,2.0,24.427400588989258
C1,86,0.7708717197831727,17.9,17.6,1,6.400000095367432,54.0,1.0,50,3.0,20.78977394104004
C1,87,0.8607685509003341,17.9,17.6,1,4.0,30.0,1.0,30,3.0,18.340530395507812
C1,88,0.709325018440201,19.599999999999998,17.7,1,2.0,15.0,1.0,70,1.0,16.737651824951172
C1,89,0.8639198485148963,17.9,17.6,1,4.800000190734863,42.0,1.0,30,3.0,15.24259090423584
C1,90,0.7110637162504144,17.8,17.6,1,2.799999952316284,24.0,1.0,70,2.0,14.612221717834473
C1,91,0.7702251019079882,32.599999999999994,26.1,1,10.800000190734863,54.0,1.0,30,2.0,15.833999633789062
C1,92,0.8494120147012152,18.1,17.5,1,1.2000000476837158,11.0,1.0,30,1.0,16.16706657409668
C1,93,0.7694704801128012,18.1,17.5,1,2.0,11.0,1.0,50,1.0,16.23357391357422
C1,94,0.7147064113895218,18.1,17.6,1,4.400000095367432,36.0,1.0,70,2.0,15.073476791381836
C1,95,0.8670222991527153,18.1,17.6,1,5.599999904632568,48.0,1.0,30,3.0,15.044086456298828
C1,96,0.5927749141875284,33.2,26.0,1,4.0,20.0,1.0,70,1.0,16.226451873779297
C1,97,0.852702823555001,18.1,17.6,1,2.0,14.0,1.0,30,1.0,16.402538299560547
C1,98,0.8510615300280377,17.9,17.6,1,1.600000023841858,14.0,1.0,30,1.0,16.24152183532715
C1,99,0.7694704801128012,18.2,17.7,1,2.0,12.0,1.0,50,3.0,14.011580467224121
C1,100,0.5744120147012152,50.0,17.4,1,1.2000000476837158,8.0,1.0,30,2.0,11.34028148651123
C1,101,0.7110637162504144,17.8,17.4,1,2.799999952316284,16.0,1.0,70,1.0,10.004168510437012
C1,102,0.40536883755156783,50.0,17.5,1,0.800000011920929,5.0,1.0,90,1.0,9.335834503173828
C1,103,0.8510615300280377,17.9,17.5,1,1.600000023841858,12.0,1.0,30,3.0,8.934834480285645
C1,104,0.43101000866160666,50.0,17.5,1,0.4000000059604645,2.0,1.0,70,1.0,6.827567100524902
C1,105,0.7076406626870005,17.7,17.4,1,1.2000000476837158,12.0,1.0,70,3.0,5.429873466491699
C1,106,0.6816110464429402,17.6,17.4,1,2.4000000953674316,18.0,1.0,90,1.0,6.4579243659973145
C1,107,0.7741013474818902,17.5,17.3,1,3.200000047683716,24.0,1.0,50,2.0,8.408087730407715
C1,108,0.49143651533961924,50.0,17.5,1,1.2000000476837158,6.0,1.0,50,3.0,9.311519622802734
C1,109,0.6816110464429402,17.9,17.6,1,2.4000000953674316,21.0,1.0,90,3.0,8.386911392211914
C1,110,0.40507640868882416,50.0,17.5,1,0.4000000059604645,2.0,1.0,90,2.0,6.365480422973633
C1,111,0.7788223701562585,18.0,17.6,1,4.400000095367432,42.0,1.0,50,3.0,6.752621650695801
C1,112,0.6812893625812153,17.8,17.5,1,2.0,18.0,1.0,90,3.0,6.8515729904174805
C1,113,0.49143651533961924,50.0,17.7,1,1.2000000476837158,6.0,1.0,50,2.0,7.177610397338867
C1,114,0.48844723244420896,50.0,17.5,1,0.4000000059604645,2.0,1.0,50,1.0,5.773232936859131
C1,115,0.7679480189220103,17.8,17.4,1,1.600000023841858,12.0,1.0,50,2.0,4.930606365203857
C1,116,0.7110637162504144,17.9,17.4,1,2.799999952316284,24.0,1.0,70,2.0,5.625030517578125
C1,117,0.7710036769368389,17.6,17.4,1,2.4000000953674316,12.0,1.0,50,3.0,6.308351516723633
C1,118,0.8494120147012152,17.7,17.3,1,1.2000000476837158,12.0,1.0,30,3.0,6.4516777992248535
C1,119,0.48844723244420896,50.0,17.4,1,0.4000000059604645,2.0,1.0,50,1.0,5.204339981079102
C1,120,0.43101000866160666,50.0,17.5,1,0.4000000059604645,3.0,1.0,70,1.0,4.322604179382324
C1,121,0.7632468583329259,32.300000000000004,25.6,1,8.0,42.0,1.0,30,2.0,6.0602288246154785
C1,122,0.49143651533961924,50.0,17.4,1,1.2000000476837158,8.0,1.0,50,1.0,7.902803897857666
C1,123,0.772547377988288,18.3,17.5,1,2.799999952316284,16.0,1.0,50,2.0,9.675015449523926
C1,124,0.8510615300280377,18.0,17.5,1,1.600000023841858,10.0,1.0,30,2.0,8.605009078979492
C1,125,0.7679480189220103,18.2,17.5,1,1.600000023841858,10.0,1.0,50,1.0,8.2296724319458
C1,126,0.7804148819201024,17.7,17.3,1,4.800000190734863,39.0,1.0,50,3.0,8.671136856079102
C1,127,0.7741013474818902,18.1,17.5,1,3.200000047683716,22.0,1.0,50,2.0,9.736015319824219
C1,128,0.6822774582840988,17.5,17.2,1,3.200000047683716,27.0,1.0,90,3.0,10.241609573364258
C1,129,0.6812893625812153,17.3,17.2,1,2.0,12.0,1.0,90,1.0,10.411632537841797
C1,130,0.7068186650310507,18.3,17.5,1,0.800000011920929,10.0,1.0,70,1.0,10.3803129196167
C1,131,0.7804148819201024,17.7,17.4,1,4.800000190734863,36.0,1.0,50,2.0,11.56152057647705
C1,132,0.7084760865278696,17.8,17.5,1,1.600000023841858,11.0,1.0,70,1.0,12.13691234588623
C1,133,0.8575724027518892,17.8,17.5,1,3.200000047683716,26.0,1.0,30,2.0,12.882147789001465
C1,134,0.40566838741470695,50.0,17.3,1,1.2000000476837158,8.0,1.0,90,2.0,11.462621688842773
C1,135,0.7741013474818902,17.9,17.5,1,3.200000047683716,21.0,1.0,50,3.0,10.0775728225708
C1,136,0.6864715291010839,32.4,25.6,1,9.600000381469727,48.0,1.0,50,2.0,10.713210105895996
C1,137,0.7084760865278696,17.9,17.5,1,1.600000023841858,11.0,1.0,70,1.0,12.027926445007324
C1,138,0.7110637162504144,18.0,17.3,1,2.799999952316284,24.0,1.0,70,3.0,12.950089454650879
C1,139,0.7147064113895218,17.6,17.3,1,4.400000095367432,39.0,1.0,70,3.0,12.036720275878906
C1,140,0.6819403678361281,17.7,17.5,1,2.799999952316284,21.0,1.0,90,3.0,10.955365180969238
C1,141,0.8607685509003341,18.3,17.6,1,4.0,32.0,1.0,30,2.0,11.37321949005127
C1,142,0.5744120147012152,50.0,17.7,1,1.2000000476837158,6.0,1.0,30,1.0,10.690598487854004
C1,143,0.7820163576443,17.9,17.5,1,5.199999809265137,45.0,1.0,50,3.0,11.347692489624023
C1,144,0.43181866503105076,50.0,17.3,1,0.800000011920929,6.0,1.0,70,2.0,10.008615493774414
C1,145,0.7804148819201024,17.6,17.4,1,4.800000190734863,36.0,1.0,50,3.0,10.005168914794922
C1,146,0.8494120147012152,17.8,17.5,1,1.2000000476837158,12.0,1.0,30,1.0,9.60310173034668
C1,147,0.7101875370135838,18.0,17.5,1,2.4000000953674316,14.0,1.0,70,2.0,9.895194053649902
C1,148,0.852702823555001,17.9,17.6,1,2.0,14.0,1.0,30,2.0,9.403782844543457
C1,149,0.7710036769368389,17.7,17.3,1,2.4000000953674316,14.0,1.0,50,1.0,9.375603675842285
C1,150,0.6809751861440221,17.7,17.4,1,1.600000023841858,12.0,1.0,90,2.0,9.225361824035645
C1,151,0.7450167225668677,32.800000000000004,25.8,1,4.400000095367432,22.0,1.0,30,1.0,11.13521671295166
C1,152,0.8559587577917702,17.4,17.3,1,2.799999952316284,24.0,1.0,30,3.0,11.481130599975586
C1,153,0.709325018440201,17.7,17.3,1,2.0,13.0,1.0,70,1.0,12.622011184692383
C1,154,0.43181866503105076,50.0,17.4,1,0.800000011920929,7.0,1.0,70,1.0,11.306540489196777
C1,155,0.7101875370135838,17.7,17.4,1,2.4000000953674316,20.0,1.0,70,2.0,10.783924102783203
C1,156,0.6833366638685273,17.9,17.5,1,4.400000095367432,36.0,1.0,90,3.0,10.337020874023438
C1,157,0.6837061540247694,18.2,17.8,1,4.800000190734863,36.0,1.0,90,3.0,10.735546112060547
C1,158,0.7110637162504144,18.2,17.6,1,2.799999952316284,22.0,1.0,70,2.0,11.107994079589844
C1,159,0.49143651533961924,50.0,17.5,1,1.2000000476837158,8.0,1.0,50,1.0,10.79813003540039
C1,160,0.8591758329899635,17.8,17.4,1,3.5999999046325684,28.0,1.0,30,2.0,10.878877639770508
C1,161,0.6833366638685273,17.8,17.4,1,4.400000095367432,38.0,1.0,90,2.0,11.993993759155273
C1,162,0.6809751861440221,17.8,17.4,1,1.600000023841858,14.0,1.0,90,1.0,13.463062286376953
C1,163,0.7110637162504144,18.4,17.5,1,2.799999952316284,19.0,1.0,70,1.0,15.011171340942383
C1,164,0.48993618398316685,50.0,17.3,1,0.800000011920929,8.0,1.0,50,2.0,13.940035820007324
C1,165,0.7679480189220103,17.6,17.3,1,1.600000023841858,12.0,1.0,50,3.0,11.964021682739258
C1,166,0.6351215689618517,32.300000000000004,25.7,1,16.0,81.0,1.0,70,3.0,11.84507942199707
C1,167,0.4326406626870005,50.0,17.4,1,1.2000000476837158,9.0,1.0,70,1.0,12.440381050109863
C1,168,0.8510615300280377,18.0,17.5,1,1.600000023841858,10.0,1.0,30,1.0,13.597561836242676
C1,169,0.6837061540247694,17.8,17.4,1,4.800000190734863,34.0,1.0,90,2.0,12.958537101745605
C1,170,0.5744120147012152,50.0,17.5,1,1.2000000476837158,8.0,1.0,30,2.0,11.908455848693848
C1,171,0.711953628307409,18.3,17.5,1,3.200000047683716,17.0,1.0,70,1.0,12.211740493774414
C1,172,0.709325018440201,17.7,17.3,1,2.0,17.0,1.0,70,1.0,12.39371109008789
C1,173,0.709325018440201,18.2,17.6,1,2.0,10.0,1.0,70,1.0,13.302892684936523
C1,174,0.8543353991895412,17.8,17.4,1,2.4000000953674316,18.0,1.0,30,3.0,12.381735801696777
C1,175,0.8575724027518892,17.7,17.4,1,3.200000047683716,26.0,1.0,30,2.0,11.295707702636719
C1,176,0.8607685509003341,18.1,17.5,1,4.0,36.0,1.0,30,2.0,11.710758209228516
C1,177,0.6816110464429402,18.599999999999998,17.6,1,2.4000000953674316,16.0,1.0,90,2.0,12.226454734802246
C1,178,0.7772390996697683,17.8,17.5,1,4.0,36.0,1.0,50,2.0,13.202539443969727
C1,179,0.8543353991895412,18.0,17.6,1,2.4000000953674316,12.0,1.0,30,1.0,12.988190650939941
C1,180,0.5727547725551173,50.0,17.7,1,0.800000011920929,6.0,1.0,30,1.0,12.592914581298828
C1,181,0.4793169214492216,44.0,34.0,1,16.799999237060547,62.0,1.0,90,2.0,14.089081764221191
C1,182,0.43181866503105076,50.0,17.5,1,0.800000011920929,8.0,1.0,70,1.0,14.453449249267578
C1,183,0.11237526730342012,131.5,72.6,2,46.400001525878906,82.0,1.0,30,1.0,24.805402755737305
C1,184,0.10552568159607227,106.80000000000001,55.199999999999996,3,125.80000305175781,327.0,1.0,90,3.0,41.41657638549805
C1,185,0.1657570265767117,76.1,40.4,4,48.5,216.0,1.0,90,2.0,64.71661376953125
C1,186,0.6869733576718612,22.3,18.2,4,1.399999976158142,25.0,1.0,70,1.0,71.09663391113281
C1,187,0.580202949256029,31.6,21.0,4,7.599999904632568,99.0,1.0,90,3.0,64.79131317138672
C1,188,0.6231607107221782,33.099999999999994,23.8,4,14.600000381469727,144.0,1.0,70,3.0,53.008121490478516
C1,189,0.5850374778291655,34.9,24.8,4,7.199999809265137,59.0,1.0,70,1.0,50.47153854370117
C1,190,0.5341601266982093,44.1,30.599999999999998,3,20.299999237060547,136.0,1.0,70,2.0,53.61625671386719
C1,191,0.6970343452254159,38.6,26.0,3,5.733333110809326,42.0,1.0,30,1.0,54.703086853027344
C1,192,0.6188326168128836,49.4,34.4,5,42.720001220703125,252.0,1.0,30,3.0,58.68851852416992
C1,193,0.6693066705369958,24.2,19.599999999999998,5,1.2799999713897705,26.0,1.0,70,1.0,55.47977828979492
C1,194,0.6445013627798334,27.3,19.2,5,2.9600000381469727,56.0,1.0,70,2.0,51.6878662109375
C1,195,0.6189620229910107,40.800000000000004,28.8,5,11.84000015258789,83.0,1.0,50,1.0,49.279388427734375
C1,196,0.6774122478075532,43.5,29.0,5,13.039999961853027,84.0,1.0,30,1.0,55.567630767822266
C1,197,0.7425586782465126,33.0,22.5,3,8.479999542236328,96.0,1.0,30,2.0,62.00724411010742
C1,198,0.43335493783582185,48.5,31.9,3,13.866666793823242,69.0,1.0,90,1.0,64.00434875488281
C1,199,0.847200726943179,17.6,17.3,3,0.6666666865348816,11.0,1.0,30,1.0,55.469276428222656
C1,200,0.7439841572219884,33.7,24.299999999999997,3,6.266666889190674,44.0,1.0,30,1.0,49.81489944458008
C1,201,0.6934880687338212,34.8,25.2,3,16.399999618530273,123.0,1.0,50,3.0,42.68893814086914
C1,202,0.6058804128511553,32.099999999999994,22.1,2,8.399999618530273,69.0,1.0,70,3.0,40.013362884521484
C1,203,0.7641635249995925,32.2,21.5,2,8.0,84.0,1.0,30,3.0,36.27468490600586
C1,204,0.5705029150825942,32.2,25.9,1,10.800000190734863,56.0,1.0,90,2.0,32.29814529418945
C1,205,0.6533500540217826,42.8,32.7,1,24.399999618530273,102.0,1.0,50,3.0,31.378887176513672
C1,206,0.48326000788479473,44.3,34.1,1,20.399999618530273,78.0,1.0,90,2.0,32.29399871826172
C1,207,0.5324549022951851,43.5,32.5,1,16.0,60.0,1.0,70,2.0,33.10973358154297
C1,208,0.588873390374143,43.6,34.3,1,30.799999237060547,114.0,1.0,70,3.0,34.13250732421875
C1,209,0.494691580854195,43.9,33.2,1,24.0,90.0,1.0,90,3.0,33.54616928100586
C1,210,0.7499774278277693,32.599999999999994,25.3,1,5.199999809265137,28.0,1.0,30,1.0,32.927703857421875
C1,211,0.016472180365099225,105.80000000000001,47.9,5,50.900001525878906,225.0,1.0,30,3.0,37.48995590209961
C1,212,0.6411736208384535,27.900000000000002,19.3,5,3.9200000762939453,84.0,1.0,70,3.0,39.96063995361328
C1,213,0.6068404936613502,28.2,19.099999999999998,5,2.880000114440918,58.0,1.0,90,2.0,41.576385498046875
C1,214,0.7872100344523979,28.299999999999997,20.1,5,4.639999866485596,70.0,1.0,30,2.0,37.21249771118164
C1,215,0.731440261391007,33.300000000000004,21.5,5,2.1600000858306885,30.0,1.0,30,1.0,34.86083221435547
C1,216,0.719759604825276,32.9,21.3,3,2.319999933242798,38.0,1.0,30,1.0,34.64983367919922
C1,217,-0.009790621847312681,111.69999999999999,59.1,1,28.799999237060547,61.0,1.0,90,1.0,37.989898681640625
C1,218,0.6012393313630386,32.800000000000004,25.5,1,6.0,28.0,1.0,70,1.0,39.727272033691406
C1,219,0.7475031818482296,32.7,25.6,1,4.800000190734863,29.0,1.0,30,1.0,39.569698333740234
C1,220,0.5370382356285185,43.0,33.0,1,16.0,60.0,1.0,70,2.0,35.341819763183594
C1,221,0.12264242690381408,127.40000000000002,62.5,3,63.86666488647461,249.0,1.0,50,3.0,40.138423919677734
C1,222,0.5369600547309319,44.0,28.8,6,8.266666412353516,74.0,1.0,30,1.0,49.016387939453125
C1,223,0.7067370698159033,38.699999999999996,26.3,6,8.600000381469727,72.0,1.0,30,1.0,59.94316482543945
C1,224,0.5884527038467096,44.699999999999996,30.4,6,53.06666564941406,339.0,1.0,90,3.0,70.49922943115234
C1,225,0.6502017452106928,45.199999999999996,30.900000000000002,6,49.46666717529297,310.0,1.0,70,2.0,87.63287353515625
C1,226,0.5849166666666666,39.1,26.5,10,28.079999923706055,282.0,1.0,30,2.0,107.1130599975586
C1,227,0.5652069983991642,38.800000000000004,25.1,10,12.800000190734863,133.0,1.0,70,1.0,121.46783447265625
C1,228,0.6807565766749339,38.0,25.1,10,40.31999969482422,411.0,1.0,70,3.0,127.68070220947266
C1,229,0.6241548706483393,33.300000000000004,23.0,14,18.02857208251953,246.0,1.0,30,2.0,129.0084228515625
C1,230,0.5674090560801078,33.099999999999994,23.0,14,8.45714282989502,115.0,1.0,90,1.0,127.4050521850586
C1,231,0.765702379512788,33.0,22.8,14,10.54285717010498,144.0,1.0,30,1.0,127.3763656616211
C1,232,0.7668420051689152,33.0,22.700000000000003,14,10.885714530944824,152.0,1.0,30,1.0,131.22581481933594
C1,233,0.7713695214632226,32.800000000000004,22.700000000000003,14,11.714285850524902,159.0,1.0,30,1.0,139.40216064453125
C1,234,0.4156513210826703,37.400000000000006,24.9,6,13.822221755981445,131.0,1.0,30,1.0,142.5746307373047
C1,235,0.69175,44.900000000000006,30.599999999999998,6,21.266666412353516,135.0,1.0,30,1.0,142.21144104003906
C1,236,0.5549148781124603,44.6,30.0,6,24.799999237060547,155.0,1.0,70,1.0,141.460205078125
C1,237,0.5436835915120327,43.5,28.9,9,71.13333129882812,471.0,1.0,50,3.0,144.4761199951172
C1,238,0.6956656339710398,38.6,26.0,9,45.377777099609375,408.0,1.0,70,3.0,146.41900634765625
C1,239,0.7209240821300386,37.8,25.1,9,30.311111450195312,274.0,1.0,50,2.0,145.1847381591797
C1,240,0.7096460298385332,38.199999999999996,25.3,9,28.133333206176758,266.0,1.0,50,2.0,141.24417114257812
C1,241,0.5972795352925004,38.6,25.6,9,41.55555725097656,381.0,1.0,90,3.0,137.67984008789062
C1,242,0.63625,33.5,23.599999999999998,13,29.13846206665039,366.0,1.0,30,3.0,133.54122924804688
C1,243,0.6084804828933867,32.9,23.099999999999998,13,9.10769271850586,117.0,1.0,70,1.0,128.92474365234375
C1,244,0.7522925039439301,33.2,23.2,13,27.261537551879883,354.0,1.0,50,3.0,124.95484161376953
C1,245,0.5643985974179375,33.7,23.3,13,10.523077011108398,134.0,1.0,90,1.0,124.17290496826172
C1,246,0.7962499999999999,33.5,23.5,13,30.799999237060547,396.0,1.0,30,3.0,125.70374298095703
C1,247,0.7285647306749807,33.099999999999994,22.9,13,21.015384674072266,297.0,1.0,50,3.0,124.08891296386719
C1,248,0.6802329932504657,19.5,17.4,13,0.6153846383094788,28.0,1.0,90,2.0,107.1200180053711
C1,249,0.8464750233761195,17.7,17.4,13,0.4923076927661896,19.0,1.0,30,1.0,81.87200927734375
C1,250,0.7626010939645494,31.8,20.8,13,6.584615230560303,132.0,1.0,30,2.0,62.323204040527344
C1,251,0.40524003431999855,33.300000000000004,22.8,8,9.2615385055542,114.0,1.0,70,1.0,63.9272575378418
C1,252,0.32739757627932997,46.800000000000004,31.0,3,42.93333435058594,286.0,1.0,90,2.0,81.42301940917969
C1,253,0.21016045655979596,55.300000000000004,36.1,6,66.31999969482422,345.0,1.0,50,3.0,98.45381164550781
